50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.67485,,,,,,,,,,,,,6142c2a8-821a-4a64-ac88-d5ee914ed161,1817,,,"[70.2, 46.2]",70259,45,,,,,-1.7572832,,Right Foot,,,"[68.2, 35.6]",,Ground Pass,,10.787029,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['d7783c64-6288-452e-a5f5-1e1aa399f3e3'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.493,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.596877,,,,,,,,,,,,,f6d32035-5222-4ad2-8e17-78d5240277cb,1820,,,"[73.8, 30.3]",70259,45,,,,,-1.2661719,,Left Foot,,,"[81.0, 7.4]",,Ground Pass,,24.005207,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['cc176a13-16a6-40e0-955d-23ba8524f36e'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.750,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.719766,,,,,,,,,,,,,88b99bbc-bfad-417a-86bc-0ebe1642892a,1823,,,"[84.5, 6.4]",70259,45,,,,,-0.20632389,,Left Foot,,,"[93.1, 4.6]",,Ground Pass,,8.786353,,,,Cristian Tello Herrera,6658.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,80,Barcelona,217,['62975275-957d-4935-86c8-2979b56718ef'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.196,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.988887,,,,,,,,,,,,,9e207c39-5ae6-4d17-959f-0df06644b8ff,1827,,,"[115.6, 19.2]",70259,45,,,,,-2.1096983,,Right Foot,,,"[109.8, 9.5]",,Ground Pass,,11.30177,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,80,Barcelona,217,"['5265118d-dada-47f9-9893-c7021de8e786', 'b569074b-4a17-4e13-83b1-da77ab940a95']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.295,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.808477,,,,,,,,,,,,,c2517a5c-97cf-4a54-8568-b73b5fcda36c,1830,,,"[109.8, 9.5]",70259,45,,,,,2.515489,,Left Foot,,,"[92.1, 22.3]",,Ground Pass,,21.843306,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,80,Barcelona,217,['ba6b2ef6-d8e0-4876-9802-8f379632c330'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.005,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.950134,,,,,,,,,,,,,3ed65f6a-ea3a-416a-8812-4d97b9303a6a,1833,,,"[92.1, 22.3]",70259,45,,,,,2.0479112,,Left Foot,,,"[86.0, 34.1]",,Ground Pass,,13.283448,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['4f58091f-9a25-4d7b-8569-772ac5656f11'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.511,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0354,,,,,,,,,,,,,77e291df-9fc5-4a7c-aa18-6d6952129fca,1837,,,"[86.0, 34.4]",70259,45,,,,,1.4288993,,Right Foot,,,"[86.6, 38.6]",,Ground Pass,,4.2426405,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,"['1447bdc8-b978-4af2-bbc6-f04babdbd2de', 'cae86006-3c57-4e0c-80d5-c8725afacc9e', 'f921a617-fe2a-43e1-be42-2969f4c4830c']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.117,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.438214,,,,,,,,,,,,,16d3621d-edd7-41dc-92b9-02146ef2d05c,1846,,,"[85.6, 58.1]",70259,45,,,,,1.0408844,,Right Foot,,,"[95.5, 75.0]",,Ground Pass,,19.58622,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,80,Barcelona,217,['9d299644-9891-489c-9021-28b54beec6d4'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.161,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6145,,,,,,,,,,,,,5cd9701c-b639-4602-b28b-9fc400d83fcb,1849,,,"[104.9, 69.7]",70259,46,,,,,-1.739123,,Right Foot,,,"[102.3, 54.4]",,Ground Pass,,15.519342,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,80,Barcelona,217,['762b02af-7f35-47f6-b2a4-2433f73828fa'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.056,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3088,,,,,,,,,,,,,f05381ac-84ac-4ca0-ba2e-96079955a318,1851,,,"[102.3, 54.4]",70259,46,,,,,2.7282622,,Right Foot,,,"[90.9, 59.4]",,Ground Pass,,12.448293,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,80,Barcelona,217,['246850a1-444b-443a-a480-b54ed82416be'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.671,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.747285,,,,,,,,,,,,,92ad9f4d-9c1d-4eb4-8810-1a145530ab0c,1854,,,"[90.3, 53.8]",70259,46,,,,,-2.0246403,,Right Foot,,,"[84.3, 41.5]",,Ground Pass,,13.685393,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,80,Barcelona,217,['f635db9c-4935-4db3-ae3b-bd7ce5e7e9d5'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.190,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.779696,,,,,,,,,,,,,2add12aa-2f0f-4f41-ae15-730542a30420,1857,,,"[83.7, 44.1]",70259,46,,,,,1.2958865,,Right Foot,,,"[87.0, 55.8]",,Ground Pass,,12.15648,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['7af63f7e-53a3-47a9-93d1-3582c5c132cc'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.224,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.763788,,,,,,,,,,,,,f2b78412-0e45-4b13-acc1-f1ebd294c905,1860,,,"[87.8, 56.2]",70259,46,,,,,0.9594434,,Right Foot,,,"[102.8, 77.6]",,Ground Pass,,26.133503,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,80,Barcelona,217,['3931dad4-b47c-4b18-b7c8-21c766747508'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.001,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.2005,,,,,,,,,,,,,ceb6ebee-c597-4c3d-b244-2a8f7185d238,1864,,,"[112.7, 76.6]",70259,46,,,,,-1.0246297,,Right Foot,,,"[115.8, 71.5]",,High Pass,,5.9682493,,Incomplete,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,80,Barcelona,217,['31b6b2e1-97ac-49ac-a187-85655760e975'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.557,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.75773,,,,,,,,,,,,,d9f0a26a-ba59-4234-8b1e-06e3f3d4a38a,1866,,,"[113.1, 80.0]",70259,46,,,,,-3.0782971,,,,,"[98.9, 79.1]",,Low Pass,,14.228493,,,,Daniel Alves da Silva,4324.0,,,,,,Throw-in,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,81,Barcelona,217,['4913c161-7908-4291-b29f-917ada020a3f'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.313,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.624905,,,,,,,,,,,,,600caf30-0280-477f-b05d-9b629a597d01,1869,,,"[91.6, 78.9]",70259,46,,,,,-2.634494,,Left Foot,,,"[83.5, 74.4]",,Ground Pass,,9.2660675,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['eb93d0bb-8766-47e9-8cea-27e18d926b6d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.938,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.08946,,,,,,,,,,,,,5921fd87-d926-4581-9568-87ca7e032e75,1872,,,"[80.4, 72.3]",70259,46,,,,,-2.1898081,,Right Foot,,,"[69.5, 57.0]",,Ground Pass,,18.785633,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,81,Barcelona,217,['200cd6e3-bf4b-44c7-9ab9-6334dd1e7e24'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.936,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.99846,,,,,,,,,,,,,0f8ddd90-84d2-4fa7-952e-beb68e454f27,1876,,,"[69.3, 66.5]",70259,46,,,,,1.0427219,,Right Foot,,,"[77.0, 79.7]",,Ground Pass,,15.281689,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,"['0bccb029-b063-407a-b12f-84ffbc834119', '893a1975-b281-434c-ad63-d74d4d0dfa34']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.324,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.84337,,,,,,,,,,,,,4f9b3702-fa52-4dc6-85e4-aa31149ae895,1879,,,"[77.5, 79.7]",70259,46,,,,,-2.976444,,Right Foot,,,"[62.5, 77.2]",,Ground Pass,,15.206906,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['ae01e68f-9587-48b9-9a5d-baf0e7d84a46'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.255,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.687892,,,,,,,,,,,,,3e0e7ff6-45b4-4dad-b571-272f571d4844,1882,,,"[56.7, 78.0]",70259,46,,,,,-1.1618885,,Left Foot,,,"[60.6, 69.0]",,Ground Pass,,9.80867,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['29c27b10-729b-413a-b95c-06139a9ee3a1'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.733,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1634,,,,,,,,,,,,,3efb6525-c347-4deb-9c25-8ba73d00a719,1886,,,"[72.4, 74.6]",70259,46,,,,,2.4733033,,Right Foot,,,"[66.7, 79.1]",,Ground Pass,,7.262231,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,81,Barcelona,217,['b34a7ae7-c12a-4d83-a0b5-0c6b3d17fd22'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.568,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9229,,,,,,,,,,,,,e8af96b7-4567-4b10-a205-35b7b64e6718,1889,,,"[66.7, 79.1]",70259,46,,,,,-0.8296171,,Right Foot,,,"[77.5, 67.3]",,Ground Pass,,15.996249,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['93746c37-27b8-4b18-bd5d-580a5da7e2f6'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.268,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6977,,,,,,,,,,,,,b7798bc7-d154-4d31-839b-6255d6ed5308,1893,,,"[71.0, 70.8]",70259,46,,,,,2.584691,,Left Foot,,,"[65.7, 74.1]",,Ground Pass,,6.2433963,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,81,Barcelona,217,"['243fb25c-92e1-45d9-95c2-3a862e24d31d', 'ac21fc98-9b4e-4570-b641-0da3b1403a2c']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.089,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.9365,,,,,,,,,,,,,bc3ebd53-2453-4d10-9a10-e63441eb3809,1896,,,"[65.7, 74.1]",70259,46,,,,,-2.3025873,,Right Foot,,,"[56.0, 63.3]",,Ground Pass,,14.516542,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['49fce28d-6be3-4c4c-a0c8-dba0eede80d7'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.001,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.824415,,,,,,,,,,,,,23e964bf-297c-46c5-8304-1a640f0af65c,1899,,,"[56.0, 63.3]",70259,46,,,,,-1.3895997,,Right Foot,,,"[58.4, 50.2]",,Ground Pass,,13.318033,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['75042cd0-6506-4876-9fa3-df52e4b8375f'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.300,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.979212,,,,,,,,,,,,,4577b053-f82e-4298-bb82-f95360547225,1902,,,"[65.0, 38.0]",70259,46,,,,,-1.2667954,,Right Foot,,,"[74.6, 7.4]",,Ground Pass,,32.07055,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,81,Barcelona,217,['9ad33019-f83c-4fe1-a1c2-b5a685a9bb1a'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.913,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.269246,,,,,,,,,,,,,be0097ee-027c-4b2a-b2bd-4f10cd77ae7d,1905,,,"[74.6, 7.4]",70259,46,,,,,1.7795335,,Left Foot,,,"[70.3, 27.7]",,Ground Pass,,20.750422,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['568adf82-ccca-4d46-988d-415690cfc920'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.246,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.50211,,,,,,,,,,,,,40f73ebc-30ff-4665-9dc7-716d602ae625,1908,,,"[71.6, 32.0]",70259,46,,,,,1.9480454,,Right Foot,,,"[65.3, 47.9]",,Ground Pass,,17.10263,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,81,Barcelona,217,['4ee0b2f8-734b-40cd-920e-c0b047aa63d1'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.791,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9152,,,,,,,,,,,,,44a83c66-20f8-4116-b015-5c99c4dd5d77,1911,,,"[65.3, 47.9]",70259,46,,,,,0.39305803,,Right Foot,,,"[81.7, 54.7]",,Ground Pass,,17.753872,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['fe08510a-a066-4716-a0a6-66ec46232e71'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.379,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5733,,,,,,,,,,,,,3e4749f4-7393-44d4-ad81-ce745f121032,1915,,,"[79.4, 56.1]",70259,46,,,,,-2.819842,,Left Foot,,,"[68.9, 52.6]",,Ground Pass,,11.067972,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,81,Barcelona,217,"['4a4742eb-b6fd-404d-aaba-3dfcf3b01d43', 'adfc3489-b2ae-4550-912e-3e081ea36f18']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.417,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,3.826977,,,,,,,,,,,,,3da0c65b-fe3d-4231-a2af-6493cb273f85,1917,,,"[68.9, 52.6]",70259,46,,,,,0.5407552,,Right Foot,,,"[112.7, 78.9]",,High Pass,,51.08943,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['ef8e78e2-844c-4ac2-9732-e467cd8313ab'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.990,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.3085,,,,,,,,,,,,,69e14e1f-f0e5-4c7c-8cb6-f60356925ac7,1920,,,"[118.7, 77.1]",70259,47,,,,,-1.7512163,,Right Foot,True,,"[110.2, 30.5]",,High Pass,,47.36887,,Incomplete,,Cristian Tello Herrera,6658.0,,,True,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,"['024899c1-6856-434f-b70f-4e5ab00b7f59', '29026505-1f67-4bb5-a2bc-d10a5ddc877d']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.947,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.57971,,,,,,,,,,,,,72922179-642e-4a38-bfc0-035452cd8646,1925,,,"[78.9, 4.6]",70259,47,,,,,3.004646,,Left Foot,,,"[50.6, 8.5]",,Ground Pass,,28.567465,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['2c313086-577b-4239-9697-7156459717bc'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.174,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.882312,,,,,,,,,,,,,9aa65c31-6777-45dd-ab31-4ab3b4b3d226,1928,,,"[51.1, 20.9]",70259,47,,,,,0.50327444,,Right Foot,,,"[60.0, 25.8]",,Ground Pass,,10.159724,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,81,Barcelona,217,['969adddb-c49c-474b-a150-3df7ec764fe1'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.771,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.616076,,,,,,,,,,,,,6a8fa9e5-b30b-4e45-b5c6-276235f9eb92,1931,,,"[60.9, 27.3]",70259,47,,,,,1.2445209,,Right Foot,,,"[72.1, 60.4]",,Ground Pass,,34.943527,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,['1e13412f-4a3f-480e-a0d0-596f6f4b627d'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.238,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.439835,,,,,,,,,,,,,480033e5-ac2f-4ea1-b065-8cf216905dbe,1934,,,"[72.1, 60.4]",70259,47,,,,,-2.2208762,,Right Foot,,,"[62.9, 48.3]",,Ground Pass,,15.200329,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,81,Barcelona,217,['96b8b5da-c5af-4f72-9b10-0d092a70ded4'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.273,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.747464,,,,,,,,,,,,,8fca71a7-fcd8-40a9-902a-2e856b7e2a62,1937,,,"[62.9, 48.3]",70259,47,,,,,-1.2140197,,Right Foot,,,"[67.0, 37.3]",,Ground Pass,,11.73925,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['8629b6c2-6569-49eb-a563-3435f348816b'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.096,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.365828,,,,,,,,,,,,,62dae973-cc4a-460f-89a4-1b0bf4f3b041,1941,,,"[58.6, 40.1]",70259,47,,,,,1.2131331,,Right Foot,,,"[73.4, 79.7]",,Ground Pass,,42.275288,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,"['17a89148-599d-4c6a-97ab-de1f34ee9f77', 'a8d78c7e-a8d7-47bb-864d-a38d518429db']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.306,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.830831,,,,,,,,,,,,,36c0060f-6870-4052-82a3-5e9c970d7ebf,1944,,,"[83.5, 78.7]",70259,47,,,,,-1.536911,,Right Foot,,,"[83.9, 66.9]",,Ground Pass,,11.806778,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['e1e7664b-596f-46b2-82e7-5b3e9d35c834'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.444,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.604512,,,,,,,,,,,,,2d7e6fcd-0ca5-47e3-be6a-3cfc73f79367,1947,,,"[83.9, 66.9]",70259,47,,,,,-2.7501087,,Right Foot,,,"[66.7, 59.8]",,Ground Pass,,18.607794,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,81,Barcelona,217,['9906368b-5c40-4367-b380-e0a285371514'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.543,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.731451,,,,,,,,,,,,,0b0853f9-f317-43c5-be81-719b1eb5e1cf,1950,,,"[66.7, 59.8]",70259,47,,,,,-1.3867333,,Right Foot,,,"[70.2, 41.0]",,Ground Pass,,19.123022,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['ced0cfc5-85cc-4b0d-9a38-dd762a05dd53'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.543,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.950813,,,,,,,,,,,,,e9935876-9837-44d6-bd79-a33e5613c7ab,1953,,,"[80.2, 44.8]",70259,47,,,,,0.6857295,,Right Foot,,,"[107.7, 67.3]",,Low Pass,,35.531677,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,['fad7f990-2551-4a8e-bb16-a1f598316026'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.068,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.1813,,,,,,,,,,,,,0754becc-12ee-4139-b9c6-9c44d7d6bbcb,1956,,,"[107.4, 67.3]",70259,47,,,,,-0.7665325,,Right Foot,,,"[110.1, 64.7]",,High Pass,,3.748333,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,"['1677c97b-24f1-46e6-8eb2-c4674b5c0046', '39408bb4-e379-452e-ae55-06a38ff44d5c']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.078,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.7964,,,,,,,,,,,,,e0016b27-9d22-4269-9ccc-b5fb480c1e45,1960,,,"[15.3, 28.7]",70259,47,,,,True,1.6142472,,,,,"[14.8, 40.2]",,High Pass,,11.510864,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,81,Barcelona,217,"['b7643680-b262-496d-99aa-dec4eb7089ad', 'eef1b242-b7e4-4d16-a644-6881bd95db9f']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:42.378,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.5594,,,,,,,,,,,,,c4419d51-5b1e-4efd-82ed-5462404b0cbf,1963,,,"[106.3, 40.8]",70259,47,,,,,0.75207716,,Right Foot,,,"[109.4, 43.7]",,Low Pass,,4.244997,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,81,Barcelona,217,"['275aef5a-26aa-4275-9756-e1b51215947c', '94ef6f1f-1225-4657-907c-87c4b022f967']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.696,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.23414,,,,,,,,,,,,,e3099e6c-f5a4-4538-8ef1-dbbfacb2181a,1969,,,"[4.5, 19.0]",70259,47,,,,,-0.57575834,,Left Foot,,,"[33.0, 0.5]",,High Pass,,33.977936,,Out,,,,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,81,Barcelona,217,['52b879b0-93dc-49d3-8e25-e9b6587840bc'],48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:48.785,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.691648,,,,,,,,,,,,,2b2b4783-7009-419f-bfda-ee6254660321,1970,,,"[100.6, 80.0]",70259,47,,,,,-2.9899871,,,,,"[93.4, 78.9]",,Low Pass,,7.283543,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['0a3ecd0b-1194-4aad-9f37-69690e159ad7'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.280,Pass,,2012/2013
