50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0d8063b9-c2ad-44d2-9530-d8623b03f342,1,,,69166,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 15071, 'name': 'Lilian Thuram'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Barcelona,217,00:00:00.000,Starting XI,,2007/2008
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3a719368-d21a-4ed4-8d3a-9f1f877ee713,2,,,69166,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 19761, 'name': 'Ricardo Alexandre Martins Soares Pereira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 24511, 'name': 'Branko Ilič'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 20519, 'name': 'Juan Gutiérrez Moreno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 26468, 'name': 'Willian Lanes Lanes de Lima'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 26469, 'name': 'Marko Babić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 26465, 'name': 'Juan de Dios Prados López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 26467, 'name': 'Leandro Daniel Somoza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 26456, 'name': 'Luís Eduardo Schmidt'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 25893, 'name': 'Alberto Rivera Pizarro'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 25908, 'name': 'Mark Dennis González Hoffmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 26466, 'name': 'Hugo Mariano Pavone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 16}]}",Real Betis,218,00:00:00.000,Starting XI,,2007/2008
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4b61efda-da88-4ea4-ad9d-fb78c4edd7de,3,,,69166,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['a32bfb75-2f9c-475c-8df7-2369f17e1c55'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a32bfb75-2f9c-475c-8df7-2369f17e1c55,4,,,69166,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['4b61efda-da88-4ea4-ad9d-fb78c4edd7de'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0a8d983c-247a-4e25-a60f-69a1204cbdb4,1792,,,69166,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,86,Barcelona,217,['86b8d3e2-a188-497c-96e7-062afdeb1c3b'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,86b8d3e2-a188-497c-96e7-062afdeb1c3b,1793,,,69166,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,86,Barcelona,217,['0a8d983c-247a-4e25-a60f-69a1204cbdb4'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,,,0.754552,,,,,,,,,,,db2f74f5-9ea9-441e-a854-f3186845ded8,5,,"[61.0, 40.1]",69166,0,,,,,-1.5120405,,Right Foot,,,"[61.2, 36.7]",,Ground Pass,,3.4058774,,,Alberto Rivera Pizarro,25893.0,,,,,Kick Off,1,From Kick Off,Luís Eduardo Schmidt,26456.0,Right Wing,2,Real Betis,218,['c055d5c0-3e17-431d-b43a-99183ca222df'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.400,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.241518,,,,,,,,,,,fa5b1062-98b7-444b-b465-ce97eaa3a5b5,8,,"[57.2, 34.9]",69166,0,,,,,-2.1596408,,Right Foot,,,"[38.9, 7.5]",,Ground Pass,,32.949203,,,Marko Babić,26469.0,,,,,,1,From Kick Off,Alberto Rivera Pizarro,25893.0,Center Attacking Midfield,2,Real Betis,218,['334854ac-96c5-4b06-927d-c16edd69d106'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:00:03.335,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.829111,,,,,,,,,,,65cfbd0e-2bca-4e83-b389-8d1258864160,12,,"[37.8, 8.8]",69166,0,,,,,-0.5543075,,Right Foot,,,"[48.3, 2.3]",,Ground Pass,,12.349089,,,Mark Dennis González Hoffmann,25908.0,,,,,,1,From Kick Off,Marko Babić,26469.0,Left Back,2,Real Betis,218,"['5a8b520e-db8d-4340-9bd0-bd484ce018ff', 'a7e67f56-e561-4fad-8bba-44630876cdc9']",5,,,,,,,,,,,,,,,,,Real Betis,218,00:00:05.891,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.59784,,,,,,,,,,,54dd0e0b-474c-4260-8ab2-7e58f82f8919,16,,"[39.1, 3.8]",69166,0,,,,,2.714425,,Left Foot,,,"[11.2, 16.5]",,Ground Pass,,30.654526,,,Willian Lanes Lanes de Lima,26468.0,,,,,,1,From Kick Off,Mark Dennis González Hoffmann,25908.0,Left Wing,2,Real Betis,218,['1f25e41a-feb5-4015-9608-62829c6db422'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:00:08.389,Pass,,2007/2008
,,,,,,,,,,,,,,,,,4.045982,,,,,,,,,,,db9a9f85-8986-4318-be54-8fa17a9c3d47,22,,"[7.0, 36.1]",69166,0,,,,,-0.059336204,,Right Foot,,,"[67.6, 32.5]",,High Pass,,60.706837,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Willian Lanes Lanes de Lima,26468.0,Left Center Back,3,Real Betis,218,['d604876c-56e3-4cc5-bb2e-41ed8743586e'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:00:36.863,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.1634,,,,,,,,,,,d604876c-56e3-4cc5-bb2e-41ed8743586e,23,,"[52.5, 47.6]",69166,0,,,,,-0.6264018,,Head,,,"[72.4, 33.2]",,High Pass,,24.563591,,,Thierry Henry,15516.0,,,,,Recovery,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,3,Real Betis,218,"['7275790c-751e-4e28-a45b-d67f3ce0514f', 'db9a9f85-8986-4318-be54-8fa17a9c3d47']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.909,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.987875,,,,,,,,,,,54b3dded-4ac3-4611-9aea-fd667b531bc6,25,,"[72.4, 33.2]",69166,0,,,,,-0.851093,,Head,,,"[79.5, 25.1]",,Low Pass,,10.771258,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Center Forward,3,Real Betis,218,"['8db4ecb7-5392-494b-a279-b765d7803993', 'e991bdd2-c506-4f85-b789-ade23e95b978']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.175,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.396306,,,,,,,,,,,26c819ce-2154-485a-8646-3d085ae01e42,29,,"[39.1, 58.1]",69166,0,,,,,-1.2748703,,Right Foot,,,"[41.6, 49.9]",,Ground Pass,,8.572631,,,Juan Gutiérrez Moreno,20519.0,,,,,,1,From Goal Kick,Branko Ilič,24511.0,Right Back,3,Real Betis,218,['c4c2407f-9293-4613-9980-2de4c92c4e13'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:00:45.173,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.072892,,,,,,,,,,,d2dbac10-e199-4c4f-817c-d63923aa99ac,32,,"[41.8, 49.9]",69166,0,,,,,-2.8642104,,Right Foot,,,"[13.0, 41.7]",,Ground Pass,,29.944616,,,Ricardo Alexandre Martins Soares Pereira,19761.0,,,,,,1,From Goal Kick,Juan Gutiérrez Moreno,20519.0,Right Center Back,3,Real Betis,218,['866c2f7d-9185-4f59-a40b-482483373694'],46,,,,,,,,,,,,,,,,,Real Betis,218,00:00:46.629,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.572047,,,,,,,,,,,ad459ce3-4de7-4e34-8c48-4f427a7b1ebd,35,,"[12.8, 41.5]",69166,0,,,,,-0.7048276,,Right Foot,,,"[56.3, 4.5]",,High Pass,,57.107353,,,Mark Dennis González Hoffmann,25908.0,,,,,,1,From Goal Kick,Ricardo Alexandre Martins Soares Pereira,19761.0,Goalkeeper,3,Real Betis,218,['496be811-b184-45e0-8bf1-eaadb0bfbdc6'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:00:50.502,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.932094,,,,,,,,,,,22c13d96-6b65-45bd-92bc-b8cb0c77327d,39,,"[47.5, 3.2]",69166,0,,,,,2.2949216,,Right Foot,,,"[32.2, 20.5]",,Ground Pass,,23.09502,,,Willian Lanes Lanes de Lima,26468.0,,,,,,1,From Goal Kick,Mark Dennis González Hoffmann,25908.0,Left Wing,3,Real Betis,218,['95f74319-80c0-4722-b70b-6b78cf6d7d49'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:00:57.012,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.614729,,,,,,,,,,,a2f6a745-a312-4de7-88c7-3d02c579607d,42,,"[33.8, 19.9]",69166,1,,,,,-0.36853513,,Right Foot,,,"[58.4, 10.4]",,Ground Pass,,26.370628,,,Mark Dennis González Hoffmann,25908.0,,,,,,1,From Goal Kick,Willian Lanes Lanes de Lima,26468.0,Left Center Back,3,Real Betis,218,['29630f20-63f6-4536-9c43-de1c5c057448'],1,,,,,,,,,,,,,,,,,Real Betis,218,00:01:01.444,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.616956,,,,,,,,,,,fd6e4216-2bf4-4790-9e02-6fc1c0b20d74,46,,"[57.2, 10.4]",69166,1,,,,,-2.8753407,,Left Foot,,,"[47.3, 7.7]",,Ground Pass,,10.261579,,,Marko Babić,26469.0,,,,,,1,From Goal Kick,Mark Dennis González Hoffmann,25908.0,Left Wing,3,Real Betis,218,"['19912901-8ebb-4df3-b9fa-18baac899a2d', '98ad1d3e-3533-49c4-82a3-369c120de714']",4,,,,,,,,,,,,,,,,,Real Betis,218,00:01:04.110,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.765836,,,,,,,,,,,0ab808f2-995d-4f70-ba4c-01870c58f619,49,,"[47.3, 7.7]",69166,1,,,,,1.5063695,,Right Foot,,,"[48.1, 20.1]",,Ground Pass,,12.425779,,,Mark Dennis González Hoffmann,25908.0,,,,,,1,From Goal Kick,Marko Babić,26469.0,Left Back,3,Real Betis,218,['b9e077cd-93bc-4794-93e6-2c2e9e6073af'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:01:05.458,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.397713,,,,,,,,,,,66296c8d-9a7f-4672-8fbb-105c01e30301,52,,"[48.1, 20.1]",69166,1,,,,,2.8981938,,Left Foot,,,"[33.2, 23.8]",,Ground Pass,,15.352524,,,Willian Lanes Lanes de Lima,26468.0,,,,,,1,From Goal Kick,Mark Dennis González Hoffmann,25908.0,Left Wing,3,Real Betis,218,['c9262fd5-9d36-4f53-a187-566455d4a5cd'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:01:06.353,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.890057,,,,,,,,,,,f6e96b46-8973-4807-9b5c-e63fb48be9ae,55,,"[33.0, 24.3]",69166,1,,,,,1.7463884,,Right Foot,,,"[28.6, 49.1]",,Ground Pass,,25.187298,,,Juan Gutiérrez Moreno,20519.0,,,,,,1,From Goal Kick,Willian Lanes Lanes de Lima,26468.0,Left Center Back,3,Real Betis,218,['bec9db21-692c-450b-bfd7-3b694dc754a5'],9,,,,,,,,,,,,,,,,,Real Betis,218,00:01:09.351,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.279538,,,,,,,,,,,2edc5f03-55e9-42d7-9e86-15ccfe69265f,58,,"[34.7, 54.9]",69166,1,,,,,1.6357934,,Right Foot,,,"[33.6, 71.8]",,Ground Pass,,16.93576,,,Branko Ilič,24511.0,,,,,,1,From Goal Kick,Juan Gutiérrez Moreno,20519.0,Right Center Back,3,Real Betis,218,['94c916ea-b31c-4f1c-b581-58bf4b35a179'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:01:12.420,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.3441,,,,,,,,,,,24e5e7f5-ee34-49e2-91e4-cf279f98c79a,61,,"[34.3, 73.6]",69166,1,,,,,0.0851329,,Right Foot,,,"[80.0, 77.5]",,High Pass,,45.866108,Incomplete,,Hugo Mariano Pavone,26466.0,,,,,,1,From Goal Kick,Branko Ilič,24511.0,Right Back,3,Real Betis,218,"['53396917-6730-4e74-a4b9-e28d91896581', '9752763a-d9a1-46a5-87d6-de41d427024a']",15,,,,,,,,,,,,,,,,,Real Betis,218,00:01:15.402,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.389975,,,,,,,,,,,53396917-6730-4e74-a4b9-e28d91896581,63,,"[40.1, 2.6]",69166,1,,,,,0.11065722,,Head,,,"[45.5, 3.2]",,High Pass,,5.433231,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,Recovery,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,3,Real Betis,218,"['24e5e7f5-ee34-49e2-91e4-cf279f98c79a', 'ab8e5f00-9605-4587-8646-bec33581c975', 'cd4dc5e9-b88e-43a9-b1ab-9f3ca856aeb9']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.746,Pass,,2007/2008
,,,,,,,,,,,,,,,,,6.3731,,,,,,,,,,,2a8f13f9-86e5-413b-ac32-6b309436bfd7,68,,"[52.5, 2.4]",69166,1,,,,,0.42160997,,Left Foot,,,"[112.7, 29.4]",,High Pass,,65.97757,Incomplete,,,,,,,,,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,3,Real Betis,218,['a6003d92-7662-475f-a126-924bd24a0b2d'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.751,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.6587,,,,,,,,,,,e3793733-df65-4613-9efb-0486bffd329a,71,,"[18.9, 48.9]",69166,1,,,,,-0.55739534,,Drop Kick,,,"[71.2, 16.3]",,High Pass,,61.628323,,,Mark Dennis González Hoffmann,25908.0,,,,,,1,From Goal Kick,Ricardo Alexandre Martins Soares Pereira,19761.0,Goalkeeper,3,Real Betis,218,['bffc70a3-f391-4082-9e4b-faaac69b4fae'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:01:41.216,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.8767,,,,,,,,,,,1ef3c2bb-30c5-4f0a-a360-314abd41711e,73,,"[72.3, 16.7]",69166,1,,,,,1.81471,,Head,,,"[66.8, 38.8]",,High Pass,,22.774109,Incomplete,,Juan de Dios Prados López,26465.0,,,,,,1,From Goal Kick,Mark Dennis González Hoffmann,25908.0,Left Wing,3,Real Betis,218,"['114c56b1-e393-4dc3-89f3-b5e7408e6595', '9387ae1f-552c-4070-bad6-7f55e1e10d0a']",43,,,,,,,,,,,,,,,,,Real Betis,218,00:01:43.874,Pass,,2007/2008
,,,,,,,,,,,,,,,,,4.9002,,,,,,,,,,,88c81785-9db9-416c-93f0-7107739d3829,78,,"[56.2, 36.1]",69166,1,,,,,-0.3327391,,Right Foot,,,"[97.0, 22.0]",,High Pass,,43.167698,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,3,Real Betis,218,"['303de8c5-6d5a-42fa-bd34-6a8648466dbf', 'b2790218-73e8-4e5f-bfad-1ca467295ae1']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.065,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.253756,,,,,,,,,,,303de8c5-6d5a-42fa-bd34-6a8648466dbf,80,,"[23.1, 58.1]",69166,1,,,,,-2.6125622,,Right Foot,,,"[10.1, 50.5]",,Ground Pass,,15.058553,,,Ricardo Alexandre Martins Soares Pereira,19761.0,,,,,Recovery,1,From Goal Kick,Juan Gutiérrez Moreno,20519.0,Right Center Back,3,Real Betis,218,"['88c81785-9db9-416c-93f0-7107739d3829', 'f1d4c1c3-2ce6-4373-8577-1173c226c245']",52,,,,,,,,,,,,,,,,,Real Betis,218,00:01:52.965,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.3451,,,,,,,,,,,aa6b9501-1566-4c60-999f-e078704258b6,83,,"[10.1, 50.5]",69166,1,,,,,0.1962707,,Right Foot,,,"[44.3, 57.3]",,High Pass,,34.869473,,,Juan de Dios Prados López,26465.0,,,,,,1,From Goal Kick,Ricardo Alexandre Martins Soares Pereira,19761.0,Goalkeeper,3,Real Betis,218,['be54c955-e627-489f-8782-3dfb6ecd8465'],54,,,,,,,,,,,,,,,,,Real Betis,218,00:01:54.571,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.8999,,,,,,,,,,,ccd515bc-fb63-475f-9767-3a8f379d8f7f,85,,"[44.3, 57.9]",69166,1,,,,True,0.2929124,,,,,"[56.9, 61.7]",,High Pass,,13.160547,Incomplete,,,,,,,,,1,From Goal Kick,Juan de Dios Prados López,26465.0,Right Center Midfield,3,Real Betis,218,"['59777b39-2501-4131-9cd4-16f3d95fdf82', 'a5d3fb85-3e05-4c19-8c76-566963198fd9']",56,,,,,,,,,,,,,,,,,Real Betis,218,00:01:56.916,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.265898,,,,,,,,,,,a5d3fb85-3e05-4c19-8c76-566963198fd9,87,,"[63.2, 18.4]",69166,1,,,,,-0.49060187,,Head,,,"[79.3, 9.8]",,High Pass,,18.252945,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Real Betis,218,"['48fd5023-6b0f-467a-a2be-92cc186b619f', 'c01d49c5-63e4-4fd9-a915-993d0f04b121', 'ccd515bc-fb63-475f-9767-3a8f379d8f7f']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.816,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.787033,,,,,,,,,,,db4ee997-96b5-4082-b5ed-8210790d3231,90,,"[70.5, 0.1]",69166,2,,,,,2.5920327,,,,,"[62.5, 5.0]",,Low Pass,,9.381365,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Barcelona,217,['7a802d27-6218-4c48-abda-f54220295475'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.656,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.287085,,,,,,,,,,,f0deadf1-83f7-4666-90d0-9d65ae78da89,93,,"[64.2, 13.2]",69166,2,,,,,3.0899146,,Right Foot,,,"[52.6, 13.8]",,Ground Pass,,11.615507,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,['186a3d7b-b2d8-4b67-92fe-2e7b92dc605b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.681,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.092193,,,,,,,,,,,68c930d1-d3e0-447a-ae51-b385d4b7e6d4,96,,"[52.4, 13.8]",69166,2,,,,,1.9220985,,Left Foot,,,"[37.3, 55.0]",,Ground Pass,,43.87995,,,Lilian Thuram,15071.0,,True,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['21abfbb2-ddc9-44dc-8a65-74721d5df5b4'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.772,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.947802,,,,,,,,,,,bfcc4324-1332-42c5-9cab-b62e2ceacc5e,99,,"[40.0, 55.2]",69166,2,,,,,-0.2510027,,Right Foot,,,"[55.6, 51.2]",,Ground Pass,,16.104658,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,4,Barcelona,217,['373ca1b2-c612-4e6d-a0d7-eddb164109b2'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.589,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.786893,,,,,,,,,,,86a74bcb-3dd3-46f9-8207-5d798b7402dc,103,,"[53.8, 44.3]",69166,2,,,,,-1.2698761,,Right Foot,,,"[56.5, 35.6]",,Ground Pass,,9.109336,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,"['856f1491-71d5-4001-9a6f-09b3d06f41cc', 'e261ea36-0a7a-48e0-b9e0-f47ceff175d0']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.892,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.098066,,,,,,,,,,,ae41d616-3597-44fa-a85e-cf1654e3cc64,106,,"[55.2, 34.0]",69166,2,,,,,-2.1137474,,Left Foot,,,"[48.2, 22.4]",,Ground Pass,,13.548431,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,4,Barcelona,217,['90188f99-e703-449d-951a-6914a2224673'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.126,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.5464,,,,,,,,,,,edbb504e-1c1d-4420-9d37-8c1ac679985c,112,,"[78.9, 9.8]",69166,2,,True,,,0.11157945,,Left Foot,,,"[114.6, 13.8]",,Ground Pass,,35.92339,,,Thierry Henry,15516.0,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,['dfad0a62-242e-4a69-b4de-eb2779be1c21'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.569,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.934049,,,,,,,,,,,0ab62eab-70f2-421b-9fd3-7e37fb0027f9,116,,"[7.0, 44.1]",69166,3,,True,,,-0.26362377,,Right Foot,,,"[81.1, 24.1]",,High Pass,,76.75161,Incomplete,,Mark Dennis González Hoffmann,25908.0,,,,,Goal Kick,1,From Goal Kick,Ricardo Alexandre Martins Soares Pereira,19761.0,Goalkeeper,6,Real Betis,218,"['02ffc473-79a3-44d3-b7c4-0ded53f432ba', '9c635bb6-3e88-4a36-81dc-dabaec8450be']",14,,,,,,,,,,,,,,,,,Real Betis,218,00:03:14.718,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.878945,,,,,,,,,,,a2b5aa6d-8bff-4615-99e5-32b37997d28b,120,,"[57.8, 41.7]",69166,3,,,,,-1.1627467,,Left Foot,,,"[67.7, 18.8]",,High Pass,,24.948347,,,Alberto Rivera Pizarro,25893.0,,,,,Recovery,1,From Goal Kick,Juan de Dios Prados López,26465.0,Right Center Midfield,6,Real Betis,218,['dc8d5ff0-048c-441d-8a53-fdfe091d340c'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:03:18.539,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.503598,,,,,,,,,,,07aa6e71-72cc-4706-82bc-0c4f61ebf1ea,123,,"[94.8, 4.7]",69166,3,,,,,0.08938383,,Right Foot,,,"[116.0, 6.6]",,Ground Pass,,21.284971,,,Marko Babić,26469.0,,,,,,1,From Goal Kick,Alberto Rivera Pizarro,25893.0,Center Attacking Midfield,6,Real Betis,218,['d7ccb3bd-cbf3-4367-b29a-0c37a37dec35'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:03:26.329,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.192161,,,,,,,,,,,61b64187-a8d3-46f6-8de9-155a13391aa3,127,,"[115.8, 4.7]",69166,3,,,,,2.0344439,,Left Foot,,,"[113.9, 8.5]",,Low Pass,,4.248529,Incomplete,,,,,,,,,1,From Goal Kick,Marko Babić,26469.0,Left Back,6,Real Betis,218,"['807e6c6a-a6bf-41c8-bc61-245d2f392d28', 'ec62939f-be68-4136-bbdf-fd6653d9ac41']",29,,,,,,,,,,,,,,,,,Real Betis,218,00:03:29.236,Pass,True,2007/2008
