50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1d82b22b-b8a4-4ff6-91a9-651d3ac7a2d2,1,,,,3825637,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 3508, 'name': 'Sandro Ramírez Castillo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2015/2016
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59d37449-104b-49da-a20b-b9bdefd8d74e,2,,,,3825637,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 7170, 'name': 'Simone Verdi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 2}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Eibar,322,00:00:00.000,Starting XI,,2015/2016
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f6391b7-b526-4ed3-a25d-15c7feb5b9fc,3,,,,3825637,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['627e96e5-0072-40f4-9ab7-5726e3f825e7'],0,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.000,Half Start,,2015/2016
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,627e96e5-0072-40f4-9ab7-5726e3f825e7,4,,,,3825637,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['1f6391b7-b526-4ed3-a25d-15c7feb5b9fc'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2015/2016
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c67ff83-03cc-4bd3-93e5-2f1987ff06e2,1719,,,,3825637,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,113,Barcelona,217,['80a44320-47f8-4635-8f65-ed950b26e21f'],0,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.000,Half Start,,2015/2016
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80a44320-47f8-4635-8f65-ed950b26e21f,1720,,,,3825637,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,113,Barcelona,217,['3c67ff83-03cc-4bd3-93e5-2f1987ff06e2'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2015/2016
,,,,,,,,,,,,,,,,,,0.505439,,,,,,,,,,,,,0d3eb7a1-3324-4f4a-8582-10343776b93d,5,,,"[60.0, 40.0]",3825637,0,,,,,-1.5167948,,Right Foot,,,"[60.2, 36.3]",,Ground Pass,,3.7054014,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,['37dbdd69-4dfc-475c-abad-cf73777909d4'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.341,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.214167,,,,,,,,,,,,,744bb051-e935-4c5d-8adf-849ea4eba02e,8,,,"[57.8, 35.7]",3825637,0,,,,,3.1140134,,Left Foot,,,"[43.3, 36.1]",,Ground Pass,,14.505516,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,['244696ec-70ef-420a-af4a-bf3ca30ca0f5'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.678,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.007221,,,,,,,,,,,,,73baec07-46df-45ee-aa21-84bcfc39eeba,12,,,"[47.3, 34.6]",3825637,0,,,,,-1.7797033,,Right Foot,,,"[42.0, 9.6]",,Ground Pass,,25.555626,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,2,Barcelona,217,"['8f4b5818-d8e9-4ed0-9430-4d8f1bfb35fe', 'edca2faa-cee9-4c0e-85a0-74ef4cddc9ca']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.172,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.901199,,,,,,,,,,,,,455260b6-3b89-4783-9a1f-9430a5e0530f,14,,,"[42.0, 9.6]",3825637,0,,,,,2.4494483,,Left Foot,,,"[26.8, 22.2]",,Ground Pass,,19.743353,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['a116f50d-df19-436a-a2e8-d38f7fa9f9d9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.180,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.733493,,,,,,,,,,,,,a54541ae-a01c-4a68-aef6-e9c222b3c4c5,17,,,"[27.0, 26.5]",3825637,0,,,,,1.5289956,,Right Foot,,,"[28.1, 52.8]",,Ground Pass,,26.322994,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,['d023b78d-393b-4e64-92eb-7324bf8d5371'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.119,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.457114,,,,,,,,,,,,,4c2941b5-2887-4e77-87dc-ffc023982ef1,20,,,"[28.7, 51.5]",3825637,0,,,,,-1.6930505,,Right Foot,,,"[25.1, 22.2]",,Ground Pass,,29.520332,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['8464774d-f82f-4d8e-a449-1f96bada206f'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.790,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.933722,,,,,,,,,,,,,ed29983b-31d6-4ab3-9323-300951223b8a,23,,,"[33.9, 17.7]",3825637,0,,,,,-1.0035454,,Right Foot,,,"[41.8, 5.3]",,Ground Pass,,14.702721,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,['cf76f11f-3c11-4bb8-918e-e42a00e6ec0f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.100,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.79972,,,,,,,,,,,,,9c6260bb-a33b-401e-b0fb-09dd2f51f049,26,,,"[37.5, 6.4]",3825637,0,,,,,2.4728498,,Left Foot,,,"[23.2, 17.7]",,Ground Pass,,18.225805,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['936ed9ba-3d9a-4a40-9d0d-97c6f4f8eafe'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.551,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.986442,,,,,,,,,,,,,75d27395-eb23-47c2-b4af-5a2734485c33,29,,,"[27.7, 23.9]",3825637,0,,,,,1.5557032,,Right Foot,,,"[28.1, 50.4]",,Ground Pass,,26.50302,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,['0d8825f6-3429-4cf8-a07b-970471c0b007'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.858,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.891397,,,,,,,,,,,,,ac29ac88-26f9-411a-bf85-1ece89b47b59,32,,,"[28.1, 50.4]",3825637,0,,,,,-2.342862,,Right Foot,,,"[13.3, 35.2]",,Ground Pass,,21.21509,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['ed71c3dc-3596-458a-804f-a3e4eb4ca499'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.884,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.812718,,,,,,,,,,,,,a51f4295-64f1-4b65-aed3-c64e11d1dea0,35,,,"[13.3, 35.2]",3825637,0,,,,,-1.0335116,,Right Foot,,,"[21.7, 21.1]",,Ground Pass,,16.412495,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,2,Barcelona,217,['50944b2c-33b9-4ebf-bb1c-c3cb58a76b8e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.816,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.411774,,,,,,,,,,,,,aa4bf261-cf1c-4b4c-95cb-aa3fd6d53351,38,,,"[36.0, 20.5]",3825637,0,,,,,-1.0244364,,Right Foot,,,"[45.0, 5.7]",,Ground Pass,,17.321663,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,['ddad4c14-de4e-46e2-8ff6-846a704f9f05'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.896,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.740862,,,,,,,,,,,,,be9288de-084b-417b-8f08-3e5dbbbe4f0f,41,,,"[48.2, 5.7]",3825637,0,,,,,-0.41581178,,Left Foot,,,"[55.9, 2.3]",,Ground Pass,,8.417244,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['bc20c988-78ce-496b-8df9-9e530d1afaa2'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.050,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.021449,,,,,,,,,,,,,912733d8-e155-4dfb-bfb9-13774e28b74c,45,,,"[40.7, 24.3]",3825637,0,,,,,1.784857,,Right Foot,,,"[34.7, 51.9]",,Ground Pass,,28.244646,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,['d26cc48b-c5f1-49d4-ba7a-24267b5b9128'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.476,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.213006,,,,,,,,,,,,,fc392440-3aed-462c-8aaa-3e84fb5bb9f5,48,,,"[35.4, 56.6]",3825637,0,,,,,0.7070777,,Right Foot,,,"[56.7, 74.8]",,Ground Pass,,28.016602,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['5b391a17-c9e2-43a3-af53-1b79407b9713'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.064,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.668814,,,,,,,,,,,,,e61914f4-ea79-4143-864f-3a49ccb2282a,51,,,"[57.0, 74.8]",3825637,0,,,,,-0.6836007,,Right Foot,,,"[77.5, 58.1]",,Ground Pass,,26.441256,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['34d938d2-2da1-4a7a-8924-a956ddce3612', '8269893e-e834-40dd-b13f-878d1f15c047']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.072,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.722425,,,,,,,,,,,,,8269893e-e834-40dd-b13f-878d1f15c047,53,,,"[42.6, 22.0]",3825637,0,,,,,0.86217004,,Right Foot,,,"[45.0, 24.8]",,Ground Pass,,3.6878178,,,,,Daniel García Carrillo,6775.0,,,,,Recovery,1,From Kick Off,Aleksandar Pantić,27239.0,Left Center Back,2,Barcelona,217,"['42a4b12f-0b41-46a6-9a7c-9a6ac5b7d407', 'e61914f4-ea79-4143-864f-3a49ccb2282a']",47,,,,,,,,,,,,,,,,,Eibar,322,00:00:47.741,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.311346,,,,,,,,,,,,,50009579-ff53-46d3-a8f9-dc0cfac1ad4b,57,,,"[37.0, 28.0]",3825637,0,,,,,0.74680215,,Right Foot,,,"[76.0, 64.1]",,High Pass,,53.143295,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Kick Off,Daniel García Carrillo,6775.0,Left Defensive Midfield,2,Barcelona,217,"['2aaf8e51-9f9e-4ee3-a90a-0a03a3558482', '5c253758-6057-4214-b56e-fb4b72e836c4', 'd3078a2b-404a-42d4-9d4e-fe465cdd4c5b']",50,,,,,,,,,,,,,,,,,Eibar,322,00:00:50.456,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.496197,,,,,,,,,,,,,5c253758-6057-4214-b56e-fb4b72e836c4,59,,,"[44.1, 16.0]",3825637,0,,,,,-0.32887632,,Head,,,"[56.7, 11.7]",,High Pass,,13.313527,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['3d419189-2b2d-4bb5-83e5-ef73a435c526', '50009579-ff53-46d3-a8f9-dc0cfac1ad4b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.767,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.717221,,,,,,,,,,,,,cd10ca2a-07d6-46ee-82eb-efa93449b195,62,,,"[56.7, 11.7]",3825637,0,,,,,2.91195,,Right Foot,,,"[41.3, 15.3]",,Low Pass,,15.815183,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,['f1a743b1-025e-40ac-b17f-509d7fc81529'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.418,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.83214,,,,,,,,,,,,,a78081af-319b-4b29-9aaa-9faca50f92fe,65,,,"[41.3, 15.3]",3825637,0,,,,,0.5880026,,Left Foot,,,"[48.8, 20.3]",,Ground Pass,,9.013878,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['7c19e39e-2a10-4f3e-add0-0c0f7e371984'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.913,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.517589,,,,,,,,,,,,,4d0916f4-265b-4e36-b218-e363eadfa7c3,68,,,"[50.5, 24.7]",3825637,1,,,,,0.70027107,,Right Foot,,,"[91.2, 59.0]",,High Pass,,53.225746,,,Incomplete,,Sandro Ramírez Castillo,3508.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,"['5e93ce04-7a85-452e-b1a4-de7e00030572', '843a91ee-8c3b-4264-93e7-17c23f50ef9a']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.887,Pass,,2015/2016
,,,,,,,,,,,,True,,,,,,2.338731,,,,,,,,,,,,,5e93ce04-7a85-452e-b1a4-de7e00030572,70,,,"[28.9, 21.1]",3825637,1,,,,,0.8960554,,Head,,,"[40.9, 36.1]",,Low Pass,,19.209373,,,,,Daniel García Carrillo,6775.0,,,,,Interception,1,Regular Play,David Juncà Reñé,6776.0,Left Back,3,Eibar,322,"['4d0916f4-265b-4e36-b218-e363eadfa7c3', 'a30a6f65-2a42-4764-a46a-a8b46d4ea51a']",3,,,,,,,,,,,,,,,,,Eibar,322,00:01:03.404,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.423775,,,,,,,,,,,,,a5e920f4-8b75-46eb-b9d3-0865a55cc0e3,72,,,"[40.9, 36.1]",3825637,1,,,,,1.9031285,,Right Foot,,,"[37.0, 47.4]",,Low Pass,,11.954079,,,,,Gonzalo Escalante,6712.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,3,Eibar,322,['ce146288-dfc3-4979-8b25-c5006958755b'],5,,,,,,,,,,,,,,,,,Eibar,322,00:01:05.743,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.558235,,,,,,,,,,,,,d0d57f8a-2c21-41ba-a20e-4f7df48a5579,74,,,"[37.0, 47.4]",3825637,1,,,,,-0.4636476,,Right Foot,,,"[43.0, 44.4]",,Ground Pass,,6.708204,,,Incomplete,,Daniel García Carrillo,6775.0,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,3,Eibar,322,"['007578f0-3953-4b33-a080-3d09d0cccc2a', '87e3702b-d556-41b6-9863-2f0082418432']",7,,,,,,,,,,,,,,,,,Eibar,322,00:01:07.167,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.120018,,,,,,,,,,,,,bb69f35d-7c1d-42f3-9055-dd1cd67ebbf4,78,,,"[75.4, 31.8]",3825637,1,,,,,1.5120405,,Right Foot,,,"[75.8, 38.6]",,Ground Pass,,6.8117547,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,4,Barcelona,217,['ff14f0d8-132f-4731-93f5-1c236960087f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.167,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.800362,,,,,,,,,,,,,f267cfc9-f054-4b00-9f06-d375df876a8b,82,,,"[76.0, 35.4]",3825637,1,,,,,1.2734312,,Right Foot,,,"[77.9, 41.6]",,Ground Pass,,6.484597,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,4,Barcelona,217,['13ebb031-6177-4fc0-9de5-7288f7ba5c4a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.609,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.137285,,,,,,,,,,,,,8c62e2ba-99fb-4b56-8288-8f4b18934e3d,85,,,"[80.1, 42.7]",3825637,1,,,,,-0.47921056,,Right Foot,,,"[90.3, 37.4]",,Ground Pass,,11.4947815,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['e852e768-88b9-4dd7-91ba-6c331bda458a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.620,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.286815,,,,,,,,,,,,,4a86808e-708c-490f-93bf-71e324d483ec,89,,,"[90.5, 37.2]",3825637,1,,,,,-1.2030734,,Left Foot,,,"[95.2, 25.0]",,Ground Pass,,13.07402,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['f86d6844-5e7e-41d4-8a78-357d53e0d2ba'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.838,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.773036,,,,,,,,,,,,,97a3e4a7-ca4d-48f8-9c79-1e6bd9766c1b,94,,,"[25.3, 59.2]",3825637,1,,,,,-0.005089015,,Right Foot,,,"[64.6, 59.0]",,Low Pass,,39.30051,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,4,Barcelona,217,"['bf43efd2-25c7-4195-b67b-d0dd1bf86db6', 'd6126a2e-dda8-4a66-a245-fe4fae6afdf3']",18,,,,,,,,,,,,,,,,,Eibar,322,00:01:18.141,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.437348,,,,,,,,,,,,,963f11f8-12b9-4d90-82ad-9bf4d62886a9,99,,,"[70.6, 22.8]",3825637,1,,,,,-1.3933352,,Right Foot,,,"[73.9, 4.4]",,Ground Pass,,18.693583,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,4,Barcelona,217,['bcf9de7e-7999-4bfd-a61c-0fb4dcff0715'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.293,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.44056,,,,,,,,,,,,,6d19f7e6-01cc-4a5d-8750-d441e837f395,102,,,"[76.0, 3.4]",3825637,1,,,,,0.6871242,,Left Foot,,,"[91.6, 16.2]",,Ground Pass,,20.179197,,,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['2a79043d-8871-42bd-b209-1950e505e843'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.621,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.94666,,,,,,,,,,,,,8890c690-1ff2-44c2-b51f-da92b8fd3e9c,104,,,"[29.1, 61.8]",3825637,1,,,,,-0.10827059,,Right Foot,,,"[84.3, 55.8]",,High Pass,,55.52513,,,Incomplete,,Borja González Tomás,6566.0,,,,,Free Kick,1,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,5,Eibar,322,"['0d26c7ad-5d68-49a7-ba5d-7fe8ff0987d3', '7d3155f9-927f-47d2-a779-236fa80570fc']",58,,,,,,,,,,,,,,,,,Eibar,322,00:01:58.799,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.465163,,,,,,,,,,,,,7d3155f9-927f-47d2-a779-236fa80570fc,107,,,"[35.8, 24.3]",3825637,2,,,,True,0.507783,,,,,"[48.2, 31.2]",,High Pass,,14.19049,,,,,Sandro Ramírez Castillo,3508.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,"['4b42fe87-e273-4f35-9f81-a4e23f5d9398', '8890c690-1ff2-44c2-b51f-da92b8fd3e9c', 'ebd3d58f-7cf8-455b-b9f5-7b00ce8cca22']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.745,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.806023,,,,,,,,,,,,,0e88f2da-b2df-40ca-aedc-967649cb3b6a,110,,,"[48.2, 31.2]",3825637,2,,,,,-1.8622531,,Other,,,"[47.3, 28.2]",,Low Pass,,3.132092,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Right Wing,6,Barcelona,217,['b4a88ddc-2ea6-4317-8523-ec08c0d0dcc8'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.278,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.40331,,,,,,,,,,,,,692868be-128e-4d05-8e85-75219eea9c52,113,,,"[47.3, 28.2]",3825637,2,,,,,0.6857295,,Left Foot,,,"[79.2, 54.3]",,High Pass,,41.216743,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,"['3245fcae-83e6-42e1-ab3c-5fe0c457b028', 'f0a3f725-88e9-48e2-b778-4380bbe75e15']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.164,Pass,,2015/2016
