50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.248848,,,,,,,,,,,,,,,0ecc016e-5e2e-49d2-9382-f4d1470c69e0,16,,"[47.3, 5.9]",266916,0,,,,0.56931317,,Left Foot,,,,"[52.3, 9.1]",,Low Pass,,5.936329,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,Interception,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Rayo Vallecano,360,"['1ed1db8f-501f-4e82-9078-b875dfac62d7', 'b037b481-85d1-4671-a42f-c4169d03bfbf', 'ed06490e-cc98-4fd3-9d44-43b03a6b5f74']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.089,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.562676,,,,,,,,,,,,,,,d9e072ea-a6ee-452d-9d53-f614501db47f,20,,"[70.0, 77.2]",266916,0,,,,0.03407771,,Right Foot,,,,"[78.8, 77.5]",,Ground Pass,,8.805112,,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,From Kick Off,Gaël Kakuta,3130.0,Right Wing,2,Rayo Vallecano,360,['669835d0-f8b2-48cd-811f-4186bf6b0c25'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:11.710,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.898801,,,,,,,,,,,,,,,96c8c7c6-38bb-4111-b258-07967eb9be5c,24,,"[100.4, 79.0]",266916,0,,,,-3.024484,,Right Foot,,,,"[90.2, 77.8]",,Ground Pass,,10.270346,,,,,Gaël Kakuta,3130.0,,,,,,1,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Center Forward,2,Rayo Vallecano,360,"['c784d598-94cf-4e3c-9169-f819357670d3', 'e9080537-a921-4e8d-8bff-328acc69854b']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:18.361,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.2621,,,,,,,,,,,,,,,ec39c877-9e09-455f-998a-707f0669e5d7,27,,"[111.3, 78.4]",266916,0,,,,-1.4449729,,Right Foot,True,,,"[116.6, 36.5]",,High Pass,,42.23387,,,Incomplete,,Luis Carlos Pereira Carneiro,10851.0,,True,,,,1,From Kick Off,Gaël Kakuta,3130.0,Right Wing,2,Rayo Vallecano,360,"['6ba321b8-b37d-4b40-b039-c42c4fb3ed14', '6d3a03cc-fd80-43e4-b1c0-59ffe709b77b']",23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:23.047,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.4165,,,,,,,,,,,,,,,21b041ff-e1ca-4b1a-9335-fd11c62995a0,32,,"[13.6, 59.1]",266916,0,,,,0.2468753,,Drop Kick,,,,"[63.2, 71.6]",,High Pass,,51.150856,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,3,Barcelona,217,['b78b0338-dea1-41c2-9974-64e3b2e1a34b'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.824,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.9819,,,,,,,,,,,,,,,b5596fc8-3667-4745-8e20-9041af10f4f9,36,,"[51.8, 56.8]",266916,0,,,,-2.4002836,,Left Foot,,,,"[44.7, 50.3]",,Ground Pass,,9.626006,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['007ed6f1-5719-4014-9b7d-84810694892d'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.166,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.784308,,,,,,,,,,,,,,,224de638-00d3-49ee-84e5-0181cfc0b1b9,38,,"[44.4, 50.8]",266916,0,,,,0.53560555,,Right Foot,,,,"[78.1, 70.8]",,High Pass,,39.18788,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Keeper,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,3,Barcelona,217,"['78e9eb07-2778-4d7b-bf86-e76853ec2352', 'bb618a50-d18a-470c-bce5-c81cef40b52c']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.148,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.79485,,,,,,,,,,,,,,,0e4504f4-321e-4458-a151-f0af47d4f7be,43,,"[48.4, 14.8]",266916,0,,,,1.3086765,,Left Foot,,,,"[50.6, 23.0]",,Ground Pass,,8.489994,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,4,Rayo Vallecano,360,"['539bbfbd-9eca-448e-a5bd-3d263b4111ee', '66d6983b-3a55-4db8-8ab8-581ed5917c69']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:41.917,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.000631,,,,,,,,,,,,,,,bdb6ec5c-8612-403c-ae22-14ffa8fb5732,46,,"[50.6, 23.0]",266916,0,,,,-1.3521274,,Left Foot,,,,"[52.0, 16.7]",,Ground Pass,,6.453681,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Center Midfield,4,Rayo Vallecano,360,['2db4733f-9d9e-460e-955a-d7cf8cb7282c'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:42.879,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.076165,,,,,,,,,,,,,,,2f8a4f5e-1302-4550-8442-4b0878b52085,49,,"[57.1, 15.6]",266916,0,,,,-0.8416159,,Left Foot,,,,"[68.0, 3.4]",,Ground Pass,,16.360012,,,,,Alberto Bueno Calvo,6879.0,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,4,Rayo Vallecano,360,['ced661e1-f04f-4f0b-a7f6-e319ffab29c4'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:44.942,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.741615,,,,,,,,,,,,,,,ffd14ac6-8b5a-4026-bc07-b2ba43c4ecf2,52,,"[79.8, 2.4]",266916,0,,,,2.4733033,,Right Foot,,,,"[68.4, 11.4]",,Ground Pass,,14.524462,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,4,Rayo Vallecano,360,['893703da-e460-49cb-b7b4-5466101e3ac5'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:50.095,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.3163,,,,,,,,,,,,,,,52597666-6074-42ef-adac-6656c594e08f,56,,"[68.5, 15.6]",266916,0,,,,2.9062538,,Right Foot,,,,"[31.8, 24.4]",,Ground Pass,,37.740295,,,,,Cristian Darío Álvarez,24040.0,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Center Midfield,4,Rayo Vallecano,360,['8a126679-b481-4f03-8ff6-c07c901ba2e2'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:53.164,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.319545,,,,,,,,,,,,,,,2f33653f-d75c-4c92-88cf-c510b0c57320,60,,"[30.6, 23.2]",266916,0,,,,-0.42353535,,Right Foot,,,,"[42.8, 17.7]",,Ground Pass,,13.382451,,,,,Abdoulaye Ba,11536.0,,,,,,1,Regular Play,Cristian Darío Álvarez,24040.0,Goalkeeper,4,Rayo Vallecano,360,"['726ca03f-4a48-4b3f-a19f-20da1923e454', '79d09be9-c7e6-4c1d-bad1-dbc954eceece']",56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:56.521,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.61632,,,,,,,,,,,,,,,d4f05065-96fc-4866-b7d3-2c8f53e24a1b,63,,"[49.0, 27.6]",266916,1,,,,1.6130788,,Right Foot,,,,"[47.9, 53.6]",,Ground Pass,,26.023258,,,,,Antonio Amaya Carazo,27144.0,,,,,,1,Regular Play,Abdoulaye Ba,11536.0,Right Center Back,4,Rayo Vallecano,360,['b4744d7f-6e88-4cbc-a895-0d7289756434'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:01.083,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.000898,,,,,,,,,,,,,,,8b2a63a1-e963-4d84-b0c7-27e2e0bc023a,66,,"[48.3, 55.3]",266916,1,,,,1.2262577,,Right Foot,,,,"[55.8, 76.2]",,Ground Pass,,22.204954,,,,,Roberto Román Triguero,6914.0,,,,,,1,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,4,Rayo Vallecano,360,['14c32970-75d2-4721-992f-1ed8852e471b'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:03.525,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.203616,,,,,,,,,,,,,,,b4d97cca-4d4d-4083-b047-2e61d78146d7,70,,"[57.3, 77.4]",266916,1,,,,-2.5178158,,Right Foot,,,,"[46.6, 69.7]",,Ground Pass,,13.182564,,,,,Antonio Amaya Carazo,27144.0,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Right Back,4,Rayo Vallecano,360,"['74f851c3-043f-474b-acec-b64fd0ab3397', '9cfee29a-0d94-428b-9010-8b6bc643bbcb']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:06.845,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.781426,,,,,,,,,,,,,,,762479d2-39d9-454f-bda7-fa2f452c8444,74,,"[47.4, 69.7]",266916,1,,,,-0.19356835,,Right Foot,,,,"[82.6, 62.8]",,High Pass,,35.869904,,,Pass Offside,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,4,Rayo Vallecano,360,"['9e5dfeaf-d79e-4bfb-b9f8-07a585f850f1', 'ee645d44-9ecc-40a3-9bb0-018176aac203']",8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:08.209,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.9603,,,,,,,,,,,,,,,62359844-d91a-4ab4-ad05-7bf95873607e,76,,"[38.4, 16.6]",266916,1,True,,,1.5707964,,Right Foot,,,,"[38.4, 40.5]",,Ground Pass,,23.9,,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,5,Barcelona,217,['05ce54da-2a85-4857-9970-5495594ab293'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.089,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.8232,,,,,,,,,,,,,,,6a24cd09-9713-47a0-b94a-37722e838d9e,79,,"[21.8, 67.1]",266916,1,,,,2.1757877,,Right Foot,,,,"[15.3, 76.5]",,Ground Pass,,11.428473,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Barcelona,217,"['196a4d6b-63e7-4029-bf88-185835810113', '93ae45ac-d07f-4c7e-b61f-6b303270fdae']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.570,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.1423,,,,,,,,,,,,,,,e0cd34ff-ab7e-4e11-a778-8d51a0a9b20d,82,,"[14.7, 77.5]",266916,1,,,,-1.6679994,,Right Foot,,,,"[10.0, 29.3]",,Low Pass,,48.428608,,,,,Jérémy Mathieu,10609.0,,True,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,"['196a4d6b-63e7-4029-bf88-185835810113', 'db5b468a-8903-43da-b6be-432b1f0c09c9']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.005,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.0398,,,,,,,,,,,,,,,76629a9e-ec03-494c-84e7-106e1ed0210d,85,,"[16.0, 23.9]",266916,1,,,,-0.9069088,,Right Foot,,,,"[29.3, 6.9]",,Ground Pass,,21.584486,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,5,Barcelona,217,['d5ad3d3d-9df7-4fd7-926d-6bb0083ffb0f'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.649,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.6036,,,,,,,,,,,,,,,29e53bf3-5cb5-4ea9-96e9-2d265618153c,89,,"[32.9, 13.4]",266916,1,,,,2.2974386,,Left Foot,,,,"[24.1, 23.3]",,Ground Pass,,13.245754,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,"['23cadd5b-51f5-4a34-b217-8a26ef5b043a', 'c429fa95-dbdd-44ef-8ada-5430e39c1c41']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.869,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.777252,,,,,,,,,,,,,,,f3624936-5719-4ded-9966-0dc7eeecf959,92,,"[24.1, 22.4]",266916,1,,,,1.7061946,,Left Foot,,,,"[19.4, 56.9]",,Ground Pass,,34.818672,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,5,Barcelona,217,['6405fdff-9381-4a39-a408-be2a793c8134'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.907,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.1131,,,,,,,,,,,,,,,7ebbbdde-c110-415a-819e-b2a662828e17,95,,"[20.9, 56.1]",266916,1,,,,-2.4455616,,Right Foot,,,,"[5.7, 43.4]",,Ground Pass,,19.807322,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['136980a5-6a06-4e23-8f25-285f3e9581aa', '3a12364b-00ae-4560-9994-a360f015739b']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.684,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,3.165583,,,,,,,,,,,,,,,244ccbe9-f372-40b6-8ad6-37c50b1c4e45,99,,"[9.4, 46.5]",266916,1,,,,-0.7257171,,Right Foot,,,,"[56.4, 4.8]",,High Pass,,62.832237,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,True,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,5,Barcelona,217,"['05b5ec46-b053-4a0f-9913-96e4d8ceb9a8', '3f34201d-e931-447b-a6b0-dde9cc5ef411']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.526,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.969249,,,,,,,,,,,,,,,2c425b42-6392-4480-9902-2b5038b0f0bc,105,,"[70.2, 77.9]",266916,2,,,,2.6872907,,Left Foot,,,,"[65.9, 80.0]",,High Pass,,4.7853947,,,Out,,Roberto Román Triguero,6914.0,,,,,Recovery,1,From Free Kick,Gaël Kakuta,3130.0,Right Wing,5,Barcelona,217,['35442117-3271-4441-b11d-570ad8d01b06'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:05.253,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.175475,,,,,,,,,,,,,,,69665796-04ec-4aad-8d5e-a7a7a851bfd8,107,,"[54.8, 0.1]",266916,2,True,,,0.50028044,,,,,,"[62.3, 4.2]",,Low Pass,,8.547514,,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['646b74de-5b69-45a7-b30c-419e8df55741'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.430,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.39899,,,,,,,,,,,,,,,7d84c997-1065-48b8-9e27-c5fed5b473e9,111,,"[52.0, 76.5]",266916,2,,,,-2.621704,,Right Foot,,,,"[8.5, 51.6]",,Ground Pass,,50.12245,,,,,Cristian Darío Álvarez,24040.0,,,,,Recovery,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,6,Barcelona,217,"['2889748f-6348-40a3-ab47-743fcd9e153b', '74579432-35bc-4c25-9e8b-0153eb6c4ae4']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:18.923,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,3.429835,,,,,,,,,,,,,,,e6f090d8-1520-437a-a53b-33ed14844c36,115,,"[7.5, 55.1]",266916,2,,,,0.31488854,,Right Foot,,,,"[55.7, 70.8]",,High Pass,,50.692505,,,Pass Offside,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,From Throw In,Cristian Darío Álvarez,24040.0,Goalkeeper,6,Barcelona,217,"['52cb0ac1-eca4-4cea-a9aa-0b2bd1f5042c', 'd51a09da-0875-49b8-a9f3-9572d63ceae0']",22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:22.442,Pass,True,2014/2015
