50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,41b583ef-63f1-487d-8976-07d071bf76ea,1,,,69252,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 25917, 'name': 'César Sánchez Domínguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 20070, 'name': 'Luís Miguel Brito Garcia Monteiro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 26645, 'name': 'Ángel Dealbert Ibáñez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3095, 'name': 'Bruno Saltor Grau'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Valencia,207,00:00:00.000,Starting XI,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,253b7f5a-f000-49d4-bc48-a34d737726e1,2,,,69252,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,16955d32-f89a-4979-99bf-aeb869a96853,3,,,69252,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['1df348cd-4b32-4eaa-b7f9-82f4e40e5baf'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1df348cd-4b32-4eaa-b7f9-82f4e40e5baf,4,,,69252,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['16955d32-f89a-4979-99bf-aeb869a96853'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,525cce33-55b2-41ba-b08c-e925ca18cf57,1916,,,69252,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,102,Barcelona,217,['dc49fc8d-5416-4450-a1c2-bb7b38d1afa1'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dc49fc8d-5416-4450-a1c2-bb7b38d1afa1,1917,,,69252,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,102,Barcelona,217,['525cce33-55b2-41ba-b08c-e925ca18cf57'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.6669,,,,,,,,,,,b6952839-571f-45a6-9bcf-67e5ef005be8,5,,"[60.0, 40.0]",69252,0,,,,,-1.735945,,Right Foot,,,,"[59.8, 38.8]",Ground Pass,,1.2165525,,,,David Josué Jiménez Silva,3064.0,,,,,,Kick Off,1,From Kick Off,Juan Manuel Mata García,3294.0,Center Forward,2,Valencia,207,['5f45b97c-a89f-45be-ace5-8ddf41199b56'],2,,,,,,,,,,,,,,,,,Valencia,207,00:00:02.394,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.451399,,,,,,,,,,,5f955fb6-5b06-4b1c-b105-5ad69081dc04,8,,"[57.7, 38.2]",69252,0,,,,,2.218008,,Left Foot,,,,"[51.2, 46.8]",Ground Pass,,10.780074,,,,David Albelda Aliqués,20128.0,,,,,,,1,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,2,Valencia,207,['14478068-0840-452f-bca8-ff50232099c3'],3,,,,,,,,,,,,,,,,,Valencia,207,00:00:03.319,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.1309,,,,,,,,,,,c3c340d8-bac9-4bc3-842d-09ac1f29b027,11,,"[50.8, 46.8]",69252,0,,,,,-1.932,,Right Foot,,,,"[45.7, 33.3]",Ground Pass,,14.431216,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,From Kick Off,David Albelda Aliqués,20128.0,Right Defensive Midfield,2,Valencia,207,['64b65255-9e95-4b71-a252-e7cfeb5aed8c'],4,,,,,,,,,,,,,,,,,Valencia,207,00:00:04.908,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.829515,,,,,,,,,,,0b40e916-5988-47e8-be02-107933787a25,14,,"[49.1, 43.6]",69252,0,,,,,0.5075754,,Right Foot,,,,"[66.9, 53.5]",Ground Pass,,20.367867,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,,1,From Kick Off,Éver Maximiliano David Banega,5504.0,Left Defensive Midfield,2,Valencia,207,"['2f679dd7-549c-460c-96d5-e66eed7ee435', 'f104ada3-a81c-41ca-b1a2-6cb734ed949e']",7,,,,,,,,,,,,,,,,,Valencia,207,00:00:07.675,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.8043,,,,,,,,,,,2b7f2472-919e-4e8b-b4ef-ec5f1e3c931e,20,,"[54.7, 37.1]",69252,0,,,,,1.1990874,,Right Foot,,,,"[57.0, 43.0]",Ground Pass,,6.332456,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,3,Barcelona,217,"['4b89cb04-83bb-4e71-8e3e-543b2d2363a2', 'b85a44f4-c996-440f-86cf-d6cacd970c7e']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.662,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,0.7075,,,,,,,,,,,5cde23aa-621b-4bcc-8b61-e1c0d403bbc9,24,,"[52.0, 31.5]",69252,0,,,,,-2.909489,,Right Foot,,,,"[46.5, 30.2]",Ground Pass,,5.6515484,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,"['e276d02f-f96e-4699-a8f4-192d650ca523', 'f9b30adf-d3e0-4a55-98e9-47ae831c4a08']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.434,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,2.4878,,,,,,,,,,,2787a0dd-a085-467e-b658-5564e99337dd,28,,"[40.6, 30.6]",69252,0,,,,,1.560407,,Right Foot,,,,"[41.0, 69.1]",Ground Pass,,38.50208,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,3,Barcelona,217,"['76756dbf-6193-40ea-b20c-8f1090b0eb55', 'e0b425fc-6b52-4314-9598-2ea377d529a6']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.590,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.222468,,,,,,,,,,,b4e1fc95-108f-46cd-b103-ced622928cf2,31,,"[41.0, 69.1]",69252,0,,,,,-0.8461927,,Right Foot,,,,"[51.8, 56.9]",Ground Pass,,16.293556,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['bae14088-cf87-490a-b1bb-cf29b6ae7ab0'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.806,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.1619,,,,,,,,,,,2a9a86ac-75b6-40b7-8336-0b29c9b0105b,35,,"[50.3, 58.2]",69252,0,,,,,2.3323894,,Right Foot,,,,"[42.1, 66.8]",Ground Pass,,11.882761,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,"['24bd5550-fc6c-4ec7-8d48-f801c861472b', '6ee5d7dc-0cde-41e1-9ba3-cc4e9b79543e']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.068,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.1914,,,,,,,,,,,9214f8f5-6428-4baf-9129-4f90f4760dfc,39,,"[43.6, 67.6]",69252,0,,,,,-0.98279375,,Right Foot,,,,"[48.2, 60.7]",Ground Pass,,8.292768,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['98fa3e61-2b14-401c-bc50-5c5ee1e332cd', 'bd6da79c-cac7-489c-8c9e-d323da151b4e']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.021,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.0847,,,,,,,,,,,c4caba81-78c0-436c-8257-766b2c8ccf0c,43,,"[48.0, 60.7]",69252,0,,,,,2.5648763,,Right Foot,,,,"[37.7, 67.4]",Ground Pass,,12.287392,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,"['7fd7b346-b4a0-4c2f-bb47-577fe5051066', '9f796fd3-6a78-46c1-b86b-7f43f23d3bf5']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.237,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.9707,,,,,,,,,,,6ba8d1eb-a1c5-45bb-b041-463304dd5818,47,,"[35.6, 65.5]",69252,0,,,,,-2.545886,,Right Foot,,,,"[20.7, 55.4]",Ground Pass,,18.000555,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['609e6635-82fe-47e4-8b30-36cbea9cc586', 'ff470cd5-42a1-47b2-9aa2-059a467d0c02']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.385,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.3807,,,,,,,,,,,2906a9e2-f375-4354-a4ad-8e9878f9da61,51,,"[29.9, 67.4]",69252,0,,,,,-0.37382072,,Right Foot,,,,"[48.0, 60.3]",Ground Pass,,19.442736,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,3,Barcelona,217,"['2022ded4-1bfd-4ccf-b538-77ba04f8ce4c', '8b18ed4c-608a-4ceb-8e16-3fefc1cd01aa']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.008,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,0.7824,,,,,,,,,,,c895fdc5-9791-40f6-9cc4-d54600f960f7,55,,"[47.6, 60.3]",69252,0,,,,,1.0133653,,Right Foot,,,,"[52.4, 68.0]",Ground Pass,,9.073588,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['2fb41827-ce3a-4a3b-aad6-2a67521e9056', '8aafa89c-de91-4c99-bbc4-83c82a1b64c5']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.407,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,0.743465,,,,,,,,,,,53e6c818-3c03-4424-8373-c75cdf6bc24d,58,,"[47.8, 65.9]",69252,0,,,,,-1.0728111,,Right Foot,,,,"[53.4, 55.6]",Ground Pass,,11.723907,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['de3999ee-b5df-4b84-86c3-4dc41699e6a0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.093,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.6229,,,,,,,,,,,fc10f677-5bee-4292-8031-907c1d1f5ece,64,,"[51.8, 55.2]",69252,0,,True,,,-2.0404558,,Right Foot,,,,"[41.7, 35.3]",Ground Pass,,22.316362,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['5a1274fb-90e5-4ae9-91ec-0baaded92c11'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.785,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.744,,,,,,,,,,,c796b754-e952-426e-950b-fbaa63c378fe,67,,"[73.8, 31.3]",69252,0,,,,,0.97550344,,Right Foot,,,,"[86.6, 50.2]",Ground Pass,,22.826519,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,"['16e78bfb-9f75-4939-916b-e1862599a81c', '53f7dd86-29a2-41d0-992f-be2125884500']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.690,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.6242,,,,,,,,,,,cef18064-1fcf-400e-99ff-6792618e6929,71,,"[86.6, 52.1]",69252,0,,,,,-2.505223,,Left Foot,,,,"[66.3, 37.1]",Ground Pass,,25.240643,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,"['8d5c7ca4-f85e-4b8f-9b2f-487dd3d36f2a', '91f54688-2d25-491d-ba12-f5fc88498157', 'eee011b7-a968-4ae1-b522-46a9104b331a']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.474,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,2.089165,,,,,,,,,,,4de63426-a251-440b-a9f8-46b0908453aa,76,,"[65.0, 43.9]",69252,1,,,,,0.22299452,7443aac1-6427-4721-8574-44e657e64dba,Left Foot,,,,"[91.9, 50.0]",Ground Pass,,27.582966,,,,Pablo Hernández Domínguez,4711.0,True,,,Through Ball,True,,1,From Counter,Juan Manuel Mata García,3294.0,Center Forward,5,Valencia,207,['f6a57423-9416-401c-898b-54f7653e1290'],3,,,,,,,,,,,,,,,,,Valencia,207,00:01:03.354,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.0968,,,,,,,,,,,126f2aba-e587-4a07-bd51-7d42303cfec1,82,,"[106.0, 52.1]",69252,1,,,,,-2.2142975,,Left Foot,,,,"[100.3, 44.5]",Ground Pass,,9.5,,,,David Josué Jiménez Silva,3064.0,,,,,,Recovery,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,5,Valencia,207,['1b9c1819-c56e-4f02-a5b4-db3a559b3ec2'],9,,,,,,,,,,,,,,,,,Valencia,207,00:01:09.420,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,4.037725,,,,,,,,,,,7f6338f3-9209-4d90-93c2-6722cdbebc13,86,,"[100.1, 42.2]",69252,1,,,,,-1.1582183,,Left Foot,,,,"[113.8, 10.9]",Ground Pass,,34.166943,,Incomplete,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,5,Valencia,207,"['639b830d-63be-4465-b36f-d5f32d60ca8c', 'aa03e0b3-895e-424d-a2b7-9cb2dca41eda', 'f20b9b21-1fe1-4145-84ab-e28be43c8ca3']",10,,,,,,,,,,,,,,,,,Valencia,207,00:01:10.773,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.919433,,,,,,,,,,,5548baaa-9625-4a1c-826b-654320a51bcf,93,,"[117.4, 6.4]",69252,1,,,,,1.4775714,,Left Foot,True,,,"[119.7, 31.0]",Ground Pass,,24.707287,,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Defensive Midfield,5,Valencia,207,"['591bc8d5-d2f6-4c8e-8547-4b614720d9c4', '7ff6d379-00a2-45dd-9702-810433366f86']",21,,,,,,,,,,,,,,,,,Valencia,207,00:01:21.242,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.6088,,,,,,,,,,,342c562b-b8b6-4f16-ab21-e9f983376e36,96,,"[11.2, 47.0]",69252,1,,True,,,-1.4126681,,Keeper Arm,,,,"[17.1, 10.0]",Low Pass,,37.467453,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,6,Barcelona,217,['2c8af51e-079a-4833-9235-f34046ac34a6'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.125,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.7799,,,,,,,,,,,86695ffc-6c22-4251-9908-aee0bf193b80,99,,"[67.1, 10.2]",69252,1,,,,,2.5106912,,Left Foot,,,,"[53.0, 20.5]",Ground Pass,,17.461386,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,6,Barcelona,217,"['2bf0bcac-52f4-4d0d-8611-80d6c66224ba', '2d30aad0-9540-4b88-9860-a8a19533c143']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.262,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.297694,,,,,,,,,,,1b501848-5ca1-40c6-ab71-cd5a1c6ea96c,102,,"[53.0, 20.5]",69252,1,,,,,0.6074446,,Right Foot,,,,"[69.4, 31.9]",Ground Pass,,19.972982,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['a0f092be-7c2c-430e-ab83-84d636ba046d'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.915,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.7744,,,,,,,,,,,305a25a8-b71a-49a5-ae69-db71a182a0a0,109,,"[63.9, 25.8]",69252,1,,,,,-0.094951704,,Right Foot,,,,"[72.3, 25.0]",Ground Pass,,8.438009,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['2734e6c6-a986-4e40-9616-e92603ef5299'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.733,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.117631,,,,,,,,,,,e1fc3389-7562-4695-86ef-d83a4fc9f5a5,111,,"[72.3, 25.0]",69252,1,,,,,3.1415927,,Left Foot,,,,"[69.0, 25.0]",Ground Pass,,3.3,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,6,Barcelona,217,"['5eb0f0c5-4c41-47ab-ac7e-f189f5108b8b', '96809211-773f-4fde-b6e6-536cd9a41b34']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.507,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.985251,,,,,,,,,,,d1895070-6546-44cc-90bd-0c7b5f3ddedd,115,,"[64.8, 52.1]",69252,1,,,,,-2.2666907,,Left Foot,,,,"[57.7, 43.6]",Ground Pass,,11.075197,,,,David Josué Jiménez Silva,3064.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Forward,7,Valencia,207,['a57d3c89-fae1-4bcc-815d-dd06be4b0587'],50,,,,,,,,,,,,,,,,,Valencia,207,00:01:50.316,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.779175,,,,,,,,,,,45f61dd0-ac87-471c-87eb-f60af384f598,118,,"[58.5, 43.2]",69252,1,,,,,-2.425849,,Left Foot,,,,"[53.9, 39.2]",Ground Pass,,6.0959,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,7,Valencia,207,['d7940431-4ab5-48b5-b0b2-7df66c1ec8c1'],52,,,,,,,,,,,,,,,,,Valencia,207,00:01:52.385,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.0495,,,,,,,,,,,bf46291d-8f8e-4355-b557-3a78ac31399b,122,,"[55.2, 40.5]",69252,1,,,,,2.0709574,,Right Foot,,,,"[50.5, 49.1]",Ground Pass,,9.80051,,,,David Albelda Aliqués,20128.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Defensive Midfield,7,Valencia,207,['e1ae39ac-cf48-40c1-a5a6-ab69fe4eee93'],54,,,,,,,,,,,,,,,,,Valencia,207,00:01:54.765,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.6934,,,,,,,,,,,5343870c-24a8-4798-976f-90f69c3d77fb,126,,"[51.8, 49.3]",69252,1,,,,,1.128806,,Right Foot,,,,"[57.1, 60.5]",Ground Pass,,12.390722,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Right Defensive Midfield,7,Valencia,207,"['11b0a510-06da-49a2-89da-4809c86b97a0', '92b788f3-8fdd-4ba1-bce1-9b1d62bfab82', 'b2d0384e-5040-4751-b214-ea0bd14c7241']",56,,,,,,,,,,,,,,,,,Valencia,207,00:01:56.536,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.123077,,,,,,,,,,,8872e166-9067-41a1-8e02-25401887a286,130,,"[69.6, 31.9]",69252,2,,,,,1.1652728,,Right Foot,,,,"[77.8, 51.0]",Ground Pass,,20.785812,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,8,Barcelona,217,['7368f2bd-a1cf-452c-9adc-11d692778f4b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.840,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.0126,,,,,,,,,,,d58043ce-3b2d-4923-9e74-2d36207066ff,133,,"[82.9, 56.3]",69252,2,,,,,1.1670768,,Left Foot,,,,"[91.7, 76.9]",Ground Pass,,22.400892,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['dc3dcf00-4e33-4dfc-bcb3-382b695bc9c6'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.458,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.463275,,,,,,,,,,,4d356c98-648b-4561-a26b-83e000d3627c,136,,"[95.0, 67.8]",69252,2,,,,,-2.660454,,Right Foot,,,,"[81.4, 60.7]",Ground Pass,,15.341773,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,['1b97a35f-0062-453d-962c-144fa8cc4067'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.441,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.8092,,,,,,,,,,,c50f8566-049a-4177-8d61-4c2fc2c28063,139,,"[83.3, 60.9]",69252,2,,,,,-0.63932455,,Right Foot,,,,"[110.2, 40.9]",High Pass,,33.520294,,Incomplete,,Seydou Kéita,20169.0,,,,Through Ball,True,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,"['0f14630e-9a0b-4b19-a5a0-215f82ccf9e8', '9379ea8c-7664-43ed-a6da-ed083a1b1fe0']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.055,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.239539,,,,,,,,,,,b80b2141-56be-47cd-af14-fe15ee4c3360,147,,"[11.0, 36.5]",69252,2,,,,,-0.6776687,,Drop Kick,,,,"[48.4, 6.4]",High Pass,,48.00802,,,,Bruno Saltor Grau,3095.0,,,,,,,1,From Keeper,César Sánchez Domínguez,25917.0,Goalkeeper,9,Valencia,207,['4630bed8-65a3-46f6-8d2b-bd13ccbfaa69'],39,,,,,,,,,,,,,,,,,Valencia,207,00:02:39.194,Pass,,2009/2010
