50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.8859,,,,,,,,,,,,,c96f0afe-843b-474d-90e2-dc6fef0bdac0,3476,,"[54.5, 75.4]",267670,91,,,,,-0.45545107,,Right Foot,,,,"[69.2, 68.2]",,Ground Pass,,16.368567,,,,Rubén Castro Martín,6832.0,,,,,,,2,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,151,Real Betis,218,['78be82c4-6406-4720-b7e7-615f3448a595'],23,,,,,,,,,,,,,,,,Real Betis,218,00:46:23.165,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.9348,,,,,,,,,,,,,89de0213-c28e-4b92-b4c1-2e3a8d613110,3479,,"[69.2, 68.2]",267670,91,,,,,1.6932573,,Right Foot,,,,"[68.4, 74.7]",,Ground Pass,,6.5490456,,,,Daniel Ceballos Fernández,6697.0,,,,,,,2,From Free Kick,Rubén Castro Martín,6832.0,Left Center Forward,151,Real Betis,218,['c822c1c5-b074-4e1c-93b3-d9fd96d12183'],24,,,,,,,,,,,,,,,,Real Betis,218,00:46:24.091,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.420919,,,,,,,,,,,,,89bfdcc1-3348-44ed-a8d3-29bc2b7b9f3b,3482,,"[68.6, 75.0]",267670,91,,,,,-2.1337473,,Right Foot,,,,"[62.1, 64.7]",,Ground Pass,,12.179491,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,2,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Center Midfield,151,Real Betis,218,['e4cc78a1-dc09-4d68-9185-c9154a974c86'],25,,,,,,,,,,,,,,,,Real Betis,218,00:46:25.066,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.8921,,,,,,,,,,,,,3e38550e-c5af-401f-afd6-dbf572b69cfc,3485,,"[64.6, 64.7]",267670,91,,,,,-0.6940778,,Right Foot,,,,"[79.5, 52.3]",,Ground Pass,,19.384789,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,From Free Kick,Álvaro Cejudo Carmona,26723.0,Right Center Midfield,151,Real Betis,218,['271bbc12-0ec3-423b-b432-5bb84afb7cef'],27,,,,,,,,,,,,,,,,Real Betis,218,00:46:27.906,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.874991,,,,,,,,,,,,,bf58777f-4ae0-4b11-9c79-d9943eff8285,3488,,"[79.5, 52.3]",267670,91,,,,,1.1341692,,Right Foot,,,,"[84.4, 62.8]",,Ground Pass,,11.587062,,,,Daniel Ceballos Fernández,6697.0,,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,151,Real Betis,218,['140e54f0-333e-4bcd-bf6a-eb95cb7b616a'],28,,,,,,,,,,,,,,,,Real Betis,218,00:46:28.839,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.631869,,,,,,,,,,,,,3953f66c-fa48-41df-b19d-4a48025c413a,3492,,"[102.2, 56.7]",267670,91,,,,,-1.5083776,,Right Foot,,,,"[102.7, 48.7]",,Ground Pass,,8.01561,,,,Rubén Castro Martín,6832.0,,,,,,,2,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Center Midfield,151,Real Betis,218,"['41ba13e2-6528-46b6-8d6e-b1537b104977', '4a205093-abe6-447e-b138-3fefe66ec0bb']",34,,,,,,,,,,,,,,,,Real Betis,218,00:46:34.410,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.811,,,,,,,,,,,,,f923ed1a-52b6-4529-aa48-d714cea32906,3495,,"[103.1, 46.0]",267670,91,,,,,2.5296903,1ddab0b4-c3f7-4853-a866-e86e91943d30,Right Foot,,,,"[97.4, 50.0]",,Ground Pass,,6.963476,,,,Daniel Ceballos Fernández,6697.0,True,,,,,,2,From Free Kick,Rubén Castro Martín,6832.0,Left Center Forward,151,Real Betis,218,['85a845cd-88f2-455a-ad93-53da6d82d017'],35,,,,,,,,,,,,,,,,Real Betis,218,00:46:35.645,Pass,,2016/2017
,,,,,,,,,,,,,,,,4.025579,,,,,,,,,,,,,07353a73-5c9e-45d5-9eb0-0a68678a65cd,3499,,"[7.0, 44.1]",267670,91,,,,,-1.0896578,,Right Foot,,,,"[21.2, 16.9]",,Ground Pass,,30.683546,,,,Samuel Yves Umtiti,5492.0,,,,,,Goal Kick,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,152,Barcelona,217,['44489312-858b-4481-bf5b-d6c0a570ab31'],52,,,,,,,,,,,,,,,,Barcelona,217,00:46:52.620,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,86fa7d19-96da-472d-aea6-1fdd679e8dda,3502,,"[19.1, 15.2]",267670,91,,,,,0.15660188,,Right Foot,,,,"[32.4, 17.3]",,Ground Pass,,13.464768,,,,Arda Turan,11094.0,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,152,Barcelona,217,['b29d2764-08ef-40f1-af9a-1abab809184b'],59,,,,,,,,,,,,,,,,Barcelona,217,00:46:59.394,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c515baf2-1d16-44d0-98c6-78e190c255b5,6,,"[44.1, 34.6]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Petros Matheus dos Santos Araújo,27346.0,Center Defensive Midfield,2,Real Betis,218,['91f6446c-1df4-4de7-bcd6-970d498d6d21'],3,,,,,,,,,,,,,,,,Real Betis,218,00:00:03.819,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57301a3-7595-4a8e-987b-97614613539d,9,,"[36.6, 67.8]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bruno González Cabrera,6872.0,Right Center Back,2,Real Betis,218,['90e0b4fe-78ec-402f-8242-95b0bceb4436'],11,,,,,,,,,,,,,,,,Real Betis,218,00:00:11.682,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978a5c3b-a030-4e00-b8d0-3bc948a98a8a,12,,"[30.7, 45.9]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aïssa Mandi,6648.0,Center Back,2,Real Betis,218,['7329d74d-46c2-4a48-a788-e178b91edfde'],14,,,,,,,,,,,,,,,,Real Betis,218,00:00:14.371,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c51e5eb-53aa-4063-a458-2badda584d51,15,,"[31.7, 20.1]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Germán Alejandro Pezzella,7161.0,Left Center Back,2,Real Betis,218,['a3dd0dfa-6eaf-4285-b7df-3b5883039a46'],17,,,,,,,,,,,,,,,,Real Betis,218,00:00:17.066,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d12c36c-e6d8-4908-817e-bed9c1cdf5e1,19,,"[62.4, 4.9]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rubén Castro Martín,6832.0,Left Center Forward,2,Real Betis,218,['e2eac857-47b3-4ae3-93c8-b93c94a8c362'],22,,,,,,,,,,,,,,,,Real Betis,218,00:00:22.499,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615a51ef-257a-4e5e-b554-9bbe57b6210a,22,,"[71.9, 7.0]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,3,Real Betis,218,['d443c1e9-3eb9-4566-8511-28f3a4c98f63'],37,,,,,,,,,,,,,,,,Real Betis,218,00:00:37.074,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6432edbd-f992-488d-8ae7-ef9583f6563e,24,,"[78.0, 15.4]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,3,Real Betis,218,['f6c81c80-3809-452b-b31c-7c3890ba91ef'],38,,,,,,,,,,,,,,,,Real Betis,218,00:00:38.617,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,33060365-724d-41fb-a2ac-b0bd43311eeb,28,,"[78.6, 7.5]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,3,Real Betis,218,['2d592dc6-6cbc-4122-9224-b7b489fc5f64'],40,,,,,,,,,,,,,,,,Real Betis,218,00:00:40.351,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67433ebf-7f8c-4def-a924-e8f408da36f5,34,,"[76.9, 15.9]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,3,Real Betis,218,['f71b07a4-c9a9-42ae-ba9a-bc8ef8058013'],43,,,,,,,,,,,,,,,,Real Betis,218,00:00:43.928,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c7afc02-0397-403b-8610-b1d35c851546,37,,"[75.9, 21.3]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,3,Real Betis,218,['f884d46c-d55a-4db7-adb5-a2cde76ff1af'],44,,,,,,,,,,,,,,,,Real Betis,218,00:00:44.819,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126bada9-a35b-494a-bc14-3318e31fdfec,40,,"[75.2, 4.1]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,3,Real Betis,218,['c47edc63-b7e1-48cc-980d-42ac2cfec31e'],45,,,,,,,,,,,,,,,,Real Betis,218,00:00:45.956,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dca5781-fcfe-445b-8e0a-20dfe11dcf2c,43,,"[85.1, 63.4]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing Back,3,Real Betis,218,['e5f88784-1e21-421d-b5ab-272a7bff5aa1'],50,,,,,,,,,,,,,,,,Real Betis,218,00:00:50.370,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02478b39-c214-4651-be97-cf8e56ade41d,46,,"[86.4, 54.1]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Martin,2950.0,Right Center Midfield,3,Real Betis,218,['03a6bfcd-15ec-4f9a-8e61-06210351f66c'],51,,,,,,,,,,,,,,,,Real Betis,218,00:00:51.364,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a56cd41-b86c-4049-ac27-52efd6985060,49,,"[79.2, 59.4]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing Back,3,Real Betis,218,['e54627be-42da-4d0a-93e5-cc55d3f7fad9'],52,,,,,,,,,,,,,,,,Real Betis,218,00:00:52.316,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063bce4e-2842-42c0-a2d3-5f39f62f0cf8,57,,"[79.2, 35.2]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,3,Real Betis,218,['1457e19b-331d-4701-9f4e-514ade2ecf92'],55,,,,,,,,,,,,,,,,Real Betis,218,00:00:55.650,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ee10e0-58e0-48df-8a9e-03c2321e8e20,61,,"[98.6, 6.6]",267670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riza Durmisi,6646.0,Left Wing Back,3,Real Betis,218,['1462abf9-b44a-44ae-b72e-bb5150cff0fd'],58,,,,,,,,,,,,,,,,Real Betis,218,00:00:58.437,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483dbda9-a900-4af2-a714-024e8e9bc408,70,,"[99.2, 22.4]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,3,Real Betis,218,"['5623b694-5c9e-4e0f-96a4-552797c45ad2', '6b9af155-43b5-4cae-a39e-8cfde67d62ee']",0,,,,,,,,,,,,,,,,Real Betis,218,00:01:00.551,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f02367b5-6836-40ad-b84e-8e6b1e8d5ec3,78,,"[98.1, 19.2]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riza Durmisi,6646.0,Left Wing Back,3,Real Betis,218,['6f9f109a-410d-4b66-9d1a-1430e373b2e8'],5,,,,,,,,,,,,,,,,Real Betis,218,00:01:05.671,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6399c024-0040-499f-9ee1-fc3a2323225c,84,,"[17.1, 69.5]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,3,Real Betis,218,['8adb194c-dc2f-4ad2-bfa7-8521626110de'],10,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.097,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9fac033-6ee0-4619-ac84-3c82965f6152,92,,"[99.8, 4.3]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,4,Real Betis,218,['6e375167-9dc9-4a94-b6c1-0213b131f381'],44,,,,,,,,,,,,,,,,Real Betis,218,00:01:44.002,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed911ad-31d6-4315-a557-e3cefbb1cd0e,95,,"[84.7, 4.9]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Riza Durmisi,6646.0,Left Wing Back,4,Real Betis,218,['38be103d-1222-4f54-b90d-e316e6d709db'],45,,,,,,,,,,,,,,,,Real Betis,218,00:01:45.177,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe1e932a-d0fd-453c-b3c8-691ca64bc4cb,98,,"[99.4, 4.9]",267670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,5,Real Betis,218,['2be1e213-2912-4551-a668-8fd490b73018'],56,,,,,,,,,,,,,,,,Real Betis,218,00:01:56.895,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bd37671-72a1-4be5-801c-f93c21bf9b6a,105,,"[22.0, 73.3]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['1311270e-6ec5-4db8-bd93-3d8d8c11fcd0'],5,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.379,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61da0ad-1574-4d06-94d8-fdfdfd12929d,109,,"[14.0, 76.0]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,"['1cac0d25-61ea-4e78-8d5b-9cc67774643d', 'e2622855-42cd-4ed5-b2ce-a1cdd678694f']",6,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.066,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349c24d3-de15-4b61-8c25-3be7b06b9d5d,112,,"[2.4, 74.3]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['120713b0-4e5d-4192-a8b4-2855dca3d3fe'],10,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.945,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19102950-c95b-46e2-b4c2-54088f62264d,116,,"[77.3, 23.8]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Martin,2950.0,Right Center Midfield,7,Real Betis,218,['bfc84f22-c65a-4d6c-9abd-91d841ae58cf'],15,,,,,,,,,,,,,,,,Real Betis,218,00:02:15.567,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79bcb5f-bd96-4e91-b30d-4aa723741f91,119,,"[56.3, 23.2]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Center Back,7,Real Betis,218,['3b3b5d75-216c-4e6f-8a08-3bb4cb3b44a0'],17,,,,,,,,,,,,,,,,Real Betis,218,00:02:17.746,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed0d08db-f83d-4864-86f3-afd16526e22e,122,,"[78.4, 18.4]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,7,Real Betis,218,['71bdb9ad-749e-49fb-8351-99ec78d2b5f4'],19,,,,,,,,,,,,,,,,Real Betis,218,00:02:19.086,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c827cab-2c40-47dc-b844-64841e1e1537,127,,"[58.1, 36.7]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,8,Barcelona,217,['19877ffd-9fee-4332-b40d-313f07ece9ba'],21,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.804,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d76f805d-e602-48ca-8fd0-8b655561a31d,130,,"[85.6, 16.7]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['f05150c0-d713-4b6a-906f-35b38857e43d'],24,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.515,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f76e364-a1d4-4487-a1d3-12fcb30fa1e5,133,,"[103.5, 16.7]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['dd78a187-76b7-42e0-8da8-60e5c22e445c'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.494,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e2d0d67-283a-4261-9169-a0cfbfa93a47,137,,"[105.6, 24.5]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,8,Barcelona,217,"['02214fb9-65c4-4646-a0dc-f709bb8c6062', '7658e7a6-c8b1-4105-ac74-e11c065a0e12']",29,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.276,Ball Receipt*,True,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62a8b5c-4525-4f36-8805-62c50c64fd20,140,,"[111.5, 36.7]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,8,Barcelona,217,['e8c52d47-59fb-445a-befe-c525774e8ec9'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.662,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f35926-1339-437a-a10a-46a516e5cecd,143,,"[105.4, 12.8]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,8,Barcelona,217,['24724173-ee51-486f-ba11-8a21d5648556'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.066,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07da06d8-bdff-4b9a-a8ad-b55629131a91,147,,"[86.1, 36.7]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['582c2810-291e-4549-932a-f011fbbdfd34'],38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.360,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b467735-2e2f-48c8-9fc2-5c59abb738f8,150,,"[110.9, 52.1]",267670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['af3d2922-9691-4bf5-a0dd-c94a0d09de25'],41,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.090,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc8e1c0a-c73d-4c5a-9714-7ff98f36ea0e,152,,"[76.3, 14.2]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,9,Real Betis,218,['4f139d82-811d-4976-b583-e3463ee103f9'],10,,,,,,,,,,,,,,,,Real Betis,218,00:03:10.271,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924cb697-6c77-4b57-8cdf-29003d816270,154,,"[84.9, 15.6]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Alejandro Gutiérrez Leiva,12789.0,Left Center Midfield,9,Real Betis,218,['bb23616a-f95f-4b69-8822-cfeded53c2a7'],10,,,,,,,,,,,,,,,,Real Betis,218,00:03:10.942,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609d483d-2e38-4996-af75-3d647a80a2e6,158,,"[27.2, 55.8]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['212704e7-2403-4762-ba02-f4acda0f444a'],13,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.560,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7229a382-2bc5-4c10-9c81-a7909a160f68,161,,"[27.8, 26.0]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['a160050d-9de5-4270-b3bf-7aa938d9a57b'],15,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.635,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a26360a-21f6-4b06-a40a-9fa2e3f39090,164,,"[69.5, 2.9]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,10,Barcelona,217,['205e7ed3-6338-46b5-a06b-76bb885ea979'],23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.135,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ee09f4-eeae-4558-9d39-048f52a24d0c,167,,"[68.8, 6.9]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['e6b5d26e-ab29-41d9-8021-ad68bb0e3e16'],23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.715,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ee012b-bb8b-4f63-91f8-2abf389efb72,170,,"[70.5, 3.5]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,10,Barcelona,217,['25a27082-292a-4cfc-95fc-f124e35c1cb5'],24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.889,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f001050a-c234-4a71-aa6d-00c83922c9e9,173,,"[64.0, 27.9]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['111e39e0-ffb2-4f03-97d9-e9e3af4f0801'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.280,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b3d3ef7-7671-41a3-90e7-667587d1ca54,176,,"[68.8, 50.6]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['e5a6dffd-ed53-4c52-9376-451b098ca764'],30,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.920,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7664d5ec-567b-48db-8cbe-1f64a0bdd19d,179,,"[82.9, 69.5]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['9d16fb62-173c-48bd-a5e7-da47434aa94c'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.771,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f6a7eba-f5b7-4e14-a927-c933cf151597,182,,"[79.8, 50.4]",267670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['8b0fb1ec-d770-4425-b70f-62c14924472e'],40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.327,Ball Receipt*,,2016/2017
