ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.99015,,,,,,,,,,,,,,bd095cc5-0dd5-4407-83b0-2a205e6791d6,729,,"[77.8, 56.3]",266952,12,,,,-1.2041587,,Right Foot,,,,"[82.6, 43.8]",,Ground Pass,13.389921,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,['6015f638-ab74-4504-91cd-627aba9cd239'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.421,Pass,,2016/2017
,,,,,,,,,,,,,,,2.458708,,,,,,,,,,,,,,ec602b95-b46c-452f-ae8d-2422231faf9d,733,,"[86.2, 43.4]",266952,12,,,,-1.8868972,,Right Foot,,,,"[77.5, 16.8]",,Ground Pass,27.986605,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,26,Barcelona,217,['f47b9ca0-d343-4874-93ca-4e1be8df6267'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.503,Pass,,2016/2017
,,,,,,,,,,,,,,,0.759213,,,,,,,,,,,,,,6255701e-c5ee-41b0-ab16-5c0907c3aa15,736,,"[77.5, 16.8]",266952,12,,,,0.8462984,,Left Foot,,,,"[85.2, 25.5]",,Ground Pass,11.61809,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,26,Barcelona,217,['fa6f425b-ba2d-41c4-b733-800806ff45d5'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.930,Pass,,2016/2017
,,,,,,,,,,,,,,,0.6176,,,,,,,,,,,,,,52b8e7f0-1b55-4ff5-a6d9-0187ab374ebb,740,,"[87.7, 27.9]",266952,12,,,,-0.38366592,,Right Foot,,,,"[98.6, 23.5]",,Ground Pass,11.754574,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,26,Barcelona,217,['85483512-fd27-401f-b2d4-14c5a10ab95d'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.244,Pass,,2016/2017
,,,,,,,,,,,,,,,1.5396,,,,,,,,,,,,,,228387c9-a88d-42d5-a476-ebd65e88fd42,747,,"[68.3, 6.5]",266952,12,,,,0.3416155,,Head,,,,"[81.8, 11.3]",,High Pass,14.327945,,Incomplete,,Lucas Digne,6849.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,27,Villarreal,222,"['e9251786-9249-4576-b273-f6935600c364', 'f5307124-eda9-4e32-b52f-30a10efb915e']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.454,Pass,,2016/2017
,,,,,,,,,,,,,,,1.15866,,,,,,,,,,,,,,e9251786-9249-4576-b273-f6935600c364,749,,"[38.3, 68.8]",266952,12,,,,-0.73892003,,Head,,,,"[51.8, 56.5]",,High Pass,18.263077,,,,Cédric Bakambu,6862.0,,,,,Recovery,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,27,Villarreal,222,"['228387c9-a88d-42d5-a476-ebd65e88fd42', 'ba5ca033-d35a-457f-b9ef-064bfbf0ed0b']",16,,,,,,,,,,,,,,,,,Villarreal,222,00:12:16.993,Pass,,2016/2017
,,,,,,,,,,,,,,,0.6951,,,,,,,,,,,,,,a4d963c8-0411-4fd6-a60d-5b3e56252992,753,,"[43.8, 56.2]",266952,12,,,,2.3842244,,Right Foot,,,,"[38.3, 61.4]",,Ground Pass,7.569016,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Right Center Forward,27,Villarreal,222,['9ae0866b-abec-429a-9e78-a68230643814'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:12:20.429,Pass,,2016/2017
,,,,,,,,,,,,,,,2.0346,,,,,,,,,,,,,,e5eabf4e-7a57-4992-b7e7-fd9acebb8025,756,,"[24.2, 65.9]",266952,12,,,,-2.5795436,,Left Foot,,,,"[3.4, 52.8]",,Ground Pass,24.581497,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,27,Villarreal,222,['13eff58d-2e77-418c-9436-0149275d133d'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:12:23.852,Pass,,2016/2017
,,,,,,,,,,,,,,,4.2107,,,,,,,,,,,,,,48d9509d-58e2-4abf-b6ea-2e699f67e8d2,758,,"[3.4, 52.8]",266952,12,,,,0.47021028,,Right Foot,,,,"[52.0, 77.5]",,High Pass,54.51651,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,27,Villarreal,222,['dbf1c44a-ec9f-4364-87d9-f8ccabf21166'],25,,,,,,,,,,,,,,,,,Villarreal,222,00:12:25.886,Pass,,2016/2017
,,,,,,,,,,,,,,,0.153833,,,,,,,,,,,,,,28492f12-2707-4070-b305-e8a8a7f695ba,760,,"[52.0, 77.5]",266952,12,,,,-2.3561945,,Head,,,,"[49.8, 75.3]",,Low Pass,3.11127,,Incomplete,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,27,Villarreal,222,"['68c9f322-7f7e-4c74-83eb-7d49fc62d6aa', '88a4477f-4526-42e3-875b-063db53ff357']",30,,,,,,,,,,,,,,,,,Villarreal,222,00:12:30.137,Pass,,2016/2017
,,,,,,,,,,,,,,,1.3676,,,,,,,,,,,,,,5bc96cd8-652e-4ab9-a71c-7225034c663f,763,,"[56.8, 80.0]",266952,12,,,,-0.95613337,,,,,,"[64.0, 69.8]",,Low Pass,12.485191,,,,Roberto Soldado Rillo,26009.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,28,Villarreal,222,['df1e8569-cd83-48fb-abba-a188bc4b3d63'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:12:47.792,Pass,,2016/2017
,,,,,,,,,,,,,,,0.7897,,,,,,,,,,,,,,ea268d54-8283-449e-97e4-79e0b4a4c6b9,766,,"[65.1, 71.0]",266952,12,,,,2.5742292,,Right Foot,,,,"[54.9, 77.5]",,Low Pass,12.09504,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Left Center Forward,28,Villarreal,222,"['6cd1f8c0-7d00-4b61-a0cd-58318713cc0c', '8eadd29f-346a-4632-86a2-004583b3bbaa']",49,,,,,,,,,,,,,,,,,Villarreal,222,00:12:49.159,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.348246,,,,,,,,,,,,,,737e2e38-2126-4bc1-8a52-87de13ac4565,768,,"[54.9, 77.5]",266952,12,,,,-0.694149,,Right Foot,,,,"[71.6, 63.6]",,Low Pass,21.727861,,,,Cédric Bakambu,6862.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,28,Villarreal,222,['29a103af-bf07-4954-bb5b-735d7c272279'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:12:49.949,Pass,,2016/2017
,,,,,,,,,,,,,,,2.110149,,,,,,,,,,,,,,87e5eb83-5f5d-4148-bf96-de6674013ecb,772,,"[49.0, 13.6]",266952,12,,,,2.3888626,,Left Foot,,,,"[41.1, 21.0]",,Ground Pass,10.82451,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,29,Barcelona,217,['212dbcd5-c78a-4066-8b51-0a292e92d786'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.636,Pass,,2016/2017
,,,,,,,,,,,,,,,1.636472,,,,,,,,,,,,,,d5066e3a-d407-422f-b4a2-e38d60a4733d,775,,"[63.8, 45.4]",266952,12,,,,1.2306429,,Right Foot,,,,"[72.4, 69.7]",,Ground Pass,25.776928,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,29,Barcelona,217,['2935f4ba-f4f9-4c1d-8336-91deffbb03ba'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:12:59.820,Pass,,2016/2017
,,,,,,,,,,,,,,,1.720504,,,,,,,,,,,,,,77117521-dce6-4f2f-8cc5-f752f20d647d,779,,"[76.3, 69.7]",266952,13,,,,-2.951979,,Right Foot,,,,"[56.5, 65.9]",,Ground Pass,20.161348,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,29,Barcelona,217,"['13df000d-caf4-4230-92f8-3f9f125349ba', 'ecaf6985-ebcb-460a-8bf7-e98c1d41ead3']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.134,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.204933,,,,,,,,,,,,,,7e3c467d-524e-4b74-bac4-33c92dc7fd5d,782,,"[61.2, 66.2]",266952,13,,,,-1.687471,,Right Foot,,,,"[56.5, 26.1]",,Ground Pass,40.374496,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,29,Barcelona,217,['998475f2-0283-4a67-8eca-099cd7821b95'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.911,Pass,,2016/2017
,,,,,,,,,,,,,,,1.273379,,,,,,,,,,,,,,e0cb6ecc-b8bd-49b2-bbe7-3ca0e1b71d42,785,,"[64.6, 20.8]",266952,13,,,,-1.1284221,,Left Foot,,,,"[71.8, 5.6]",,Ground Pass,16.819036,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,29,Barcelona,217,['42a7e72f-a821-4d61-8499-9b729deb3319'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.502,Pass,,2016/2017
,,,,,,,,,,,,,,,0.761338,,,,,,,,,,,,,,7de78661-2c0d-43f2-a173-7547c64c1e96,788,,"[74.7, 5.3]",266952,13,,,,-0.18079957,,Left Foot,,,,"[84.0, 3.6]",,Ground Pass,9.4541,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,29,Barcelona,217,['59e5c922-94e8-4330-8aed-02f1dc7147c5'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.042,Pass,,2016/2017
,,,,,,,,,,,,,,,0.756798,,,,,,,,,,,,,,15e6133c-8aa7-420c-96b0-f04da918e1ba,791,,"[84.0, 3.6]",266952,13,,,,2.961739,,Left Foot,,,,"[77.4, 4.8]",,Ground Pass,6.708204,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,29,Barcelona,217,['59834998-f1c4-4fee-87a6-b80188caf211'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.883,Pass,,2016/2017
,,,,,,,,,,,,,,,1.595083,,,,,,,,,,,,,,128eb031-5286-4a1d-9552-65d82688b4a3,794,,"[77.4, 4.8]",266952,13,,,,2.2352917,,Left Foot,,,,"[63.3, 22.8]",,Ground Pass,22.865038,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,29,Barcelona,217,['5ea233b7-cc70-421c-a6a0-a76d7277c8cf'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.297,Pass,,2016/2017
,,,,,,,,,,,,,,,0.9848,,,,,,,,,,,,,,cdc6edd8-6169-40b3-b391-a1c472960320,797,,"[63.3, 22.7]",266952,13,,,,0.5651494,,Left Foot,,,,"[71.5, 27.9]",,Ground Pass,9.709789,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,29,Barcelona,217,['566afc34-6b5c-4252-b228-9a07dbb16bdc'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.353,Pass,,2016/2017
,,,,,,,,,,,,,,,1.082079,,,,,,,,,,,,,,1ae9713f-f174-4fef-bb8b-46efc17a0399,800,,"[70.7, 31.2]",266952,13,,,,1.07392,,Right Foot,,,,"[78.4, 45.4]",,Ground Pass,16.153328,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,29,Barcelona,217,['5b61ddaf-63e8-4f29-842d-9047b083aa09'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.962,Pass,,2016/2017
,,,,,,,,,,,,,,,0.999322,,,,,,,,,,,,,,885442e4-f11e-4f8b-8fd7-b59a49a1c474,803,,"[74.7, 46.4]",266952,13,,,,2.0479112,,Left Foot,,,,"[68.6, 58.2]",,Ground Pass,13.283448,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,29,Barcelona,217,['292481d8-2e4a-4712-95be-f85eb545ea09'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.462,Pass,,2016/2017
,,,,,,,,,,,,,,,1.534639,,,,,,,,,,,,,,08100e81-2c6c-4644-bf3a-70d5fb7ac387,806,,"[80.1, 63.6]",266952,13,,,,0.6071849,,Right Foot,,,,"[99.1, 76.8]",,Ground Pass,23.135254,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,29,Barcelona,217,['0cbea923-febe-4fed-95d3-81a51ba72080'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.816,Pass,,2016/2017
,,,,,,,,,,,,,,,0.593811,,,,,,,,,,,,,,5b67226f-7ce0-4f77-a155-40b3b4c34a9c,810,,"[95.3, 64.8]",266952,13,,,,-1.143332,,Right Foot,,,,"[99.4, 55.8]",,Ground Pass,9.889894,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,29,Barcelona,217,['4e3b0203-4302-4e64-b86e-6d72b482d810'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.457,Pass,,2016/2017
,,,,,,,,,,,,,,,0.569646,,,,,,,,,,,,,,4b413c0f-95c7-4685-b0c5-2c887b924a73,813,,"[99.4, 55.8]",266952,13,,,,-2.485897,,Right Foot,,,,"[96.8, 53.8]",,Ground Pass,3.2802439,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,29,Barcelona,217,"['c3135ae3-3036-4da9-a579-eda5f429e7a7', 'ef9937fc-4044-4970-a3a5-db1195e448f3']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.091,Pass,,2016/2017
,,,,,,,,,,,,,,,0.7765,,,,,,,,,,,,,,24305c12-d9de-4890-a232-597c318f1b27,817,,"[20.8, 25.8]",266952,13,,,,1.2490457,,Right Foot,,,,"[23.0, 32.4]",,Ground Pass,6.9570107,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,30,Villarreal,222,['857e5ca3-d6d4-410e-916e-329102b8974b'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:13:34.922,Pass,,2016/2017
,,,,,,,,,,,,,,,0.9528,,,,,,,,,,,,,,66501b82-4564-4de3-8c47-c69814e865e9,820,,"[23.6, 31.0]",266952,13,,,,-0.3866488,,Left Foot,,,,"[37.6, 25.3]",,Low Pass,15.115886,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,30,Villarreal,222,['44b8219a-db49-4090-978d-41c661c4bd34'],35,,,,,,,,,,,,,,,,,Villarreal,222,00:13:35.698,Pass,,2016/2017
,,,,,,,,,,,,,,,0.8347,,,,,,,,,,,,,,581c5c9f-dd0d-4e33-98d8-1fad7c7c0347,822,,"[40.1, 26.4]",266952,13,,,,-2.747724,,Right Foot,,,,"[32.4, 23.2]",,Ground Pass,8.338465,,,,Roberto Soriano,6759.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,30,Villarreal,222,['1ef9dcea-de8b-419b-b897-01283f619fc4'],36,,,,,,,,,,,,,,,,,Villarreal,222,00:13:36.651,Pass,,2016/2017
,,,,,,,,,,,,,,,0.698171,,,,,,,,,,,,,,7c8db80b-050e-4812-9268-d1edaaf5da37,825,,"[32.4, 23.2]",266952,13,,,,0.95378834,,Right Foot,,,,"[40.7, 34.9]",,Low Pass,14.345034,,,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Midfield,30,Villarreal,222,['dad444b6-551c-4267-b172-f7e95b588b78'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:13:37.553,Pass,,2016/2017
,,,,,,,,,,,,,,,0.9971,,,,,,,,,,,,,,9f13f3e8-4a71-4059-9eb7-a6defcd0e468,831,,"[39.5, 34.9]",266952,13,,,,-1.0132895,,Right Foot,,,,"[54.9, 10.2]",,Ground Pass,29.10756,,,,Jaume Vicent Costa Jordá,6828.0,,,,,Free Kick,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,31,Villarreal,222,['9a317906-8d90-444d-83b4-0baed9684970'],44,,,,,,,,,,,,,,,,,Villarreal,222,00:13:44.915,Pass,,2016/2017
,,,,,,,,,,,,,,,1.3317,,,,,,,,,,,,,,442def09-e716-40ef-9067-8d962c8ab576,834,,"[62.8, 10.1]",266952,13,,,,1.5783434,,Left Foot,,,,"[62.6, 36.6]",,Ground Pass,26.500755,,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,From Free Kick,Jaume Vicent Costa Jordá,6828.0,Left Back,31,Villarreal,222,"['03d4a4d8-464c-4dcf-9a8d-4cc2f837be60', '3f8e10a1-aece-45c4-a70b-1cd2b5364b7b']",46,,,,,,,,,,,,,,,,,Villarreal,222,00:13:46.762,Pass,,2016/2017
,,,,,,,,,,,,,,,3.0318,,,,,,,,,,,,,,3f8e10a1-aece-45c4-a70b-1cd2b5364b7b,836,,"[57.5, 43.5]",266952,13,,,,-2.9858673,,Right Foot,,,,"[28.2, 38.9]",,Ground Pass,29.658894,,,,Marc-André ter Stegen,20055.0,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,32,Barcelona,217,"['273c67d4-5284-41a7-9c6c-062fc7d38425', '442def09-e716-40ef-9067-8d962c8ab576']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:13:48.094,Pass,,2016/2017
,,,,,,,,,,,,,,,1.64668,,,,,,,,,,,,,,0e1ed5a8-0358-4f5d-8f2e-4b76a99d4d83,840,,"[28.5, 37.2]",266952,13,,,,-1.1922886,,Right Foot,,,,"[38.8, 11.3]",,Ground Pass,27.872927,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,32,Barcelona,217,"['594c91d3-0bee-4518-88d2-991ff6f2d719', 'e6798fa0-6af5-4bd8-9da9-6221f4a13e2a']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.166,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.2293,,,,,,,,,,,,,,c21913db-27b6-46e4-8c57-401978312612,844,,"[36.9, 13.0]",266952,13,,,,-0.13255154,,Right Foot,,,,"[41.4, 12.4]",,Ground Pass,4.539824,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,32,Barcelona,217,"['65bae174-8cc4-42e7-9546-e7d4597d0852', 'd4620759-98ea-44e8-b894-3e9a32f88b6f', 'e5cbbfac-bfd2-42d9-8a15-2e8d97907a99']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:13:52.972,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.947,,,,,,,,,,,,,,1b5f0bfd-479c-46a2-b2f1-9730bad67480,850,,"[113.7, 70.7]",266952,13,,,,-1.7278261,,Left Foot,,,,"[111.8, 58.7]",,Ground Pass,12.149486,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,33,Villarreal,222,"['13ad3529-823f-4308-b775-1244b4486fad', '9edc6c7e-0a55-4e18-ad6b-c0ba01fa3884']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:13:59.973,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.5179,,,,,,,,,,,,,,8a3e7e7d-e464-4e7e-b0f7-2929af0d5c8a,854,,"[112.4, 59.0]",266952,14,,,,-1.6214775,,Right Foot,True,,,"[111.7, 45.2]",,Low Pass,13.817742,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,33,Villarreal,222,"['6e770693-75a6-4b4f-973c-92a2d1731e15', 'f925fbb5-44a7-44e9-a939-e4aecee0d139']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:14:01.447,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.1564,,,,,,,,,,,,,,6cc26568-7752-4d7d-8379-6984eaef27f9,857,,"[6.9, 42.6]",266952,14,,,,-0.32175055,,Left Foot,,,,"[24.6, 36.7]",,Ground Pass,18.657438,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['95e947cb-7254-4ef6-83b3-465e2832d693'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.765,Pass,,2016/2017
,,,,,,,,,,,,,,,1.730126,,,,,,,,,,,,,,0535244f-49ce-48c9-88cd-95a504b444b2,860,,"[25.8, 36.7]",266952,14,,,,-1.2102304,,Right Foot,,,,"[32.7, 18.4]",,Ground Pass,19.557608,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,34,Barcelona,217,['4d3e497e-8489-40d7-94a7-98639291d5f6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:14:04.002,Pass,,2016/2017
,,,,,,,,,,,,,,,2.037143,,,,,,,,,,,,,,180a3128-ffed-4042-8ea7-13be974fe369,867,,"[31.4, 18.7]",266952,14,True,,,0.9859968,,Right Foot,,,,"[55.3, 54.8]",,High Pass,43.29457,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,35,Barcelona,217,['dae0d57c-2e35-4c8e-8b80-0a5b39a119dc'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.718,Pass,,2016/2017
,,,,,,,,,,,,,,,1.12036,,,,,,,,,,,,,,a4b84650-da4e-4517-b73c-570589fdce1f,869,,"[65.6, 66.8]",266952,14,,,,0.5667292,,Left Foot,,,,"[75.5, 73.1]",,Ground Pass,11.734565,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,['11b5b2fc-191a-4b96-9e9b-1109c2af031d'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:14:32.640,Pass,,2016/2017
,,,,,,,,,,,,,,,1.476716,,,,,,,,,,,,,,635d295d-4f0f-47c8-809d-0cdf60288f6e,873,,"[71.3, 72.5]",266952,14,,,,-2.8474915,,Right Foot,,,,"[50.5, 66.2]",,Ground Pass,21.733154,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,35,Barcelona,217,['c560a9f4-0ba3-4a6e-9559-635b128a4148'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.318,Pass,,2016/2017
,,,,,,,,,,,,,,,1.174805,,,,,,,,,,,,,,02713773-f777-4b0e-a690-e31517bc0baf,876,,"[54.4, 62.0]",266952,14,,,,0.55787987,,Right Foot,,,,"[79.4, 77.6]",,Ground Pass,29.467949,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,35,Barcelona,217,['bd829143-e9f0-4b77-882a-86c2408f064d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.252,Pass,,2016/2017
,,,,,,,,,,,,,,,1.257058,,,,,,,,,,,,,,08213ee2-d207-4967-b2ab-bcfffb70bc93,879,,"[79.9, 76.8]",266952,14,,,,-2.5146189,,Right Foot,,,,"[70.1, 69.7]",,Ground Pass,12.101653,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,35,Barcelona,217,['51d54038-1f30-43f0-96f2-079b600788bd'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.263,Pass,,2016/2017
,,,,,,,,,,,,,,,0.9192,,,,,,,,,,,,,,25d68939-bc3d-490a-a405-768808a6eb8f,882,,"[70.1, 69.7]",266952,14,,,,-1.0618539,,Right Foot,,,,"[77.8, 55.9]",,Ground Pass,15.802848,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,35,Barcelona,217,['fec15506-4d82-4e31-b5cc-6a41d1fc73f5'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.760,Pass,,2016/2017
,,,,,,,,,,,,,,,2.296558,,,,,,,,,,,,,,cf253748-a390-4adb-bcb7-399d560b3ea9,885,,"[77.8, 55.9]",266952,14,,,,0.11101706,,Right Foot,,,,"[108.3, 59.3]",,High Pass,30.688923,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,35,Barcelona,217,['0461c20f-4718-48ae-99ff-cbd73e8755a3'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.759,Pass,,2016/2017
,,,,,,,,,,,,,,,1.7213,,,,,,,,,,,,,,fc20a556-7dc0-4fe8-b0c9-69d78e7c32d3,891,,"[120.0, 80.0]",266952,15,,,,-1.8333764,,Right Foot,,,,"[110.7, 45.4]",,High Pass,35.82806,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,36,Barcelona,217,['0802124e-35f2-458f-8737-a9c148609401'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.363,Pass,,2016/2017
