bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.10822,,,,,,,,,,,31a3ad06-9f23-46c0-9f7e-258a119e2d8c,17,,"[45.9, 48.2]",70264,0,,,,,-1.5388073,,Right Foot,,,,"[46.7, 23.2]",Ground Pass,,25.012796,,,,Jérémy Mathieu,10609.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['85f79429-24ae-4922-8980-d69437ea96b3'],10,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.034,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.041107,,,,,,,,,,,33e9efde-a7d2-4184-8b2c-5b2f1985657f,20,,"[51.1, 23.0]",70264,0,,,,,-0.8801704,,Right Foot,,,,"[63.0, 8.6]",Ground Pass,,18.680738,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['6cad31f4-16aa-4046-9f07-b7d8477ff7be'],12,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.734,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.722149,,,,,,,,,,,32620883-f9d8-4cf3-abe3-46405886592d,24,,"[61.7, 7.9]",70264,0,,,,,-0.1381865,,Left Foot,,,,"[76.8, 5.8]",Ground Pass,,15.245327,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['9509966a-3bc3-463b-8eca-bf729a6164a4', 'ce924a7a-013f-4786-91fd-0993b670c3b4']",14,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.509,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.900969,,,,,,,,,,,2a36f023-378b-463d-b9cf-81586399ba38,28,,"[75.2, 5.8]",70264,0,,,,,2.2629406,,Left Foot,,,,"[62.6, 21.0]",Low Pass,,19.743353,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,2,Barcelona,217,"['a4ec9e89-dd9e-44e2-9a83-d8782d636d0a', 'f002967e-0136-477e-8e5d-815018416e3b']",16,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.138,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.179777,,,,,,,,,,,45d59422-e6d0-48ec-b416-e14cef33e4dc,34,,"[54.8, 18.8]",70264,0,,True,,,0.5295896,,Left Foot,,,,"[63.0, 23.6]",Ground Pass,,9.501579,,,,Jérémy Mathieu,10609.0,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['98832eee-fdc6-4b71-b61a-247f0397215c'],58,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.999,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.220124,,,,,,,,,,,31cf1354-2d88-44a5-b7f2-fd9cd31da20a,36,,"[68.9, 26.0]",70264,1,,,,,-1.3245323,,Right Foot,,,,"[73.5, 7.7]",Ground Pass,,18.869287,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,3,Barcelona,217,['7ef5fe3c-86ca-4c31-9740-a5315fba8d1e'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.708,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.856675,,,,,,,,,,,61343039-652a-4307-ae82-38ecdddc3ceb,39,,"[74.8, 7.5]",70264,1,,,,,0.5838704,,Left Foot,,,,"[91.6, 18.6]",Ground Pass,,20.13579,,Incomplete,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['a009ac04-d64c-4d9b-901b-7d865cb9ef55'],6,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.004,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8785,,,,,,,,,,,8504cb58-caeb-4713-a29b-f31cbd5b16b2,43,,"[37.5, 51.5]",70264,1,,,,,0.39252767,,Left Foot,,,,"[53.2, 58.0]",Ground Pass,,16.992352,,,,Jorge Sammir Cruz Campos,27091.0,,,,,,1,From Free Kick,Mehdi Lacen,6745.0,Center Defensive Midfield,3,Barcelona,217,['3bc6f51e-45ff-4f0c-9984-a517c8c133ea'],8,,,,,,,,,,,,,,,,Getafe,216,00:01:08.656,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9233,,,,,,,,,,,faacc3b1-5cba-4b60-83ca-850352036f8d,46,,"[53.2, 58.0]",70264,1,,,,,3.1415927,,Right Foot,,,,"[43.8, 58.0]",Low Pass,,9.4,,Incomplete,,Miguel Alfonso Herrero Javaloyas,11301.0,,,,,,1,From Free Kick,Jorge Sammir Cruz Campos,27091.0,Center Forward,3,Barcelona,217,"['314d67bf-5c17-4ff6-af39-24265e538c8f', '6635e345-4b1a-4c12-a7b2-2d50262b1196']",9,,,,,,,,,,,,,,,,Getafe,216,00:01:09.575,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.921988,,,,,,,,,,,6635e345-4b1a-4c12-a7b2-2d50262b1196,48,,"[77.2, 23.0]",70264,1,,,,,2.2531128,,Right Foot,,,,"[70.7, 31.0]",Low Pass,,10.307764,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['6009221f-cf2f-43e3-b71d-d953d78a04bf', 'faacc3b1-5cba-4b60-83ca-850352036f8d']",10,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.498,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.7306,,,,,,,,,,,c54bb151-1e39-4079-b49b-d66aa522f54c,52,,"[68.9, 31.7]",70264,1,,,,,2.624105,,Right Foot,,,,"[62.4, 35.4]",Ground Pass,,7.479305,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,"['77761f78-66c6-4981-823f-d25989e66906', '86fd90d3-a06c-4c23-9f88-1f098d880d78']",12,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.986,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.3582,,,,,,,,,,,42e7e3e1-eb11-4e9d-8528-7dcc8c24b161,56,,"[62.2, 35.8]",70264,1,,,,,-0.95825875,,Right Foot,,,,"[64.8, 32.1]",Ground Pass,,4.5221677,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,3,Barcelona,217,"['35afb94a-3b7f-4f69-a078-5968df2283c6', '798051a6-83c1-4649-9555-72fc5477a337', 'f11930ec-dd40-48b2-aba1-857dfe5c2f9f']",13,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.757,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.981728,,,,,,,,,,,e754bd4e-9081-4245-b3fb-18b2d78d95e1,61,,"[74.7, 18.8]",70264,1,,,,,-1.6450398,,Right Foot,,,,"[73.8, 6.7]",Ground Pass,,12.133425,,,,Ángel Lafita Castillo,26020.0,,,,,,1,Regular Play,Jorge Sammir Cruz Campos,27091.0,Center Forward,4,Getafe,216,"['33fc759c-4f8e-466a-83ea-c0091b95998d', '6d9c035b-bd87-47e0-a029-b3525f05dbe9']",19,,,,,,,,,,,,,,,,Getafe,216,00:01:19.237,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.7861,,,,,,,,,,,133a9882-4c62-4f69-9aa2-6e63b69eb8e0,65,,"[78.9, 5.4]",70264,1,,,,,2.1716516,,Right Foot,,,,"[72.8, 14.3]",Ground Pass,,10.78981,,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Ángel Lafita Castillo,26020.0,Left Midfield,4,Getafe,216,"['1bcfae3f-b8df-4af2-8a33-f4756db70f7b', '23f16e40-47a7-46a1-990d-b906cb3ef02d']",21,,,,,,,,,,,,,,,,Getafe,216,00:01:21.208,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.8582,,,,,,,,,,,8880893d-2cdb-4b10-bc28-e45a2b81232a,69,,"[75.4, 11.2]",70264,1,,,,,-0.40836802,,Left Foot,,,,"[85.8, 6.7]",Ground Pass,,11.331814,,,,Ángel Lafita Castillo,26020.0,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Center Midfield,4,Getafe,216,"['022a5679-0696-4ad7-8f36-756bb2535435', '0269adf1-7c30-40fa-9c59-b90d7df246d9']",24,,,,,,,,,,,,,,,,Getafe,216,00:01:24.185,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.477,,,,,,,,,,,830d1e7a-09f1-4bed-82bd-9e75e87d3cc4,73,,"[84.7, 10.1]",70264,1,,,,,2.2120402,,Right Foot,,,,"[74.1, 24.3]",Ground Pass,,17.720045,,,,Mehdi Lacen,6745.0,,,,,,1,Regular Play,Ángel Lafita Castillo,26020.0,Left Midfield,4,Getafe,216,"['4bab98f3-e9ec-40bb-ae2f-07820cda1c1c', 'a8b4b2b3-ef4f-4b2a-b9cf-9a283959e77d']",26,,,,,,,,,,,,,,,,Getafe,216,00:01:26.914,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.3393,,,,,,,,,,,19fb525c-a264-4ef8-8de5-bec2852a6f21,76,,"[74.1, 24.3]",70264,1,,,,,-2.9672792,,Left Foot,,,,"[58.2, 21.5]",High Pass,,16.144659,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Center Defensive Midfield,4,Getafe,216,['56ac2daa-741d-4213-a2b2-aa097e784b50'],28,,,,,,,,,,,,,,,,Getafe,216,00:01:28.471,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.5791,,,,,,,,,,,c6e094e3-f06b-4c61-95e5-41d81d2cabc9,78,,"[58.2, 21.5]",70264,1,,,,,-0.0436231,,Head,,,,"[83.4, 20.4]",High Pass,,25.223997,,Incomplete,,,,,,,,,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Left Center Back,4,Getafe,216,['412c50aa-f330-45ac-8e20-bbbb8ef2b7ab'],29,,,,,,,,,,,,,,,,Getafe,216,00:01:29.850,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.6312,,,,,,,,,,,99542747-832d-48da-9527-7bb914e2ef1f,82,,"[38.2, 62.6]",70264,1,,,,,0.5856441,,Right Foot,,,,"[48.0, 69.1]",Low Pass,,11.759677,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,"['35260b66-bdbb-49eb-aa51-0f5a6597e50c', 'ce1a7ece-1306-48a7-b885-dbebc4b284f4']",32,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.155,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.143924,,,,,,,,,,,1d145bcc-5bc6-4428-831e-3314b1f7cd49,86,,"[45.2, 68.0]",70264,1,,,,,-1.7681919,,Left Foot,,,,"[43.2, 58.0]",Ground Pass,,10.198039,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['54db18ba-e19f-48d3-8309-1662a5d77c47'],33,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.549,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.124961,,,,,,,,,,,9756c0c0-2451-484d-87a7-a78e8a471484,89,,"[43.2, 58.0]",70264,1,,,,,-0.88431096,,Right Foot,,,,"[49.1, 50.8]",Ground Pass,,9.3085985,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,['8ddfa6b6-030f-47f6-a627-c57c6d6e4f47'],34,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.134,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.990253,,,,,,,,,,,2d65c1d2-faf3-407a-be9d-062b23baab6c,92,,"[49.1, 50.8]",70264,1,,,,,-2.985302,,Right Foot,,,,"[32.6, 48.2]",Ground Pass,,16.703592,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['6f608def-3a4c-4bd3-aa3d-3f389e1280d1'],35,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.766,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.791463,,,,,,,,,,,40eda0b6-ab79-4791-b98e-efc90e7c1d68,95,,"[32.6, 48.2]",70264,1,,,,,0.3942727,,Right Foot,,,,"[46.3, 53.9]",Ground Pass,,14.838464,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['4327543b-20fc-406b-8cd8-110931f4f6fb'],38,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.223,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.945538,,,,,,,,,,,7a43db4f-ce2a-45d9-b417-0ca8e5fa9a09,99,,"[48.7, 57.6]",70264,1,,,,,1.6137147,,Right Foot,,,,"[48.0, 73.9]",Ground Pass,,16.315023,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,"['7ade60b8-b1f5-4cb2-82b5-968cf145d3b3', 'a49ea597-f1a6-42ef-a34e-d422b0c2a264']",39,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.803,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.588554,,,,,,,,,,,af25d346-c38b-4d93-aafe-344b9e75c81f,102,,"[54.8, 73.9]",70264,1,,,,,-2.4318075,,Right Foot,,,,"[40.6, 61.7]",Ground Pass,,18.721111,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['92723555-6f3e-47d2-98f4-6a65a663f745'],43,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.693,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.226343,,,,,,,,,,,cd4a0116-d177-4657-a1c6-26ff8fd5ab39,105,,"[48.7, 53.0]",70264,1,,,,,-1.2989511,,Right Foot,,,,"[56.7, 24.3]",Ground Pass,,29.794127,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['62b8b4d5-4cbf-4e51-9ef8-05cea206616b'],47,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.344,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.377634,,,,,,,,,,,49ab3728-23d7-4930-9bd8-008b30e05347,108,,"[67.0, 21.0]",70264,1,,,,,-0.51532567,,Left Foot,,,,"[89.6, 8.2]",Ground Pass,,25.973063,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,5,Barcelona,217,['6e42bee8-75e1-4bcd-8f00-dd3c5d4b56b2'],52,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.143,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.902416,,,,,,,,,,,d55c2dc6-6563-41c2-a512-3637230589b0,111,,"[97.0, 14.5]",70264,1,,,,,-3.1229033,,Right Foot,,,,"[86.3, 14.3]",Ground Pass,,10.701869,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Barcelona,217,['1e6807f9-b49b-4df7-9794-68441c5e8afb'],57,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.794,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.762471,,,,,,,,,,,81db1ee1-3bd5-4aef-a6c6-67988bc99fc6,114,,"[86.3, 14.3]",70264,1,,,,,-0.681017,,Right Foot,,,,"[97.9, 4.9]",Ground Pass,,14.930506,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Barcelona,217,['1c0fc514-2906-48bb-be78-129a96077bb7'],59,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.386,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.816796,,,,,,,,,,,2901a586-7248-40b7-82d0-01c8a0b9e1b9,117,,"[102.9, 5.1]",70264,2,,,,,2.890827,,Left Foot,,,,"[82.6, 10.3]",Ground Pass,,20.95543,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['b048f2f4-1ef5-4a9c-a6b9-06e72a67e744'],3,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.812,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.900985,,,,,,,,,,,5f0876c1-fd25-42da-9493-9b23e4cdaf79,120,,"[82.6, 10.3]",70264,2,,,,,2.0080183,,Left Foot,,,,"[78.3, 19.5]",Ground Pass,,10.155294,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,5,Barcelona,217,['b46a5bfe-4615-4790-99ce-ba7816d925cd'],7,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.285,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.053051,,,,,,,,,,,98be2cbf-4279-42c4-9fa2-605975f9b964,124,,"[78.9, 21.4]",70264,2,,,,,-1.4021994,,Right Foot,,,,"[81.3, 7.3]",Ground Pass,,14.302797,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Barcelona,217,"['99880af0-b891-435b-8381-2c6ed6970c9c', 'ca876cb6-636a-418a-9751-720ef1197861']",8,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.883,Pass,True,2014/2015
