50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.802677,,,,,,,,,,,,,225eacfa-7409-455e-a148-6c78c12c9cc9,48,,"[61.0, 12.8]",9620,0,,,,,-2.0246403,,Right Foot,,,,"[57.0, 4.6]",,Ground Pass,,9.123596,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,3,Barcelona,217,"['355a5946-40aa-48f9-a0fd-792ba2b5b1a3', '61c44d69-a56d-40ef-8f33-04cef375961e']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.490,Pass,True,2017/2018
,,,,,,,,,,,,,,1.313681,,,,,,,,,,,,,e2199ece-40c8-4af1-9080-21ff0859901d,50,,"[56.7, 4.9]",9620,0,,,,,2.3561945,,Left Foot,,,,"[47.8, 13.8]",,Ground Pass,,12.586501,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['ac02e316-dfe8-47bc-a55f-c46d63966b22'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.293,Pass,,2017/2018
,,,,,,,,,,,,,,3.106799,,,,,,,,,,,,,4175eebf-5a26-4fb5-b6e2-35bbb11d74f4,53,,"[51.2, 25.6]",9620,0,,,,,1.4183052,,Left Foot,,,,"[58.5, 73.1]",,Ground Pass,,48.057674,,,,Sergi Roberto Carnicer,6379.0,,True,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['ac70283b-88c2-42cd-8c40-15faff0f4df8'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.553,Pass,,2017/2018
,,,,,,,,,,,,,,1.10141,,,,,,,,,,,,,da9e6a1d-bf1c-458a-90a5-46a04dc2cf99,55,,"[58.5, 73.1]",9620,0,,,,,-2.0128424,,Right Foot,,,,"[52.3, 60.0]",,Ground Pass,,14.493102,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['3470bb2e-4e35-4cde-a81f-7731b667a5b7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.659,Pass,,2017/2018
,,,,,,,,,,,,,,1.518068,,,,,,,,,,,,,1d654c0f-bace-41a2-84c0-054d19fd5218,58,,"[54.8, 56.2]",9620,0,,,,,-1.4904741,,Right Foot,,,,"[57.4, 23.9]",,Ground Pass,,32.404476,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,3,Barcelona,217,['07603203-645e-49fb-a969-f8da17669347'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.412,Pass,,2017/2018
,,,,,,,,,,,,,,0.878118,,,,,,,,,,,,,5e0f5460-827a-4a4b-a3c7-c124a73d5df1,61,,"[60.2, 19.6]",9620,0,,,,,-0.8119406,,Right Foot,,,,"[65.7, 13.8]",,Ground Pass,,7.993122,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,3,Barcelona,217,['8b9250c4-46b2-4d8c-9bd9-9b240096d9f5'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.383,Pass,,2017/2018
,,,,,,,,,,,,,,2.019889,,,,,,,,,,,,,33fc1e36-1e12-42a3-9ee3-4d6c6eb00407,64,,"[68.5, 13.2]",9620,0,,,,,1.9548062,,Right Foot,,,,"[54.6, 47.6]",,Ground Pass,,37.102158,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,3,Barcelona,217,"['dcf4acbf-d467-4012-bf05-40ef505eeb02', 'f1cadf2d-b389-423e-8e96-4fa5a9f30242']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.261,Pass,True,2017/2018
,,,,,,,,,,,,,,1.630843,,,,,,,,,,,,,420ed16e-b37c-4229-9f0c-246051c36147,67,,"[72.8, 52.1]",9620,1,,,,,-0.4526456,,Right Foot,,,,"[105.7, 36.1]",,High Pass,,36.584286,,Incomplete,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,3,Barcelona,217,['d0c9478d-b36c-4c99-b9b1-b53bd0c17eb7'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.032,Pass,,2017/2018
,,,,,,,,,,,,,,1.211628,,,,,,,,,,,,,d0c9478d-b36c-4c99-b9b1-b53bd0c17eb7,68,,"[14.4, 44.0]",9620,1,,,,,-0.013604603,,Head,,,,"[29.1, 43.8]",,High Pass,,14.701361,,,,Pablo Maffeo Becerra,6564.0,,,,,Interception,1,From Counter,Bernardo José Espinosa Zúñiga,6573.0,Center Back,4,Girona,211,"['420ed16e-b37c-4229-9f0c-246051c36147', 'eed8e46f-5115-43e0-b74e-5bd0c4c95044']",3,,,,,,,,,,,,,,,,,,Girona,211,00:01:03.663,Pass,,2017/2018
,,,,,,,,,,,,,,1.238012,,,,,,,,,,,,,9c0c8be7-e329-4c8c-b5f7-465a1d1585f2,71,,"[31.7, 47.4]",9620,1,,,,,0.6419459,,Right Foot,,,,"[42.0, 55.1]",,Ground Pass,,12.860016,,,,Cristian Portugués Manzanera,6582.0,,,,,,1,From Counter,Pablo Maffeo Becerra,6564.0,Center Defensive Midfield,4,Girona,211,['38a4d6c7-b5ad-454c-aa86-aa64a4a6aa69'],5,,,,,,,,,,,,,,,,,,Girona,211,00:01:05.674,Pass,,2017/2018
,,,,,,,,,,,,,,0.058544,,,,,,,,,,,,,6fe0afc7-2dfd-42a3-9764-e36d05d97abe,75,,"[42.8, 54.9]",9620,1,,,,,-0.6435011,,Right Foot,,,,"[45.6, 52.8]",,Ground Pass,,3.5,,Incomplete,,Michael Olunga Ogada,6897.0,,,,,,1,From Counter,Cristian Portugués Manzanera,6582.0,Right Wing Back,4,Girona,211,"['169e0ec4-26c7-432b-941c-1e5dc8b5fa02', '7292a721-bd19-4d6f-babc-58e32b813185', 'e6b331b4-c786-4ede-a731-68a6025ae30c']",7,,,,,,,,,,,,,,,,,,Girona,211,00:01:07.034,Pass,True,2017/2018
,,,,,,,,,,,,,,3.317214,,,,,,,,,,,,,031cb1eb-358c-4ec6-93c2-ae2ede19a0b8,80,,"[71.5, 30.3]",9620,1,,,,,2.8670797,,Right Foot,,,,"[29.6, 42.1]",,Ground Pass,,43.529873,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,5,Barcelona,217,['2ff72c0b-af85-408e-bf39-84ca8a92482d'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.176,Pass,,2017/2018
,,,,,,,,,,,,,,1.94506,,,,,,,,,,,,,40a98fa7-dc8b-4581-a8a7-07dc775cacfe,82,,"[27.9, 44.9]",9620,1,,,,,0.92968756,,Right Foot,,,,"[37.9, 58.3]",,Ground Pass,,16.720047,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['8e8b2727-2025-42bc-ab2c-bc617bb6d18e'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.493,Pass,,2017/2018
,,,,,,,,,,,,,,2.401,,,,,,,,,,,,,d0387d0f-9918-4893-9934-832a43e7f7a5,85,,"[38.8, 58.8]",9620,1,,,,,-2.3506079,,Right Foot,,,,"[21.0, 40.8]",,Ground Pass,,25.314817,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['6ae642fc-2a37-4490-b9bd-8f33fb04cff8'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.635,Pass,,2017/2018
,,,,,,,,,,,,,,1.396305,,,,,,,,,,,,,df69d09f-f1f7-42cd-9f21-5f365172751c,87,,"[21.2, 41.0]",9620,1,,,,,-1.1801893,,Right Foot,,,,"[31.7, 15.5]",,Ground Pass,,27.577164,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['c54b90eb-7c76-4df3-9619-fc90a97d421e'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.036,Pass,,2017/2018
