ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.221419,,,,,,,,,,,,,,,,b646b4e7-dca5-4fc0-8142-042aed1d5dae,588,,"[75.7, 1.0]",69158,14,,,,,1.6344047,,,,,"[74.7, 16.7]",High Pass,,15.731815,,,,,Felipe Melo de Carvalho,25430.0,,,,,,Throw-in,1,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,34,Almería,403,['34e33acb-7bc0-419f-8451-e40ed83f0d00'],41,,,,,,,,,,,,,,,,,,Almería,403,00:14:41.855,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4661,,,,,,,,,,,,,,,,cfdd5679-e5b3-466c-8baf-e84fc5edc640,591,,"[74.7, 16.7]",69158,14,,,,,-1.894784,,Right Foot,,,"[70.2, 3.3]",Low Pass,,14.135417,,,,,José Manuel Jiménez Ortiz,26436.0,,,,,,,1,From Throw In,Felipe Melo de Carvalho,25430.0,Left Center Midfield,34,Almería,403,['5b30d967-e763-4235-8537-eca7c275067a'],43,,,,,,,,,,,,,,,,,,Almería,403,00:14:43.117,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.1261,,,,,,,,,,,,,,,,4c202c46-9355-447e-9209-db490aa59a49,593,,"[70.7, 3.8]",69158,14,,,,,0.88736886,,Left Foot,,,"[90.0, 27.5]",High Pass,,30.564358,,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,,1,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,34,Almería,403,"['01595f59-71df-46a1-bb0d-8f4a36c44b1e', '30514b5a-cc71-4990-927b-413a47e51a3c']",44,,,,,,,,,,,,,,,,,,Almería,403,00:14:44.583,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.950641,,,,,,,,,,,,,,,,30514b5a-cc71-4990-927b-413a47e51a3c,595,,"[31.0, 53.5]",69158,14,,,,True,-1.401018,,,,,"[32.8, 43.0]",High Pass,,10.653169,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,34,Almería,403,"['4c202c46-9355-447e-9209-db490aa59a49', '94626211-fa00-4491-b307-88ac630d61ec', 'b97d850d-e9e6-432b-8de1-81037ffeafee']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.709,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.7005,,,,,,,,,,,,,,,,54439c3f-f705-4cf4-a022-47402fc6aa17,598,,"[29.2, 45.1]",69158,14,,,,,0.3102568,,Head,,,"[42.3, 49.3]",High Pass,,13.756817,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,34,Almería,403,['ab43ca45-6e0c-4cdd-a586-0877efd57882'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.794,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0308,,,,,,,,,,,,,,,,ab43ca45-6e0c-4cdd-a586-0877efd57882,599,,"[78.7, 31.7]",69158,14,,,,,1.9598404,,Right Foot,,,"[72.1, 47.8]",Low Pass,,17.400288,,,,,Fernando Soriano Marco,26435.0,,,,,,Recovery,1,From Throw In,Felipe Melo de Carvalho,25430.0,Left Center Midfield,34,Almería,403,"['54439c3f-f705-4cf4-a022-47402fc6aa17', '86cd17ae-59bc-4ba7-a040-d16e1b4d700a']",52,,,,,,,,,,,,,,,,,,Almería,403,00:14:52.494,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.375883,,,,,,,,,,,,,,,,b90ae287-2b97-43aa-9221-47ffe101bc62,603,,"[72.8, 55.4]",69158,14,,,,,-3.0916343,,Left Foot,,,"[52.8, 54.4]",Ground Pass,,20.024984,,,,,Carlos García Badías,26439.0,,,,,,,1,From Throw In,Fernando Soriano Marco,26435.0,Right Center Midfield,34,Almería,403,"['098f187b-e643-4020-a29a-da1bb2cfda35', '90e7340a-c4be-4779-b42c-ec4994621b88']",58,,,,,,,,,,,,,,,,,,Almería,403,00:14:58.037,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.623801,,,,,,,,,,,,,,,,13a9da82-479d-405e-b00d-e6d77677aed8,606,,"[52.6, 54.0]",69158,15,,,,,-1.9818609,,Right Foot,,,"[42.4, 30.6]",Ground Pass,,25.526457,,,,,Santiago Wilmer Acasiete Ariadela,26434.0,,,,,,,1,From Throw In,Carlos García Badías,26439.0,Right Center Back,34,Almería,403,['ec4f3285-1f02-4303-9f62-f8c6835641a2'],1,,,,,,,,,,,,,,,,,,Almería,403,00:15:01.470,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.241435,,,,,,,,,,,,,,,,34967d15-6791-4f05-964b-404356608068,609,,"[58.4, 23.6]",69158,15,,,,,-0.45320413,,Left Foot,,,"[73.8, 16.1]",Ground Pass,,17.129215,,,,,Felipe Melo de Carvalho,25430.0,,,,,,,1,From Throw In,Santiago Wilmer Acasiete Ariadela,26434.0,Left Center Back,34,Almería,403,['acf95a4e-06b7-486d-b32d-3d291ea9a0d7'],7,,,,,,,,,,,,,,,,,,Almería,403,00:15:07.331,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.92638,,,,,,,,,,,,,,,,31430965-a4b2-4028-b2a8-edb4f7aa9fb4,614,,"[66.8, 25.8]",69158,15,,,,,0.09454487,,Right Foot,,,"[78.4, 26.9]",Low Pass,,11.652039,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Juan Jesús Gutiérrez Robles,25883.0,Center Defensive Midfield,34,Almería,403,['a458bc02-e330-4e5a-b57c-2fbae674ffa3'],12,,,,,,,,,,,,,,,,,,Almería,403,00:15:12.083,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.651653,,,,,,,,,,,,,,,,dc2651dc-aaf9-469c-b053-b5340c947fbe,618,,"[43.8, 51.6]",69158,15,,,,,0.7853982,,Right Foot,,,"[57.4, 65.2]",Ground Pass,,19.233305,,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,35,Barcelona,217,"['4349b1bd-23b8-4f57-977a-21be45333947', 'f4a6e20e-1f38-4928-82c7-b57a5249a043']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.809,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.065475,,,,,,,,,,,,,,,,4f524635-2641-4179-8bd3-463de7960d92,621,,"[67.7, 58.6]",69158,15,,,,,-0.75344557,,Right Foot,,,"[79.0, 48.0]",Ground Pass,,15.493547,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,35,Barcelona,217,['c80ace75-4039-4c37-9957-7c52e687ec69'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.395,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,27500698-b5bb-4c22-8164-7ef4f0e20198,624,,"[90.7, 39.3]",69158,15,,,,,-1.0374942,4d9dfa47-80b5-4c11-b126-7ec35ed027c0,Right Foot,,,"[100.5, 22.7]",Ground Pass,,19.27693,,,,,Ronaldo de Assis Moreira,25879.0,True,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,35,Barcelona,217,['753cbde5-bea6-4464-88ce-98ea35fa69ad'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.858,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.5741,,,,,,,,,,,,,,,,2e1f4c20-0d16-451f-85c4-585c8ca2f563,629,,"[14.9, 32.7]",69158,15,,True,,,-0.5759711,,Keeper Arm,,,"[32.3, 21.4]",High Pass,,20.74729,,,,,José Manuel Jiménez Ortiz,26436.0,,,,,,,1,From Keeper,David Cobeño Iglesias,26438.0,Goalkeeper,37,Almería,403,['3c4cf9c0-82c5-4aed-b2db-e0033e625c25'],27,,,,,,,,,,,,,,,,,,Almería,403,00:15:27.772,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.8635,,,,,,,,,,,,,,,,78e6b6d1-d23a-4d80-83a0-4b65b9177ee6,631,,"[56.9, 15.8]",69158,15,,,,,-0.018274728,,Left Foot,,,"[95.2, 15.1]",Ground Pass,,38.306396,,,,,Albert Crusat Domene,26437.0,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,38,Almería,403,['5a447cc0-e8ab-43e8-a68d-2781f1161fbf'],37,,,,,,,,,,,,,,,,,,Almería,403,00:15:37.346,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.101,,,,,,,,,,,,,,,,e709b915-3feb-499f-ac33-9b91294d53fc,639,,"[106.8, 13.4]",69158,15,,,,,1.5805048,6383e60f-cfc4-4bd4-95de-a12cdfbe6b9a,Right Foot,True,,"[106.6, 34.0]",Low Pass,,20.600971,,,,,Álvaro Negredo Sánchez,20542.0,True,,,,,,1,Regular Play,Albert Crusat Domene,26437.0,Left Wing,39,Almería,403,['ca405d8f-bcd4-4b9b-b65f-942de59f90eb'],44,,,,,,,,,,,,,,,,,,Almería,403,00:15:44.030,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.5675,,,,,,,,,,,,,,,,25e4c79e-1aa6-42f4-aa3e-b58f72617bbd,646,,"[10.8, 47.5]",69158,16,,True,,,0.5680433,,Right Foot,,,"[35.4, 63.2]",Ground Pass,,29.183043,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,41,Barcelona,217,['03492897-b6a6-447a-b0a4-d77edf9a8858'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.626,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,09f98dd6-930e-46a9-9041-a3f07716976b,648,,"[42.6, 70.7]",69158,16,,,,,0.5317241,,Right Foot,,,"[51.1, 75.7]",Ground Pass,,9.861542,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,42,Barcelona,217,['1b7272c2-0727-408a-9171-af26c41302e1'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.362,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,64a5129d-913f-44c3-aaf6-d8096ea77359,651,,"[51.3, 75.7]",69158,16,,,,,-2.2129953,,Right Foot,,,"[42.1, 63.4]",Ground Pass,,15.360013,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,43,Barcelona,217,['fc6695f6-5572-42b8-951b-d47ca6f20c8b'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:17.188,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,8dbb20ac-3d4b-4eb3-84ae-4e4b5dafceab,654,,"[39.8, 60.1]",69158,16,,,,,-1.3395038,,Right Foot,,,"[46.3, 32.5]",Ground Pass,,28.35507,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,['52e21e68-58bd-459f-b8be-9763bda297b6'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:20.223,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ac09790f-3806-41b4-b3cc-276e05e4efd0,657,,"[46.3, 32.5]",69158,16,,,,,-0.18776195,,Left Foot,,,"[66.3, 28.7]",Ground Pass,,20.3578,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,45,Barcelona,217,['cd595ab4-c893-4e94-9265-408a85e8dffa'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.160,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.354527,,,,,,,,,,,,,,,,c1dcd14d-67aa-4808-a056-89f33abc5173,663,,"[58.4, 47.9]",69158,16,,,,,-0.27883214,,Right Foot,,,"[108.0, 33.7]",Ground Pass,,51.592636,,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,Through Ball,True,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Center Defensive Midfield,45,Barcelona,217,"['16c40ba7-3c12-4b02-82ab-3a1b0b9a624c', '88bd257d-63e5-4e96-911b-9fc8a2be7e14']",27,,,,,,,,,,,,,,,,,,Almería,403,00:16:27.777,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.160176,,,,,,,,,,,,,,,,09825d93-f221-4133-b58b-d1df9eea67c6,667,,"[12.4, 47.8]",69158,16,,,,,-0.980234,,Right Foot,,,"[30.5, 20.8]",Ground Pass,,32.50554,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,45,Barcelona,217,['bc605f2c-b1c4-40ef-a3d6-c79596d3d543'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.494,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.152364,,,,,,,,,,,,,,,,7be734c9-f6d1-4bb9-8d84-18f83faafd88,669,,"[29.6, 21.9]",69158,16,,True,,,-0.10626486,,Left Foot,,,"[44.6, 20.3]",Ground Pass,,15.085092,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,45,Barcelona,217,['cc4b0d31-cc52-42fc-ad02-8b5f50dff38a'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:35.447,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,87ae0e50-f870-4376-aa54-e005dfa32ddd,671,,"[53.5, 30.6]",69158,16,,,,,1.2413733,,Right Foot,,,"[61.5, 54.0]",Ground Pass,,24.729738,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,['04d440ee-03af-4d91-bf65-8b82aa8679c7'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.821,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.245957,,,,,,,,,,,,,,,,314afaca-3667-4bbd-b105-c6e9eceb9862,674,,"[60.5, 58.6]",69158,16,,,,,-0.25700817,,Right Foot,,,"[76.1, 54.5]",Ground Pass,,16.129786,,,,,Giovani dos Santos Ramírez,5987.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,45,Barcelona,217,['3e364529-6b3e-4851-af14-9db1648f79e8'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.751,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,a78103ff-20bf-41ed-b5b7-69c257451aa1,681,,"[67.3, 36.2]",69158,16,,,,,-2.0187385,,Left Foot,,,"[63.6, 28.5]",Ground Pass,,8.542833,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,45,Barcelona,217,['8b32afe6-bb8a-47a9-8dc8-8702944259f5'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.053,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.813207,,,,,,,,,,,,,,,,38501245-9bba-469e-83a7-0d5c3152efa7,684,,"[66.8, 26.6]",69158,16,,,,,-0.7387998,,Right Foot,,,"[76.9, 17.4]",Ground Pass,,13.661991,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,['08d55b1c-303a-4ee9-9b9f-7bb729cb863e'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.589,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.82867,,,,,,,,,,,,,,,,6537243e-921c-47a8-b367-da21a63712b1,691,,"[67.7, 36.0]",69158,16,,,,,0.5394514,,Right Foot,,,"[82.9, 45.1]",Low Pass,,17.715813,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,"['10177b22-1b87-4dba-ac86-7e85e6ba95de', '3471084e-217d-4773-9b04-4d7d9a62e9f6', '9246e665-42d2-4124-935e-a0a1a9ef40f2']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.796,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.924502,,,,,,,,,,,,,,,,da98b35e-d5bf-42d7-b7c5-5c2784edaf05,695,,"[57.2, 48.4]",69158,16,,,,,-1.2512532,,Right Foot,,,"[70.7, 7.6]",High Pass,,42.975456,,,,,José Manuel Jiménez Ortiz,26436.0,,,True,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Center Defensive Midfield,46,Almería,403,['a5e43d2a-7a68-45fb-b53a-487c71c5ef21'],59,,,,,,,,,,,,,,,,,,Almería,403,00:16:59.540,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2401,,,,,,,,,,,,,,,,d513f7ff-a3ec-4723-9c8a-9d205f9ca5fc,699,,"[80.8, 24.5]",69158,17,,,,,-2.9899871,,Left Foot,,,"[73.6, 23.4]",Ground Pass,,7.283543,,,,,Felipe Melo de Carvalho,25430.0,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,46,Almería,403,['c00c270a-7702-42ca-aadd-047de30c22d4'],6,,,,,,,,,,,,,,,,,,Almería,403,00:17:06.238,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.281465,,,,,,,,,,,,,,,,8cd5f050-df36-4f28-ba32-544259cb0283,702,,"[73.6, 23.4]",69158,17,,,,,1.257983,2bf8d972-68ae-48f3-b804-c9528c0d5bdd,Right Foot,,,"[83.4, 53.7]",Ground Pass,,31.845407,,,,,Fernando Soriano Marco,26435.0,True,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,46,Almería,403,['d4ffff14-7ca5-4701-b8d2-f4b860c49e75'],8,,,,,,,,,,,,,,,,,,Almería,403,00:17:08.374,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.486009,,,,,,,,,,,,,,,,770856be-fb98-4cb8-8c9d-91a72b1290e8,707,,"[11.3, 53.3]",69158,17,,,,,0.2346223,,Keeper Arm,,,"[31.8, 58.2]",Ground Pass,,21.077477,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,['b71cd8ec-0a81-4643-ab99-29d4b3316397'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.504,Pass,,2007/2008
,,,,,,,,,,,,,,,,4.0407,,,,,,,,,,,,,,,,54e39d19-fe28-41c4-844a-f40ed0d74cc0,709,,"[31.8, 58.2]",69158,17,,True,,,-1.4429625,,Right Foot,,,"[36.8, 19.3]",Ground Pass,,39.22002,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,49,Barcelona,217,['0a4a87eb-1b39-41a7-bbdb-aa2af57c10f9'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.136,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8702,,,,,,,,,,,,,,,,7ce41fb2-6c08-4240-b24a-db94e7a781e6,711,,"[36.8, 19.3]",69158,17,,,,,2.8165848,,Left Foot,,,"[27.6, 22.4]",Ground Pass,,9.708244,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,50,Barcelona,217,['8962feda-0143-40bd-abb6-eeae1a35857c'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.569,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0101,,,,,,,,,,,,,,,,417de5b9-bcd9-4bba-9370-b34f2ee22224,714,,"[27.6, 22.4]",69158,17,,,,,1.5412846,,Left Foot,,,"[28.4, 49.5]",Ground Pass,,27.111805,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,51,Barcelona,217,['7dfe6173-0969-4678-a972-eba588cd8590'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.436,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,6ce5f7d2-189f-44fc-a71e-91250dfa4c3a,717,,"[30.3, 50.9]",69158,17,,,,,-1.3501818,,Right Foot,,,"[36.4, 23.7]",Ground Pass,,27.875616,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,52,Barcelona,217,['b1008f3c-62b7-4962-8195-0491d6c4f1fb'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.882,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.654108,,,,,,,,,,,,,,,,a9989aea-e016-4a63-9de4-357506f9307c,720,,"[50.3, 21.5]",69158,17,,,,,-0.11444031,,Left Foot,,,"[76.4, 18.5]",Ground Pass,,26.271849,,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,53,Barcelona,217,"['4a226f4c-a042-43db-99f5-463e4a0c2ba8', 'bc7be6c3-556c-403c-9bb4-798bf8d39dc1']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.075,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.672797,,,,,,,,,,,,,,,,4a226f4c-a042-43db-99f5-463e4a0c2ba8,722,,"[44.6, 62.5]",69158,17,,,,,0.45007378,,Right Foot,,,"[53.5, 66.8]",Ground Pass,,9.884331,,,,,Juan Manuel Ortiz Palazón,26440.0,,,,,,Recovery,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Center Defensive Midfield,54,Almería,403,"['3a35647f-6324-4fcb-a26c-43f91e2ffa8b', 'a9989aea-e016-4a63-9de4-357506f9307c']",38,,,,,,,,,,,,,,,,,,Almería,403,00:17:38.729,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.350243,,,,,,,,,,,,,,,,c6385a46-8a37-4d97-ba73-5efe6fd656f6,725,,"[59.3, 65.3]",69158,17,,,,,-1.6186322,,Left Foot,,,"[58.4, 46.5]",Ground Pass,,18.82153,,,,,Felipe Melo de Carvalho,25430.0,,,,,,,1,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Right Wing,54,Almería,403,['de2c4d11-9989-46a5-b202-05c1ea4d345e'],41,,,,,,,,,,,,,,,,,,Almería,403,00:17:41.776,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.312632,,,,,,,,,,,,,,,,fe26b954-e3c4-4723-8aaa-60755123f870,728,,"[69.7, 58.1]",69158,17,,,,,1.6387188,,Right Foot,,,"[68.7, 72.8]",Ground Pass,,14.733974,,,,,Juan Manuel Ortiz Palazón,26440.0,,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,54,Almería,403,['b323c478-41f1-4bd0-a629-fdd0111d2089'],45,,,,,,,,,,,,,,,,,,Almería,403,00:17:45.415,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.386713,,,,,,,,,,,,,,,,da291b3f-e817-4ee1-8462-187f640f6217,731,,"[69.9, 76.7]",69158,17,,,,,-1.549523,,Right Foot,,,"[70.1, 67.3]",Ground Pass,,9.402127,,,,,Fernando Soriano Marco,26435.0,,,,,,,1,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Right Wing,54,Almería,403,['bc64aaac-e013-49f7-8878-17ab40babbb3'],49,,,,,,,,,,,,,,,,,,Almería,403,00:17:49.696,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.171606,,,,,,,,,,,,,,,,52998841-0865-4dbb-a8bf-6331d1432486,734,,"[72.1, 67.5]",69158,17,,,,,1.7642237,,Right Foot,,,"[70.2, 77.2]",Ground Pass,,9.884331,,,,,Bruno Saltor Grau,3095.0,,,,,,,1,Regular Play,Fernando Soriano Marco,26435.0,Right Center Midfield,54,Almería,403,['687ba256-caf7-4b0b-b8c1-cd0addc0cd55'],51,,,,,,,,,,,,,,,,,,Almería,403,00:17:51.908,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.2487,,,,,,,,,,,,,,,,3e214f11-5619-4fdc-8505-52b9b12a6f18,737,,"[70.2, 77.2]",69158,17,,,,,-0.26625204,,Right Foot,,,"[75.7, 75.7]",Low Pass,,5.700877,,,Incomplete,,Fernando Soriano Marco,26435.0,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,54,Almería,403,"['55895f4e-4524-4ac3-b98a-c63a0d50b566', 'd83a5594-1329-4b7d-b3cb-676f57d5fcfc']",53,,,,,,,,,,,,,,,,,,Almería,403,00:17:53.570,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9248,,,,,,,,,,,,,,,,44104a04-ba90-4fa0-8527-5eafa0fbb8db,747,,"[15.1, 3.4]",69158,17,,,,,1.9148756,,Left Foot,,,"[10.8, 15.4]",Ground Pass,,12.747156,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,55,Barcelona,217,['bb11e13f-7fb0-49f7-86b8-f288f72f8d79'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.129,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.471535,,,,,,,,,,,,,,,,f64dc11b-0898-4fee-adf9-9700473f7994,750,,"[12.0, 18.1]",69158,18,,,,,0.7853982,,Left Foot,,,"[24.8, 30.9]",Ground Pass,,18.101934,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,55,Barcelona,217,['18f51a3b-9f5a-4281-a260-fce25bf5f248'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.040,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,02ece49c-9a71-446d-ae1f-c1d4360bbaae,753,,"[28.9, 33.8]",69158,18,,,,,1.5851494,,Right Foot,,,"[28.6, 54.7]",Ground Pass,,20.902153,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,55,Barcelona,217,['b4f6162e-70d0-4cb5-ac27-d7a272011064'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.060,Pass,,2007/2008
