bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.382467,,,,,,,,,,,,efea34fa-2479-4dfa-a847-4eeefcfb8a15,3704,,"[29.1, 23.4]",3773547,84,,,,-1.5961716,,Right Foot,,,,"[28.6, 3.7]",,Ground Pass,,19.706345,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Back,208,Barcelona,217,['58cf5f99-346c-45e5-91d6-36a89b1e3cbe'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.507,Pass,,2020/2021
,,,,,,,,,,,,,,,2.271193,,,,,,,,,,,,69dd5235-7910-475e-ad85-cfa4caa188c6,3707,,"[28.6, 3.7]",3773547,84,,,,0.7670179,,Left Foot,,,,"[56.3, 30.4]",,High Pass,,38.473106,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,208,Barcelona,217,['607f2785-9e4f-49e6-bba8-5145b9c93f21'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.598,Pass,,2020/2021
,,,,,,,,,,,,,,,3.507716,,,,,,,,,,,,864eda94-e0d8-43e7-9579-07c1b2960daa,3710,,"[56.1, 36.8]",3773547,84,,,,0.52063644,,Right Foot,,,,"[92.2, 57.5]",,Low Pass,,41.6137,,Incomplete,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,208,Barcelona,217,"['59ae2b6c-dec1-447d-b3a4-d2b86d1acd4b', 'c5d2eaab-9682-441e-830d-ebb63ae978aa']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.646,Pass,,2020/2021
,,,,,,,,,,,,,,,1.544291,,,,,,,,,,,,8d8d87c4-f07c-4727-bca2-83282535ace4,3714,,"[29.1, 24.4]",3773547,84,,,,1.6588037,,Left Foot,,,,"[27.9, 38.0]",,Ground Pass,,13.652839,,,,Raúl Rodríguez Navas,6693.0,,,,,,2,Regular Play,Sergio Herrera Pirón,24211.0,Goalkeeper,209,Osasuna,422,['ce4192de-61ce-4243-8c8d-0b3e4c2befb8'],56,,,,,,,,,,,,,,,,,,,Osasuna,422,00:39:56.120,Pass,,2020/2021
,,,,,,,,,,,,,,,1.405011,,,,,,,,,,,,23ef7b21-768b-4ac2-9bf7-005df914515d,3717,,"[27.9, 38.0]",3773547,84,,,,-2.3972673,,Left Foot,,,,"[20.3, 31.0]",,Ground Pass,,10.332473,,,,Sergio Herrera Pirón,24211.0,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,209,Osasuna,422,['5ce141d8-07fa-4376-b67f-4c51250d6698'],57,,,,,,,,,,,,,,,,,,,Osasuna,422,00:39:57.744,Pass,,2020/2021
,,,,,,,,,,,,,,,1.082545,,,,,,,,,,,,16038aea-e268-4880-aa35-5e68627c0cd0,3720,,"[20.3, 31.0]",3773547,84,,,,-0.10419644,,Right Foot,,,,"[35.6, 29.4]",,Ground Pass,,15.383432,,,,Jon Moncayola Tollar,30277.0,,,,,,2,Regular Play,Sergio Herrera Pirón,24211.0,Goalkeeper,209,Osasuna,422,['ad4f2f5c-f9de-4d33-b2c6-acd3c86814fa'],59,,,,,,,,,,,,,,,,,,,Osasuna,422,00:39:59.376,Pass,,2020/2021
,,,,,,,,,,,,,,,2.68607,,,,,,,,,,,,2b1021cb-d1c8-48f9-8cb6-c177345832ba,3724,,"[33.0, 26.1]",3773547,85,,,,-2.0000288,,Right Foot,,,,"[21.1, 0.1]",,Ground Pass,,28.59388,,Out,,Álvaro Juan Cruz Armada,24172.0,,,,,,2,Regular Play,Jon Moncayola Tollar,30277.0,Right Midfield,209,Osasuna,422,"['29c02b6f-dd72-4a9d-9f80-763789eff6ff', 'af51609c-8a97-4872-841a-36f060638427']",0,,,,,,,,,,,,,,,,,,,Osasuna,422,00:40:00.803,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.870593,,,,,,,,,,,,c6540cef-f6db-47a5-ae4e-4da699f6c846,3726,,"[91.6, 80.0]",3773547,85,True,,,-2.9776635,,,,,,"[78.3, 77.8]",,Low Pass,,13.480727,,,,Héctor Junior Firpo Adames,17304.0,,,,,Throw-in,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,210,Barcelona,217,['30f614aa-6926-4d5e-8eb4-8986c56b1779'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.778,Pass,,2020/2021
,,,,,,,,,,,,,,,1.396961,,,,,,,,,,,,5ff5095f-4869-45e2-ac4f-e6530f4798bb,3728,,"[78.9, 72.7]",3773547,85,,,,0.37897965,,Left Foot,,,,"[90.2, 77.2]",,Ground Pass,,12.163059,,,,Antoine Griezmann,5487.0,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Right Back,210,Barcelona,217,['b7952b5d-f16f-42a5-a7b8-4ca9c04b3db2'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.711,Pass,,2020/2021
,,,,,,,,,,,,,,,1.590826,,,,,,,,,,,,55f732a1-c3eb-4add-afa0-273a91bc1a34,3731,,"[90.4, 77.2]",3773547,85,,,,-1.4986327,,Left Foot,,,,"[91.0, 68.9]",,Ground Pass,,8.321658,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,210,Barcelona,217,['6c478a89-0414-4183-9d94-66c81848e72b'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.221,Pass,,2020/2021
,,,,,,,,,,,,,,,1.20124,,,,,,,,,,,,8a792fa4-f6ab-40ea-b26c-a5e8504cbf59,3734,,"[96.9, 61.8]",3773547,85,,,,-0.20902294,,Left Foot,,,,"[106.8, 59.7]",,Ground Pass,,10.120276,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,210,Barcelona,217,['75f42c32-f4e0-4fa6-b50b-b01b37452f17'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.634,Pass,,2020/2021
,,,,,,,,,,,,,,,0.227868,,,,,,,,,,,,afb929b3-1124-4ed6-a100-4f4c48404696,3737,,"[106.8, 59.7]",3773547,85,,,,-2.0344439,,Right Foot,,,,"[105.5, 57.1]",,Ground Pass,,2.9068885,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,210,Barcelona,217,"['c2476126-5824-4ef7-885d-01c4407dc672', 'fc705bf2-fe25-44a9-b689-70e48ccb2e7a']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.916,Pass,,2020/2021
,,,,,,,,,,,,,,,1.290257,,,,,,,,,,,,54b414c6-cb2c-499a-81d3-95d532253795,3740,,"[104.9, 60.6]",3773547,85,,,,2.4158845,,Left Foot,,,,"[91.6, 72.4]",,Ground Pass,,17.780045,,,,Antoine Griezmann,5487.0,,,,,Recovery,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Right Back,210,Barcelona,217,['fe6d0328-15a1-40b0-81b3-48488e24ceea'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.324,Pass,,2020/2021
,,,,,,,,,,,,,,,0.881799,,,,,,,,,,,,ba540175-5a55-4f62-bf21-719d4e54013c,3743,,"[91.4, 68.9]",3773547,85,,,,-2.758694,,Left Foot,,,,"[84.2, 66.0]",,Ground Pass,,7.7620873,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,210,Barcelona,217,['3bf65f0a-bbb0-4d0a-b429-555d0a1d4df7'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.136,Pass,,2020/2021
,,,,,,,,,,,,,,,1.338445,,,,,,,,,,,,ffc7a3f1-38e0-4c6e-8e87-983e4a456164,3746,,"[83.8, 61.7]",3773547,85,,,,-1.7473886,,Right Foot,,,,"[78.5, 32.0]",,Ground Pass,,30.16919,,,,Frenkie de Jong,8118.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,210,Barcelona,217,['e7116081-ecdb-4294-9fd7-fa580b31cfd6'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.184,Pass,,2020/2021
,,,,,,,,,,,,,,,1.34322,,,,,,,,,,,,544d0030-b05c-49df-908b-65fa2fd51ed5,3750,,"[82.6, 30.1]",3773547,85,,,,-0.8176451,,Right Foot,,,,"[91.6, 20.5]",,Ground Pass,,13.159027,,Incomplete,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,210,Barcelona,217,"['c6241244-fb25-46a5-adc2-ed89c15f81db', 'c6434b70-cb37-4fce-af79-e2149b79381c']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.680,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.426939,,,,,,,,,,,,c6434b70-cb37-4fce-af79-e2149b79381c,3751,,"[28.5, 59.6]",3773547,85,,,,-0.018602505,,Right Foot,,,,"[50.0, 59.2]",,Ground Pass,,21.503721,,,,Roberto Torres Morales,23947.0,,,,,Recovery,2,From Counter,Ignacio Vidal Miralles,6591.0,Right Back,211,Osasuna,422,"['17a65843-4476-43be-8541-b89ef629291c', '544d0030-b05c-49df-908b-65fa2fd51ed5']",29,,,,,,,,,,,,,,,,,,,Osasuna,422,00:40:29.023,Pass,,2020/2021
,,,,,,,,,,,,,,,1.779128,,,,,,,,,,,,1809696b-de97-419a-ab77-abc696d8782b,3757,,"[77.8, 80.0]",3773547,85,,,,-2.7985687,,,,,,"[58.2, 73.0]",,Low Pass,,20.812496,,,,Unai García Lugea,23949.0,,,,,Throw-in,2,From Throw In,Ignacio Vidal Miralles,6591.0,Right Back,212,Osasuna,422,['b6144c8d-e5fe-4075-9969-22f614035581'],49,,,,,,,,,,,,,,,,,,,Osasuna,422,00:40:49.094,Pass,,2020/2021
,,,,,,,,,,,,,,,1.702734,,,,,,,,,,,,63c9aa4f-7089-4acd-9ab0-85799fc78eb6,3760,,"[57.7, 68.6]",3773547,85,,,,-2.1910458,,Right Foot,,,,"[50.2, 58.1]",,Ground Pass,,12.903488,,,,Raúl Rodríguez Navas,6693.0,,,,,,2,From Throw In,Unai García Lugea,23949.0,Right Center Back,212,Osasuna,422,['e6dfc3e6-8256-4f60-ba96-92a3c858189e'],51,,,,,,,,,,,,,,,,,,,Osasuna,422,00:40:51.753,Pass,,2020/2021
,,,,,,,,,,,,,,,1.00048,,,,,,,,,,,,244bd1fc-2994-4097-83a8-b6101b533b23,3763,,"[53.5, 53.2]",3773547,85,,,,0.03844259,,Right Foot,,,,"[69.1, 53.8]",,Ground Pass,,15.611534,,,,Darko Brašanac,6604.0,,,,,,2,From Throw In,Raúl Rodríguez Navas,6693.0,Left Center Back,212,Osasuna,422,['3e24e6af-fe98-4aea-a2c7-04c6ad0dd26c'],58,,,,,,,,,,,,,,,,,,,Osasuna,422,00:40:58.643,Pass,,2020/2021
,,,,,,,,,,,,,,,1.299837,,,,,,,,,,,,d34f5946-a7e7-492c-a9be-b9f91d270cb6,3765,,"[69.1, 53.8]",3773547,85,,,,2.1298382,,Right Foot,,,,"[56.4, 74.1]",,Ground Pass,,23.945354,,,,Unai García Lugea,23949.0,,,,,,2,From Throw In,Darko Brašanac,6604.0,Left Center Midfield,212,Osasuna,422,['94216d57-3680-4373-a4da-84cc3463b986'],59,,,,,,,,,,,,,,,,,,,Osasuna,422,00:40:59.643,Pass,,2020/2021
,,,,,,,,,,,,,,,4.680794,,,,,,,,,,,,87d6ccd0-b4bc-4c22-a744-c72d5e8ecc80,3768,,"[56.4, 74.1]",3773547,86,,,,-0.15752865,,Right Foot,,,,"[111.8, 65.3]",,High Pass,,56.094563,,,,Ignacio Vidal Miralles,6591.0,,,,,,2,From Throw In,Unai García Lugea,23949.0,Right Center Back,212,Osasuna,422,['6b8dcd85-b469-43ee-9983-fa4a0c1f222f'],2,,,,,,,,,,,,,,,,,,,Osasuna,422,00:41:02.349,Pass,,2020/2021
,,,,,,,,,,,,,,,1.249189,,,,,,,,,,,,352eb833-b452-4335-860e-ae7bba8fba85,3770,,"[111.8, 65.3]",3773547,86,,,,-1.754661,,Right Foot,True,,,"[106.5, 36.8]",,Ground Pass,,28.988619,,Incomplete,,Enrique Barja Afonso,24315.0,,,,,,2,From Throw In,Ignacio Vidal Miralles,6591.0,Right Back,212,Osasuna,422,"['322977b6-5293-4784-8ed1-c310d585ea12', 'b1a27fe7-a3e4-4936-bb0e-635e5ccaf13c']",7,,,,,,,,,,,,,,,,,,,Osasuna,422,00:41:07.029,Pass,,2020/2021
,,,,,,,,,,,,,,,0.859977,,,,,,,,,,,,2db28be0-c363-4263-810a-247776d95d5f,3773,,"[23.3, 32.2]",3773547,86,,,,2.302193,,Other,,,,"[19.8, 36.1]",,Low Pass,,5.240229,,,,Carles Aleña Castillo,13599.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,213,Barcelona,217,['43790762-d47b-4cc4-9bcc-89c2636b847e'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.877,Pass,,2020/2021
,,,,,,,,,,,,,,,0.939385,,,,,,,,,,,,6585136a-b34e-451d-9ed1-e2932dffe8a7,3776,,"[19.8, 36.1]",3773547,86,,,,0.456845,,Left Foot,,,,"[31.6, 41.9]",,Low Pass,,13.148384,,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,213,Barcelona,217,['7de04275-ef5d-483a-b346-1a35663079fc'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.937,Pass,,2020/2021
,,,,,,,,,,,,,,,1.679473,,,,,,,,,,,,db00d0f8-d531-4cde-9c13-f378e07eaf5f,3779,,"[29.1, 48.5]",3773547,86,,,,1.7818897,,Left Foot,,,,"[26.7, 59.7]",,Ground Pass,,11.454257,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,213,Barcelona,217,['f86e71e2-7b22-4a7f-ade8-5cb32fd5a447'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.618,Pass,,2020/2021
,,,,,,,,,,,,,,,1.147997,,,,,,,,,,,,463a731e-b6a3-4679-b423-472cfba32791,3782,,"[26.7, 59.7]",3773547,86,,,,0.90696764,,Left Foot,,,,"[36.4, 72.1]",,Ground Pass,,15.743253,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,Regular Play,Héctor Junior Firpo Adames,17304.0,Right Back,213,Barcelona,217,['57e4be3e-da53-4345-b317-7ce818313a35'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.371,Pass,,2020/2021
,,,,,,,,,,,,,,,0.477816,,,,,,,,,,,,0fb98217-9e4c-46e6-aa67-62f7e435ad26,3785,,"[28.4, 72.6]",3773547,86,,,,-1.0303768,,Left Foot,,,,"[31.1, 68.1]",,Ground Pass,,5.2478566,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,213,Barcelona,217,['60bcc2db-83c3-4cda-8f3a-d065add59dc6'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.886,Pass,,2020/2021
,,,,,,,,,,,,,,,1.301451,,,,,,,,,,,,24e730ed-03b7-498d-8bb8-02c9c7576084,3788,,"[33.7, 67.8]",3773547,86,,,,0.8934099,,Left Foot,,,,"[41.1, 77.0]",,Ground Pass,,11.806778,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,Regular Play,Héctor Junior Firpo Adames,17304.0,Right Back,213,Barcelona,217,['035fc8a2-3b3c-4cf8-9858-3ca9fd8b5c55'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.036,Pass,,2020/2021
,,,,,,,,,,,,,,,2.824571,,,,,,,,,,,,d6f0e8b8-bb90-4ed7-9871-264b40f444b6,3791,,"[41.1, 77.0]",3773547,86,,,,-0.115697205,,Right Foot,,,,"[78.1, 72.7]",,Ground Pass,,37.249027,,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,213,Barcelona,217,['723e2911-8ad9-461b-b71b-cc8324e8a416'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.418,Pass,,2020/2021
,,,,,,,,,,,,,,,3.640241,,,,,,,,,,,,b80f9d0d-3bb1-4a3a-9af9-d8caf44975b1,3797,,"[6.0, 36.0]",3773547,86,,,,-0.2831203,,Right Foot,,,,"[74.4, 16.1]",,High Pass,,71.236015,,Incomplete,,Enric Gallego Puigsech,23213.0,,,,,Goal Kick,2,From Goal Kick,Sergio Herrera Pirón,24211.0,Goalkeeper,214,Osasuna,422,"['95b4b5c5-a6c4-41e6-9d7f-ce3c96019c88', 'bb2c9252-8b20-47df-addc-7d1caf2873b5']",50,,,,,,,,,,,,,,,,,,,Osasuna,422,00:41:50.903,Pass,,2020/2021
,,,,,,,,,,,,,,,2.135423,,,,,,,,,,,,bb2c9252-8b20-47df-addc-7d1caf2873b5,3799,,"[45.7, 64.0]",3773547,86,,,,-0.36861104,,Head,,,,"[69.0, 55.0]",,High Pass,,24.97779,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,214,Osasuna,422,"['2fc5c6d8-6412-4607-83a9-388de0693a19', 'b80f9d0d-3bb1-4a3a-9af9-d8caf44975b1']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.543,Pass,,2020/2021
,,,,,,,,,,,,,,,2.512653,,,,,,,,,,,,f7a07762-07b2-42a8-947b-0d8c991412df,3802,,"[55.1, 25.1]",3773547,86,,,,1.1987286,,Right Foot,,,,"[69.5, 62.0]",,High Pass,,39.610226,,,,Ignacio Vidal Miralles,6591.0,,,,,,2,From Goal Kick,Raúl Rodríguez Navas,6693.0,Left Center Back,214,Osasuna,422,['d64b87ba-47dc-42c2-a731-900f7e19e438'],59,,,,,,,,,,,,,,,,,,,Osasuna,422,00:41:59.217,Pass,,2020/2021
,,,,,,,,,,,,,,,1.653087,,,,,,,,,,,,599619d4-924c-4013-a235-368290976f0d,3805,,"[56.0, 65.5]",3773547,87,,,,-1.5270287,,Right Foot,,,,"[56.6, 51.8]",,Ground Pass,,13.713133,,,,Jon Moncayola Tollar,30277.0,,,,,,2,From Goal Kick,Ignacio Vidal Miralles,6591.0,Right Back,214,Osasuna,422,['dfaea7dc-7696-42c7-a324-872e37828021'],4,,,,,,,,,,,,,,,,,,,Osasuna,422,00:42:04.497,Pass,,2020/2021
,,,,,,,,,,,,,,,2.158954,,,,,,,,,,,,5f010247-7169-44b4-bbcc-6df2a85e913a,3808,,"[56.6, 49.9]",3773547,87,,,,-1.5643448,,Right Foot,,,,"[56.8, 18.9]",,Ground Pass,,31.000645,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,From Goal Kick,Jon Moncayola Tollar,30277.0,Right Midfield,214,Osasuna,422,['f06a811d-1ab7-4cb5-8130-6ca57bd12b2d'],8,,,,,,,,,,,,,,,,,,,Osasuna,422,00:42:08.576,Pass,,2020/2021
,,,,,,,,,,,,,,,0.69094,,,,,,,,,,,,a8da84b3-9581-43f4-af8c-8beb49f14638,3811,,"[62.4, 14.6]",3773547,87,,,,-0.3083585,,Right Foot,,,,"[75.9, 10.3]",,Ground Pass,,14.168275,,Incomplete,,Álvaro Juan Cruz Armada,24172.0,,,,,,2,From Goal Kick,Facundo Sebastián Roncaglia,6830.0,Left Back,214,Osasuna,422,"['518b9846-6b2c-41cd-b744-374a556a3cd6', '852711da-c89e-4329-9363-903d9f67077d']",12,,,,,,,,,,,,,,,,,,,Osasuna,422,00:42:12.035,Pass,,2020/2021
,,,,,,,,,,,,,,,0.547071,,,,,,,,,,,,e3017971-508c-4134-bce0-96644c048b8d,3815,,"[69.9, 61.1]",3773547,87,,,,-2.4646778,,Left Foot,,,,"[64.3, 56.6]",,Ground Pass,,7.18401,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,215,Barcelona,217,['f91f308c-2fbd-43d1-ae5e-313c41b90ad8'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.539,Pass,,2020/2021
,,,,,,,,,,,,,,,0.482841,,,,,,,,,,,,c3341927-b184-4f7f-867d-0284365df851,3818,,"[64.3, 56.6]",3773547,87,,,,-0.9048271,,Right Foot,,,,"[69.8, 49.6]",,Ground Pass,,8.902246,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,215,Barcelona,217,['b23cb51a-304a-4fe4-87d8-f43df4b7f016'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:18.167,Pass,,2020/2021
,,,,,,,,,,,,,,,0.879461,,,,,,,,,,,,84c5c88d-5397-4d06-821a-0a26b75a05ec,3821,,"[69.8, 49.6]",3773547,87,,,,-1.5127969,,Left Foot,,,,"[70.7, 34.1]",,Ground Pass,,15.526107,,,,Carles Aleña Castillo,13599.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,215,Barcelona,217,['90db368c-ae8f-47bf-92fe-6afc3d28965f'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:20.770,Pass,,2020/2021
,,,,,,,,,,,,,,,1.393849,,,,,,,,,,,,59670509-7b45-4980-b587-09834e73512c,3824,,"[71.9, 30.1]",3773547,87,,,,-0.40109435,,Left Foot,,,,"[91.0, 22.0]",,Ground Pass,,20.746567,,,,Ousmane Dembélé,5477.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,215,Barcelona,217,['d5311ccf-e914-4b9a-8303-0fa61e7f8071'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.319,Pass,,2020/2021
,,,,,,,,,,,,,,,0.552066,,,,,,,,,,,,7427104f-c3d2-48f2-a628-bb40c3634097,3827,,"[98.6, 25.9]",3773547,87,,,,2.896614,,Left Foot,,,,"[92.2, 27.5]",,Ground Pass,,6.596969,,,,Carles Aleña Castillo,13599.0,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,215,Barcelona,217,['4f3ef535-2a81-45ad-a711-63de30d68299'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.092,Pass,,2020/2021
,,,,,,,,,,,,,,,0.732271,,,,,,,,,,,,dd1f28bc-93ea-45e9-bc6c-233b60a927f1,3830,,"[92.2, 27.5]",3773547,87,,,,-0.7952988,,Right Foot,,,,"[97.2, 22.4]",,Ground Pass,,7.1421285,,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,215,Barcelona,217,['d4123535-8447-43d2-85fa-56e6e406156a'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.824,Pass,,2020/2021
,,,,,,,,,,,,,,,0.876351,,,,,,,,,,,,6a4012ad-36a4-4477-8134-1465df910ad0,3833,,"[97.2, 22.4]",3773547,87,,,,2.0687816,,Left Foot,,,,"[91.6, 32.7]",,Ground Pass,,11.723907,,,,Carles Aleña Castillo,13599.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,215,Barcelona,217,['848bbeec-9c1d-4766-ba16-480036681037'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.571,Pass,,2020/2021
,,,,,,,,,,,,,,,0.996924,,,,,,,,,,,,0b307966-5b69-462e-b799-ce456f49ce04,3836,,"[91.2, 32.7]",3773547,87,,,,-1.1703831,,Left Foot,,,,"[99.2, 13.8]",,Ground Pass,,20.523401,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,215,Barcelona,217,['62840f12-d38f-4306-9ce8-114554c9e0dd'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.124,Pass,,2020/2021
,,,,,,,,,,,,,,,0.478636,,,,,,,,,,,,fd4292e3-d17f-4875-b825-0b784473e840,3839,,"[101.4, 13.8]",3773547,87,,,,1.1237218,,Left Foot,,,,"[104.9, 21.1]",,Low Pass,,8.095678,,Incomplete,,Carles Aleña Castillo,13599.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,215,Barcelona,217,"['7b922b54-211c-4da5-8d30-4b7d0455b40a', 'cc15a9ee-d11e-4ead-b8e8-2f9e2af260ac']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.234,Pass,,2020/2021
,,,,,,,,,,,,,,,3.046589,,,,,,,,,,,,dcb0876e-0d84-434c-b09b-7f9c90f5f881,3842,,"[100.1, 2.9]",3773547,87,,,,2.8501358,,Right Foot,,,,"[78.1, 9.5]",,Ground Pass,,22.968674,,,,Antoine Griezmann,5487.0,,,,,Recovery,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,215,Barcelona,217,['5959d133-8a45-4693-a82a-f003a56e80ac'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:42.271,Pass,,2020/2021
,,,,,,,,,,,,,,,1.654496,,,,,,,,,,,,e7d9fce8-e3b7-43fc-8df7-e1dd561ab843,3845,,"[70.1, 13.5]",3773547,87,,,,1.6777315,,Right Foot,,,,"[68.2, 31.2]",,Ground Pass,,17.801685,,,,Óscar Mingueza García,43728.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,215,Barcelona,217,['9ecf1658-15d7-4575-a89c-6ade7efefee7'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.954,Pass,,2020/2021
