ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.422331,,,,,,,,,,,,,,249d784d-fab7-4719-8256-4cceb3082b03,350,,,"[65.5, 64.9]",70273,6,,,,,-1.023108,,Head,,,,"[74.1, 50.8]",,High Pass,16.51575,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Counter,Javier Alejandro Mascherano,5506.0,Right Center Back,15,Barcelona,217,"['b78c190d-837b-4cf1-9755-d2f317672d31', 'f0a9021a-a4c3-46ff-a3b8-c9a314e6845e']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.711,Pass,,2014/2015
,,,,,,,,,,,,,,0.43269,,,,,,,,,,,,,,101c5623-a521-4ba4-8cf4-bf782a11f70c,353,,,"[89.2, 51.1]",70273,6,,,,,0.5901765,,Right Foot,,,,"[99.8, 58.2]",,Ground Pass,12.758135,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Counter,Andrés Iniesta Luján,5216.0,Left Center Midfield,15,Barcelona,217,['0b643c67-b6c7-4004-a2f1-b224973048e3'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.733,Pass,,2014/2015
,,,,,,,,,,,,,,0.8979,,,,,,,,,,,,,,430a6ee9-6b43-44f3-864d-681208cbab3f,358,,,"[23.0, 34.4]",70273,6,,,,,-1.5707964,,Left Foot,,,,"[23.0, 28.7]",,Ground Pass,5.7,,,,Ander Iturraspe Derteano,6388.0,,,,,Recovery,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,16,Athletic Club,215,['0f547f49-a409-465d-b70d-c5e5e1866259'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:28.850,Pass,,2014/2015
,,,,,,,,,,,,,,0.8013,,,,,,,,,,,,,,2018e86e-ab88-4d1a-be1e-d3814de87145,362,,,"[22.8, 27.7]",70273,6,,,,,-2.2779233,,Right Foot,,,,"[18.1, 22.2]",,Ground Pass,7.2346387,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,16,Athletic Club,215,"['325916e7-298e-402d-b3e2-24da90d20fe7', '4d920360-1f90-4ecb-8a87-af40d147f35d']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:30.350,Pass,True,2014/2015
,,,,,,,,,,,,,,2.2848,,,,,,,,,,,,,,9e6bc389-d66b-4591-8058-33ddabb8e457,366,,,"[23.2, 12.6]",70273,6,,,,,-0.3754417,,Left Foot,,,,"[53.9, 0.5]",,High Pass,32.998486,,Out,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,16,Athletic Club,215,"['02a5f9c3-8585-419d-a14c-12336626b0f6', 'ea028fc8-4630-48e3-9141-ddccdfe60010']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:33.199,Pass,True,2014/2015
,,,,,,,,,,,,,,0.825327,,,,,,,,,,,,,,7b3d0a02-f788-4884-820b-44f91f0269c1,368,,,"[63.2, 80.0]",70273,6,,,,,-1.0756631,,,,,,"[65.9, 75.0]",,High Pass,5.682429,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,17,Barcelona,217,['8b71c584-a1d6-41b2-a6da-3e9a25228463'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.351,Pass,,2014/2015
,,,,,,,,,,,,,,0.654157,,,,,,,,,,,,,,6daa6fb6-213d-4b59-9448-e728878f3431,371,,,"[65.9, 75.0]",70273,6,,,,,2.812543,,Left Foot,,,,"[57.7, 77.8]",,Low Pass,8.664871,,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,['c8b6fb7c-a8c5-45ba-92cb-5dd050eddf78'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.257,Pass,,2014/2015
,,,,,,,,,,,,,,1.845075,,,,,,,,,,,,,,f1a9002b-2c71-4dbf-8418-63d5630a31dd,374,,,"[57.7, 77.8]",70273,6,,,,,-1.83907,,Right Foot,,,,"[50.8, 52.7]",,Ground Pass,26.031136,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,17,Barcelona,217,['1411fac7-ff1f-4744-9b0c-94ef1dd6a211'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.915,Pass,,2014/2015
,,,,,,,,,,,,,,1.225386,,,,,,,,,,,,,,d3944341-82b7-4acf-9f26-5cd1d4f7ae27,377,,,"[55.7, 44.1]",70273,6,,,,,-0.42317128,,Right Foot,,,,"[68.8, 38.2]",,Ground Pass,14.367324,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,17,Barcelona,217,['606574e2-2c96-46b7-af7f-83538931fb72'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.927,Pass,,2014/2015
,,,,,,,,,,,,,,1.398137,,,,,,,,,,,,,,81139dc9-9d41-48ed-ab52-9d975a184f77,380,,,"[68.8, 38.2]",70273,6,,,,,2.9202783,,Left Foot,,,,"[60.8, 40.0]",,Ground Pass,8.2,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,17,Barcelona,217,['217bd17a-dd24-4d68-99fc-a6d33055ab38'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:06:46.192,Pass,,2014/2015
,,,,,,,,,,,,,,2.369518,,,,,,,,,,,,,,0e1bba5a-e1fa-4d58-8642-207898e26526,383,,,"[60.8, 40.0]",70273,6,,,,,-1.2374569,,Right Foot,,,,"[73.3, 3.9]",,Ground Pass,38.20288,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,17,Barcelona,217,['d694268b-001a-46d6-9c70-7653ada4586d'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.853,Pass,,2014/2015
,,,,,,,,,,,,,,1.420083,,,,,,,,,,,,,,62f3fb85-909a-4767-be16-1322f57e7b0d,386,,,"[73.3, 3.9]",70273,6,,,,,2.1745458,,Left Foot,,,,"[63.3, 18.4]",,Ground Pass,17.613914,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,['3613bf20-5d56-4dbd-bef7-b2be30e8a2b4'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.751,Pass,,2014/2015
,,,,,,,,,,,,,,1.764849,,,,,,,,,,,,,,f36ba244-c56d-42e0-b0ad-7dcb01c7ae0a,389,,,"[63.3, 19.0]",70273,6,,,,,1.943784,,Right Foot,,,,"[53.4, 44.3]",,Ground Pass,27.167995,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,17,Barcelona,217,['8a615413-743b-4e89-a4c2-143cf7f7a715'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.199,Pass,,2014/2015
,,,,,,,,,,,,,,1.272464,,,,,,,,,,,,,,bc08bf6f-00be-463e-81a6-340c58ea9f16,392,,,"[53.4, 44.3]",70273,6,,,,,0.4419119,,Right Foot,,,,"[72.0, 53.1]",,Ground Pass,20.576685,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,17,Barcelona,217,['a6dee7fb-ae66-4af1-b7e6-29cbb095958f'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:06:57.864,Pass,,2014/2015
,,,,,,,,,,,,,,0.533503,,,,,,,,,,,,,,5e7cc7b1-e045-46ca-9511-ba18edaebb80,395,,,"[72.0, 53.1]",70273,7,,,,,-0.38970858,,Left Foot,,,,"[77.6, 50.8]",,Ground Pass,6.0539246,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,17,Barcelona,217,['2e040563-5612-4bcc-9380-f9c81ba071a8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.200,Pass,,2014/2015
,,,,,,,,,,,,,,0.8219,,,,,,,,,,,,,,8f6f7a93-6257-46fc-8195-02e8cc940599,398,,,"[93.3, 36.1]",70273,7,,,,,1.0140336,,Left Foot,,,,"[99.4, 45.9]",,Ground Pass,11.543396,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,17,Barcelona,217,"['1e6d8cd7-bba3-4822-87f7-a8330895025c', 'f74832bf-a8e9-4e0f-a21b-0190dce2b051']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.528,Pass,,2014/2015
,,,,,,,,,,,,,,2.8244,,,,,,,,,,,,,,03563d41-45e4-4d1f-a242-4849b2866c98,404,,,"[32.8, 64.1]",70273,7,,,,,-0.36154488,,Right Foot,,,,"[84.1, 44.7]",,High Pass,54.84569,,,,Aritz Aduriz Zubeldia,6394.0,,,,,Free Kick,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,18,Athletic Club,215,['d7b0c25d-486c-46ac-8977-c5301c223128'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:32.543,Pass,,2014/2015
,,,,,,,,,,,,,,1.991579,,,,,,,,,,,,,,8f00c2d2-5913-40fb-8ce8-bff85736747e,410,,,"[10.7, 21.6]",70273,7,,,,,-0.82511234,,Keeper Arm,,,,"[25.2, 5.9]",,Ground Pass,21.371477,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,19,Barcelona,217,['f0d9cfcb-968c-4a29-bf48-619e04354e0f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.354,Pass,,2014/2015
,,,,,,,,,,,,,,1.548718,,,,,,,,,,,,,,bd211a0a-826d-4b5f-89cd-eaebff6d8957,413,,,"[27.9, 6.5]",70273,7,,,,,-0.12914729,,Left Foot,,,,"[51.0, 3.5]",,Ground Pass,23.293991,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['13b12404-a5d1-41be-8cda-ee2c5eb5e7e6'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.918,Pass,,2014/2015
,,,,,,,,,,,,,,0.972195,,,,,,,,,,,,,,529e398f-48c7-4109-ab9f-0a255b072ba0,418,,,"[54.9, 1.0]",70273,8,,,,,0.28177187,,,,,,"[66.3, 4.3]",,High Pass,11.868024,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,20,Barcelona,217,['7cda7fae-0559-4a8d-8dd5-b3737901fe4c'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.769,Pass,,2014/2015
,,,,,,,,,,,,,,1.070218,,,,,,,,,,,,,,5f7d5197-6bed-422e-a711-ad90647bbc5a,422,,,"[66.9, 5.7]",70273,8,,,,,-2.913096,,Right Foot,,,,"[58.3, 3.7]",,Ground Pass,8.829496,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,"['3c5979f0-587f-411e-b669-099a2b35b1f4', '4fcb7c68-1f7b-4d1e-a6bb-b7598cc6315e']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.939,Pass,True,2014/2015
,,,,,,,,,,,,,,2.6788,,,,,,,,,,,,,,c0fdd283-1e82-4466-8d43-870b578d2055,426,,,"[57.5, 3.0]",70273,8,,,,,0.05731421,,Left Foot,,,,"[94.1, 5.1]",,High Pass,36.6602,,Incomplete,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,20,Barcelona,217,['5d2bc806-e437-4542-9f0f-efedd391fca6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.049,Pass,,2014/2015
,,,,,,,,,,,,,,0.812789,,,,,,,,,,,,,,ab86eb01-1e17-4eae-bed4-8da1b82c1e2e,428,,,"[83.9, 1.0]",70273,8,,,,,2.5877383,,,,,,"[76.3, 5.7]",,High Pass,8.935883,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,21,Barcelona,217,['60c89745-08f4-4feb-b208-026ca0437c65'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.170,Pass,,2014/2015
,,,,,,,,,,,,,,0.587577,,,,,,,,,,,,,,3f977654-dc80-4596-be24-ff6590f0513d,431,,,"[76.3, 5.7]",70273,8,,,,,-0.82704073,,Right Foot,,,,"[78.6, 3.2]",,Ground Pass,3.3970575,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,['c9b249bf-339f-489c-b125-3dba9480d76d'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.312,Pass,,2014/2015
,,,,,,,,,,,,,,1.260516,,,,,,,,,,,,,,39b11e4d-6556-4aaa-b390-0a4860b78064,435,,,"[64.9, 4.9]",70273,8,,,,,-3.075464,,Right Foot,,,,"[49.8, 3.9]",,Ground Pass,15.133077,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,21,Barcelona,217,"['3eae5728-0ec9-493b-9621-f748938bb166', 'fdf08f0a-b9fa-405f-bf2c-4c20c2068ea0']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.029,Pass,True,2014/2015
,,,,,,,,,,,,,,0.814727,,,,,,,,,,,,,,e081338d-4bdd-41d3-92b6-1e5f657ca3df,444,,,"[59.4, 12.0]",70273,8,,,,,-0.8217458,,Right Foot,,,,"[64.7, 6.3]",,Ground Pass,7.7833157,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,21,Barcelona,217,"['979b1b65-ff40-4309-94c8-65b770cc972c', 'd91cd77c-105d-4739-9dc4-1d7b5d088957']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.699,Pass,True,2014/2015
,,,,,,,,,,,,,,1.773137,,,,,,,,,,,,,,c846ac67-390e-40a3-aa8a-7e4e7898acb1,447,,,"[64.7, 6.3]",70273,8,,,,,1.5333806,,Right Foot,,,,"[66.1, 43.7]",,Ground Pass,37.426193,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,['b2272efe-0e8c-4e90-8846-fca2bba5a309'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.830,Pass,,2014/2015
,,,,,,,,,,,,,,1.652185,,,,,,,,,,,,,,bb496925-7536-4561-a3c0-dee605819aa4,450,,,"[84.3, 54.1]",70273,8,,,,,0.47449708,,Right Foot,,,,"[106.3, 65.4]",,Ground Pass,24.732367,,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,21,Barcelona,217,['726db0dd-7fd5-4020-9997-3de557633da6'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:08:30.201,Pass,,2014/2015
,,,,,,,,,,,,,,0.341135,,,,,,,,,,,,,,7fb09ead-3225-4852-b0e2-9a74edf17f2b,453,,,"[106.8, 65.6]",70273,8,,,,,-0.72547,,Right Foot,,,,"[112.1, 60.9]",,Low Pass,7.083784,,Incomplete,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,21,Barcelona,217,['333f4675-0ad5-402c-b2f2-474ca53d8ee7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.491,Pass,,2014/2015
,,,,,,,,,,,,,,1.6141,,,,,,,,,,,,,,1ca2fb81-9b8c-470e-8d2c-b9212c239b72,455,,,"[120.0, 80.0]",70273,8,,,,,-1.7936965,,Right Foot,,,,"[111.5, 42.5]",,High Pass,38.451267,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,22,Barcelona,217,['c940312b-14e6-41ab-9191-17196e2fe834'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:08:58.447,Pass,,2014/2015
,,,,,,,,,,,,,,2.537996,,,,,,,,,,,,,,ee449cd1-c114-422a-be75-4bf48fb36451,458,,,"[67.9, 55.7]",70273,9,,,,,-2.1496038,,Left Foot,,,,"[54.7, 35.5]",,Ground Pass,24.130478,,,,Jérémy Mathieu,10609.0,,,,,Recovery,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,22,Barcelona,217,"['8a906880-86f0-45d8-a10b-db48fcbfaa5f', 'f3845e7c-0a8c-47b7-8e56-1a1cd756abc4']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:09:04.603,Pass,True,2014/2015
,,,,,,,,,,,,,,1.796544,,,,,,,,,,,,,,f1fa0566-be0d-4c0f-891a-d7e495d1123a,462,,,"[50.8, 31.4]",70273,9,,,,,1.5111656,,Right Foot,,,,"[52.0, 51.5]",,Low Pass,20.13579,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Corner,Jérémy Mathieu,10609.0,Left Center Back,22,Barcelona,217,"['c25cd621-d4ee-4db5-9641-b24ec2b123ae', 'e102bc6a-5fa0-46d1-955c-c3a97cd69ab1']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.550,Pass,True,2014/2015
,,,,,,,,,,,,,,5.383974,,,,,,,,,,,,,,cbd452af-18ca-4f3e-a342-d4d7d475f69f,465,,,"[52.0, 51.5]",70273,9,,,,,-0.7444055,,Right Foot,,,,"[105.3, 2.4]",,High Pass,72.46861,,Pass Offside,,Pedro Eliezer Rodríguez Ledesma,3958.0,,True,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,22,Barcelona,217,['3b41c74b-aa1c-458b-8ed9-17ab48cad32b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.623,Pass,,2014/2015
,,,,,,,,,,,,,,1.6277,,,,,,,,,,,,,,bc581e08-1703-4f10-870e-93f41baece51,467,,,"[46.1, 49.8]",70273,9,,,,,2.0142446,,Right Foot,,,,"[40.4, 61.8]",,Ground Pass,13.284954,,,,Carlos Gurpegi Nausia,26087.0,,,,,Free Kick,1,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,23,Athletic Club,215,['bd139c09-9137-426f-bb79-28ababa1ac07'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:28.894,Pass,,2014/2015
,,,,,,,,,,,,,,1.976,,,,,,,,,,,,,,ac86f528-67f3-4ac6-9d04-c7b8c200e6b4,470,,,"[39.6, 61.4]",70273,9,,,,,-1.5533054,,Right Foot,,,,"[40.2, 27.1]",,Ground Pass,34.30525,,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,23,Athletic Club,215,['1098b2cc-0cea-4746-8ea3-40eb5ff1fe8f'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:31.667,Pass,,2014/2015
,,,,,,,,,,,,,,1.4834,,,,,,,,,,,,,,ba637107-db35-4a4d-a667-0a38d0fde821,473,,,"[46.9, 25.2]",70273,9,,,,,0.8406184,,Left Foot,,,,"[56.3, 35.7]",,Ground Pass,14.092906,,,,Mikel Rico Moreno,6656.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,23,Athletic Club,215,['e5d0132e-9ea0-4671-90c9-af231230b205'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:35.662,Pass,,2014/2015
,,,,,,,,,,,,,,1.526264,,,,,,,,,,,,,,93240e1a-8c78-456c-8765-d4a355ade2cc,476,,,"[61.8, 43.0]",70273,9,,,,,1.3867179,,Right Foot,,,,"[68.0, 76.3]",,Ground Pass,33.87226,,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Free Kick,Mikel Rico Moreno,6656.0,Left Defensive Midfield,23,Athletic Club,215,['94873c69-2382-41f4-975a-ed055f5d6eec'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:39.085,Pass,,2014/2015
,,,,,,,,,,,,,,1.7997,,,,,,,,,,,,,,a3aff472-3333-4303-b99e-ecad27d07ca9,479,,,"[69.4, 75.7]",70273,9,,,,,-0.37810946,,Right Foot,,,,"[105.4, 61.4]",,Ground Pass,38.73616,,,,Markel Susaeta Laskurain,6390.0,,,Through Ball,True,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,23,Athletic Club,215,['75fc587e-f17d-438b-b75f-881eb75a797d'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:42.640,Pass,,2014/2015
,,,,,,,,,,,,,,0.7037,,,,,,,,,,,,,,0dbae0a6-24a0-4f4d-bb78-6b7e9aa1f1e7,482,,,"[113.3, 58.7]",70273,9,,,,,-1.7561443,,Right Foot,True,,,"[110.9, 45.9]",,Low Pass,13.023056,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,23,Athletic Club,215,"['e0798334-321c-43ca-a7cc-bd0216986c9a', 'fbefa04a-80fe-473c-9b05-86ef6815cf69']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:45.621,Pass,,2014/2015
,,,,,,,,,,,,,,1.2093,,,,,,,,,,,,,,3c70d344-a8a7-4fbb-a9d9-bafcd1ead3e6,485,,,"[106.6, 80.0]",70273,9,,,,,-2.1889405,,,,,,"[100.2, 71.0]",,Low Pass,11.0435505,,,,Markel Susaeta Laskurain,6390.0,,,,,Throw-in,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,24,Athletic Club,215,['7a9d758d-0b0a-4033-984a-6c7372b6ccf6'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:58.654,Pass,,2014/2015
,,,,,,,,,,,,,,0.7451,,,,,,,,,,,,,,41481e45-c60c-451c-87b8-22ceb34eb5c5,488,,,"[99.8, 75.9]",70273,10,,,,,0.35877067,,Right Foot,,,,"[107.0, 78.6]",,Ground Pass,7.6896033,,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,24,Athletic Club,215,['6afbca44-5335-4271-8d4d-27ccdc714e16'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:01.442,Pass,,2014/2015
,,,,,,,,,,,,,,0.374523,,,,,,,,,,,,,,95c49953-a948-458e-84fd-b5b0713b95f2,491,,,"[107.0, 78.6]",70273,10,,,,,-1.4382448,,Right Foot,,,,"[107.6, 74.1]",,Low Pass,4.539824,,Incomplete,,,,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,24,Athletic Club,215,['c7f22c6f-e14e-4616-b7b9-0b49bbfce7da'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:03.908,Pass,,2014/2015
,,,,,,,,,,,,,,2.2561,,,,,,,,,,,,,,212d79ba-fbd7-46c9-a661-53cb80f85f0e,493,,,"[120.0, 80.0]",70273,10,,,,,-1.9237868,,Right Foot,,,,"[103.9, 36.3]",,High Pass,46.57145,,,True,Carlos Gurpegi Nausia,26087.0,,True,Outswinging,,Corner,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Center Attacking Midfield,25,Athletic Club,215,['893755c7-045a-4129-bc58-aa99ddbb5263'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:33.111,Pass,,2014/2015
,,,,,,,,,,,,,,0.692178,,,,,,,,,,,,,,dce7e5c5-eb7d-43cd-8eb4-07f6f816ce25,495,,,"[103.9, 36.3]",70273,10,,,,,1.192654,,Head,,,,"[106.8, 43.6]",,Low Pass,7.8549347,,Incomplete,,,,,,,,,1,From Corner,Carlos Gurpegi Nausia,26087.0,Right Center Back,25,Athletic Club,215,['785577d2-ec64-4809-ace5-51b9fb5087f7'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:35.403,Pass,,2014/2015
,,,,,,,,,,,,,,2.202697,,,,,,,,,,,,,,fb829330-5575-4904-bff5-ef5b179c2a4d,498,,,"[20.4, 38.6]",70273,10,,,,,0.05258306,,Left Foot,,,,"[43.2, 39.8]",,Ground Pass,22.831556,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,26,Barcelona,217,['d44d757f-2849-421c-9bca-0268f6c48a49'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.228,Pass,,2014/2015
,,,,,,,,,,,,,,1.05572,,,,,,,,,,,,,,c88dea6a-b49f-4af2-aa37-47a8a40f51a3,502,,,"[43.2, 40.6]",70273,10,,,,,0.018346565,,Left Foot,,,,"[54.1, 40.8]",,Ground Pass,10.9018345,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,26,Barcelona,217,"['06e08c4d-bc0e-4e07-8874-faf7c7ff507a', 'a1342aa1-6ce9-4cde-a15f-72a4789e4efc']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:10:39.510,Pass,True,2014/2015
,,,,,,,,,,,,,,1.415934,,,,,,,,,,,,,,831d4cdf-ac71-4b33-929e-9ffe7346bd5f,505,,,"[54.1, 40.8]",70273,10,,,,,-1.6850506,,Left Foot,,,,"[52.0, 22.5]",,Ground Pass,18.420097,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,['d65673e8-bdce-4410-8122-fc32257b72b8'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.606,Pass,,2014/2015
,,,,,,,,,,,,,,2.764373,,,,,,,,,,,,,,1ecc2428-dd3b-43e9-b914-ddc5d04bc18f,508,,,"[52.0, 22.5]",70273,10,,,,,0.9861072,,Left Foot,,,,"[75.1, 57.4]",,High Pass,41.85236,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,26,Barcelona,217,['aa781fbe-c999-4fbf-96d8-c0a0666e9bed'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:10:42.062,Pass,,2014/2015
