bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.314534,,,,,,,,,,,,,9538e098-67af-40ba-a373-803fa187c631,3892,,,"[89.8, 2.3]",3773586,90,,,,,2.9985094,,Left Foot,,,,"[78.0, 4.0]",,Ground Pass,,11.921828,,,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,149,Barcelona,217,['ac910136-a33d-4c12-aa27-84b1c8e510e6'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.998,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.080475,,,,,,,,,,,,,2b6c35b3-1aee-4316-abc0-2f86ea1fac98,3895,,,"[76.2, 5.2]",3773586,91,,,,,0.996768,90e4bbdb-053b-4784-af9c-46a5d18c9d1e,Right Foot,,,,"[105.3, 50.2]",,High Pass,,53.58927,,,,,Gerard Piqué Bernabéu,5213.0,True,True,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,149,Barcelona,217,['82a2f195-de24-4f10-b631-df1c46773cf0'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:46:02.883,Pass,,2020/2021
,,,,,,,,,,,,,,,,3.001706,,,,,,,,,,,,,33e63b05-d157-4298-8001-201fe39b303e,3899,,,"[7.0, 36.1]",3773586,91,,True,,,-0.25307566,,Right Foot,,,,"[88.2, 15.1]",,High Pass,,83.87157,,,Incomplete,,Federico Vico Villegas,24136.0,,,,,Goal Kick,2,From Goal Kick,Aarón Escandell Banacloche,25704.0,Goalkeeper,150,Granada,1049,"['196d701e-65c8-415f-9be6-20920cf53e6f', '23d714fb-b126-4e4b-abc4-ac443a4f6b3b']",36,,,,,,,,,,,,,,,,,Granada,1049,00:46:36.292,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.056992,,,,,,,,,,,,,8b10f787-ea57-4699-8ad3-4e55af31c09a,3909,,,"[6.0, 44.0]",3773586,91,,,,,-0.15169193,,Right Foot,,,,"[21.7, 41.6]",,Ground Pass,,15.8823805,,,,,Samuel Yves Umtiti,5492.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,151,Barcelona,217,['5c8d5680-4be4-4d80-bfe6-e2faaec22d29'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:46:57.350,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.473394,,,,,,,,,,,,,1810449f-41f2-43b2-b519-961c0d4ca7b9,3912,,,"[23.7, 40.7]",3773586,92,,,,,-0.034811802,,Left Foot,,,,"[43.8, 40.0]",,Ground Pass,,20.112185,,,,,Pedro González López,30486.0,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,151,Barcelona,217,['a084d766-ca6a-449d-8b81-6bae9c4d7045'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:47:00.043,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.196925,,,,,,,,,,,,,60d47a3b-9cd0-43e8-90ff-e061461b3b84,3916,,,"[65.7, 38.5]",3773586,92,,,,,1.4789501,,Left Foot,,,,"[67.8, 61.3]",,Ground Pass,,22.896505,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,151,Barcelona,217,['ed393f3b-fdc2-4643-a265-dbbef22b6834'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.412,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.378719,,,,,,,,,,,,,8646d628-b40b-4ec3-b6fd-7ef52b67fe68,3919,,,"[71.9, 61.7]",3773586,92,,,,,0.6338963,,Right Foot,,,,"[87.0, 72.8]",,Ground Pass,,18.740864,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,151,Barcelona,217,['9627b506-4cfc-4966-bee8-f38934e0e255'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:47:08.551,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.712488,,,,,,,,,,,,,c592a663-da8a-4ce4-b87a-cb9effb3cf24,3923,,,"[91.3, 65.3]",3773586,92,,,,,-1.1138376,dfb00e57-fa57-4c52-8b08-9d245c4eefd1,Left Foot,True,,,"[109.0, 29.3]",,High Pass,,40.115955,,,,,Gerard Piqué Bernabéu,5213.0,True,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,151,Barcelona,217,"['0997c4c3-ab66-4e41-aa11-8e6c2f74130e', '72370649-9e63-460b-84e1-90b5cf2a624d']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:47:13.609,Pass,True,2020/2021
,,,,,,,,,,,,,,,,3.760657,,,,,,,,,,,,,34c75af8-4778-4cc4-b8b2-c50a0455b87c,3930,,,"[8.7, 49.8]",3773586,92,,,,,0.37967718,,Right Foot,,,,"[71.1, 74.7]",,High Pass,,67.18459,,,,,Jorge Molina Vidal,6630.0,,,,,Free Kick,2,From Free Kick,Aarón Escandell Banacloche,25704.0,Goalkeeper,152,Granada,1049,['85aa56e7-fcf3-492c-a1b7-884dccb613cf'],55,,,,,,,,,,,,,,,,,Granada,1049,00:47:55.903,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.176295,,,,,,,,,,,,,167a575e-21a3-4ef3-a577-cb533b72a1ef,3934,,,"[46.4, 0.1]",3773586,93,,,,,2.6731374,,,,,,"[38.1, 4.3]",,Low Pass,,9.302151,,,,,Frenkie de Jong,8118.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,153,Barcelona,217,['7b1c3762-e677-4002-b24c-b565f432e2af'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:48:05.189,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.773637,,,,,,,,,,,,,d9a24237-1f33-41d0-8dea-4799d3a1d5fd,3937,,,"[37.4, 4.5]",3773586,93,,,,,1.4541731,,Right Foot,,,,"[43.0, 52.3]",,Ground Pass,,48.126915,,,,,Sergi Roberto Carnicer,6379.0,,True,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,153,Barcelona,217,['5f357119-4a71-4bdd-985f-c44c611a4d09'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:48:07.840,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.693061,,,,,,,,,,,,,43c4a6dc-8af1-4502-b71f-f43a1538c4fd,3940,,,"[42.5, 55.3]",3773586,93,,,,,-0.59540987,,Right Foot,,,,"[51.8, 49.0]",,Ground Pass,,11.232987,,,,,Pedro González López,30486.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,153,Barcelona,217,['abf39b7f-c4ad-49aa-9f14-8a95e85d674b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:48:11.184,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.396465,,,,,,,,,,,,,5aed1c4d-631e-470d-8485-966aefee0d10,3943,,,"[61.7, 51.8]",3773586,93,,,,,0.63333446,,Left Foot,,,,"[83.9, 68.1]",,Ground Pass,,27.541424,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,153,Barcelona,217,['d3d7f001-03bc-4ed0-9213-bc50e067f5c8'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:48:14.128,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.812808,,,,,,,,,,,,,87f39716-3855-449f-a0c1-894056150f63,3949,,,"[95.8, 73.3]",3773586,94,,,,,-0.9974019,,Left Foot,True,,,"[116.4, 41.4]",,High Pass,,37.97328,,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,154,Barcelona,217,"['659e787c-86f0-45f7-9775-c701fe6b6a48', 'b0a3a550-0561-4e80-b72f-9dba9eb708ee']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:49:28.818,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f708b064-6eec-47e4-a87e-b2bc77c9fd04,6,,,"[53.7, 40.4]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['9bfbe1d4-10a6-4933-b486-da15f8b65953'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.302,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76437198-300c-488c-91e9-69fc31dbb669,10,,,"[51.8, 47.5]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,"['10a64859-daa3-4ab2-aceb-888ad4c4151e', 'fec3208a-d19e-4dd0-a209-61e5c78c6a65']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.825,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c6fa4a1-05a2-400f-9935-b9905806e61e,13,,,"[40.4, 41.3]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['175c0a1c-f228-4216-b7b4-bcb50a6f76f4'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.011,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d802b394-de4b-4c6e-82ad-031cf123e6ed,16,,,"[42.3, 58.8]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['2273175e-8b09-4e7d-b33d-2de5913779ef'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.052,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e61fca-a4cb-4088-bc49-fd3b12443960,19,,,"[37.6, 41.3]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['6a3acb11-b32c-48b5-8b73-02fd427ad52f'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.860,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618ccd7-09da-4d55-b63f-d8e6720ee890,22,,,"[50.8, 33.5]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,2,Barcelona,217,['5a5175c2-d029-48be-b359-bc91f4c76446'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.706,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e0561b9-2a6b-454c-af80-5f60a722f1da,25,,,"[76.1, 5.1]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['ad48bdfa-a827-431f-92d4-2fed75ea5a9c'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.536,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3465821-2aa8-4658-b249-3b4e07aca5f9,28,,,"[76.3, 14.8]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,['8d10862a-e928-424e-b142-362fc9444be7'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.298,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b11a23-effa-45de-83fa-41307e379ecc,31,,,"[70.9, 7.3]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['5c8464e5-5ccc-43a6-862a-dd642bb81769'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.633,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da0e3125-1c1c-4dea-a286-4ca23d16c621,35,,,"[71.1, 16.3]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['bdeaf323-7b77-4005-aa85-6a69f8b16325'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.881,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2da7d2ef-d642-46eb-bf5c-ad06e85aff0f,38,,,"[82.7, 14.4]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,['e1285e69-ae2f-4917-a5f9-68922b4ce46c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.702,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d301e0d-4e1b-49ca-93ad-e7b427b75d09,42,,,"[84.9, 3.9]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,2,Barcelona,217,"['3d0eb1bb-213f-4d06-94f9-952a23cc2fa6', 'a29b6403-60ce-41c8-b09e-1bfdc428755d']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.690,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d936283-e26e-4a82-8a2a-cdb24ed45760,45,,,"[72.3, 5.1]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['da5e9af5-26b1-4ce8-85e4-e24adc4d3c04'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.544,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892a702-10cb-4d6d-ba32-80d9dd5a41b9,48,,,"[49.2, 22.6]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['1cc5fb31-4468-412c-8848-4bdbeedd9593'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.272,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f5153a9-72a3-484e-8308-2684427bd326,51,,,"[50.1, 60.9]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['dd587235-3cbb-44ac-80d0-a9b29e0eebca'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.398,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28d1b59e-e52e-4544-b84f-05f8088e3b38,54,,,"[70.2, 77.7]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,2,Barcelona,217,['e7581db7-ed7b-4aa9-8899-ef9235ce63a4'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.232,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578f3bb3-28ed-41e6-8406-566f74cccde2,57,,,"[63.3, 68.8]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['cbe1a003-b2b2-44b6-9007-07db1aaaadff'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.126,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e662cd-0a94-4dd1-a42b-7723a68734e4,60,,,"[55.5, 44.2]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['89020bff-a8d6-4893-aa1c-da90ae36237c'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.795,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ea103e7-96d5-474a-ba66-9ce27209b94a,63,,,"[59.1, 54.8]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['9d39f049-e9f1-466b-aa1c-27d86f956fab'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.325,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae683faa-fa49-4922-919f-92a637cb1257,66,,,"[77.3, 56.9]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,['eea88ef7-3a1e-41d9-913d-467ebcb0f765'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.145,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011d0902-53a5-46ef-9688-396d2313e058,69,,,"[77.5, 77.1]",3773586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['83889013-914b-4451-806a-0485cdb8b423'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.918,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84659565-570a-4913-abda-d324cd3df12c,72,,,"[79.2, 62.9]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['2f9c7f66-34b5-4911-b903-a4daec36cf6b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.602,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60e18577-cba7-4396-acef-7b40bee594b6,75,,,"[77.1, 73.3]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['ce72f5cc-aacb-454d-bde9-be1bfdbcd45f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.841,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52de86f4-45a3-42ec-a1cc-3455b780ee9e,78,,,"[64.6, 45.6]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['5d464f6b-6db5-4d7f-b10b-957053bbaa89'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.440,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe70cb32-0439-4ae3-8353-fbaed1d78ffb,82,,,"[75.6, 14.3]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['ac14c1c6-88cd-49ff-bbf0-80e82782c1f5'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.947,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c40449b-2dbd-4428-a8c5-fd672a7f2e16,85,,,"[84.4, 3.2]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['889b3606-c19d-42fe-8782-30cbcd01e3c1'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.707,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3d11762-7951-4d59-803e-572a30b7d5fb,89,,,"[64.3, 8.0]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['5dca9f9e-6bf8-4c94-bebf-fdca89ec4fd9'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.170,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261eb545-c443-4759-9efc-d4646bca8b5e,92,,,"[55.6, 48.7]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['eba2d7b4-4466-480c-af9f-2fcf2d57c593'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.232,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962910f0-181a-4faa-9203-2498879e6606,95,,,"[72.6, 77.5]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,2,Barcelona,217,['2ee72aa1-6aa5-428b-9f7d-c2262684fbf0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.362,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f902f9-1b19-43ee-9266-e4a49fcf85a4,98,,,"[64.8, 69.7]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['0b10dd01-170e-494c-a79b-95eb50ffb4df'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.039,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a17ecbf-dc24-4589-9223-cd0272a63b22,102,,,"[77.5, 68.3]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,"['3ba99718-5154-45a9-926f-b1a0841baac6', '571cf277-58bd-4377-b973-167adde08c4a']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.570,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f42ecc0-a5cb-46d0-99dc-005810846810,105,,,"[80.9, 78.9]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,2,Barcelona,217,['06ef7e46-8f18-43a0-b709-7d81d4fad362'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.885,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957328f-462c-4628-a10a-317f2508970b,108,,,"[77.6, 65.2]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,"['595837b2-47d4-4a0e-9978-47ec83944627', 'cd58f319-5c7e-4326-a509-16caaa0fa4b7']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.857,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ba394a-21c6-4ffc-aff9-ebaff5237780,112,,,"[63.3, 74.4]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,['93650013-55f7-4469-b323-8cb09885f4a2'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.916,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea4f4796-4260-4985-b03c-dc3a2d52f976,115,,,"[53.2, 44.6]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['2d3320c0-81b5-4b7e-aadd-62e740cfc924'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.284,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b881d55-009f-465c-8ed5-9bade07f2765,119,,,"[64.0, 16.2]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['aaa1e7b8-a238-4369-ae2c-cbc9401ab466'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.162,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8af25a8-ec44-449e-a04c-3725fffde7b1,123,,,"[78.5, 11.5]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,2,Barcelona,217,['562f1596-f6c3-4248-97b6-a74626650cb6'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.737,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f389428f-26e0-4cbc-b8f7-12e7c60d7f12,126,,,"[76.3, 3.9]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['b0fd402a-d64f-4207-9d7a-6191d4c9a63c'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.347,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9e20853-ba94-484a-b32c-c69017ce102b,130,,,"[84.6, 4.7]",3773586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,2,Barcelona,217,"['13d79520-f2d9-4d8b-acf1-01ea61cfa2b9', 'b00ef7a8-c924-46b0-9897-ef875d38c9c4']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.707,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341fe373-bc31-4ebc-b0ba-6f09c412af65,136,,,"[69.5, 69.7]",3773586,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,3,Granada,1049,"['831704da-c1e5-4ca2-8287-93cdf46e9d01', 'c34797a0-5ed0-41d4-a992-b04556994df1']",5,,,,,,,,,,,,,,,,,Granada,1049,00:02:05.625,Ball Receipt*,True,2020/2021
