bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.273726,,,,,,,,,,,,2676e653-6bec-4027-a2a1-799b45e577ab,886,,"[71.0, 27.2]",266664,20,,,,,1.5329356,,Right Foot,,,,"[71.5, 40.4]",,Ground Pass,,13.209466,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['2d7cf843-b46c-41bd-81fd-48b338cd3942'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.315,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.277638,,,,,,,,,,,,d1357d68-059c-42dc-9320-a3cb269f10d4,889,,"[71.8, 41.0]",266664,20,,,,,-1.5344487,,Left Foot,,,,"[72.4, 24.5]",,Ground Pass,,16.510906,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,45,Barcelona,217,['bbf276be-2f84-4c01-a38b-97e57113a37a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.260,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.606623,,,,,,,,,,,,5be23fc0-f541-44dd-94d7-bff779dcf906,892,,"[73.0, 24.5]",266664,20,,,,,-1.2746812,,Right Foot,,,,"[76.6, 12.7]",,Ground Pass,,12.336936,,,,Arda Turan,11094.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['96a283ac-e296-49df-a4c1-f5a9265daa16'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.924,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.767619,,,,,,,,,,,,e17e2de2-8e9a-4206-a0fe-e5629c8c83f5,896,,"[113.0, 18.7]",266664,20,,,,,3.02386,,Right Foot,,,,"[103.7, 19.8]",,Ground Pass,,9.364828,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,45,Barcelona,217,['d4ba0893-b6a0-4fdc-89bc-477025bd9ad3'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.091,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.025335,,,,,,,,,,,,7b05e16a-e510-48ac-abea-dded0875701c,900,,"[103.3, 18.4]",266664,20,,,,,2.6430247,,Right Foot,,,,"[94.3, 23.3]",,Ground Pass,,10.247438,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Barcelona,217,"['55862bd1-e927-464f-b3ad-598dfa213402', 'a9a6f99a-543c-4039-938f-489765ac1cc5']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.799,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.368,,,,,,,,,,,,eb5d22cc-6576-4851-9fb2-417ea6307314,909,,"[120.0, 0.1]",266664,21,,,,,1.75176,,Right Foot,,,,"[114.2, 31.8]",,High Pass,True,32.22623,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,47,Barcelona,217,['07d578e0-ed5e-4ebc-8b37-9cb301fbd88d'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.696,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0007,,,,,,,,,,,,7f6ed092-59a2-4913-8e94-295aa1a2b091,912,,"[6.2, 53.4]",266664,21,,,,,0.5028432,,Right Foot,,,,"[18.2, 60.0]",,Ground Pass,,13.695254,,,,Esteban Félix Granero Molina,6770.0,,,,,,,1,From Counter,Xabier Prieto Argarate,6690.0,Right Wing,48,Real Sociedad,210,['1b995c87-ee5b-4bcf-87da-2ff0b3cd8b8f'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:57.210,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.4343,,,,,,,,,,,,d44e35d3-19bc-41ce-ac72-0331f997b2d0,918,,"[42.3, 54.3]",266664,22,,,,,-1.4885528,,Right Foot,,,,"[46.1, 8.2]",,High Pass,,46.25635,,,,Alberto De La Bella Madureño,6674.0,,,True,,,Free Kick,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,49,Real Sociedad,210,['22b5a4e0-7b02-4bb1-8633-d218c8007dfc'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:16.459,Pass,,2015/2016
,,,,,,,,,,,,,,,,5.0588,,,,,,,,,,,,41890c28-45a1-48af-b95b-de7d675bc9aa,921,,"[47.2, 7.1]",266664,22,,,,,0.10701457,,Left Foot,,,,"[110.5, 13.9]",,High Pass,,63.664196,,Incomplete,,David Zurutuza Veillet,6669.0,,,,,,,1,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,49,Real Sociedad,210,"['d5583fdc-7a7a-4536-910d-8eecf267d349', 'd602af4b-ae34-44bc-9c59-20a8cf540cc0']",19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:19.620,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7783,,,,,,,,,,,,d602af4b-ae34-44bc-9c59-20a8cf540cc0,923,,"[9.6, 66.2]",266664,22,,,,,-2.1236374,,Right Foot,,,,"[3.8, 56.8]",,Ground Pass,,11.045361,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,"['41890c28-45a1-48af-b95b-de7d675bc9aa', '8dd265a9-2272-4262-aa75-e9779baeec5c']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.679,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.802,,,,,,,,,,,,bfcca3b0-4c42-4d99-b3e4-8abef5715829,925,,"[3.9, 56.5]",266664,22,,,,,1.6500999,,Right Foot,,,,"[2.7, 71.6]",,Ground Pass,,15.147607,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,50,Barcelona,217,['734ac944-5793-4c30-9c62-f40e9c7e540c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.457,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.117835,,,,,,,,,,,,d72ac8b3-1f99-40e6-90c1-c37ebf37ef81,928,,"[3.9, 71.6]",266664,22,,,,,0.17503247,,Right Foot,,,,"[51.4, 80.0]",,High Pass,,48.23702,,Out,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.316,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3763,,,,,,,,,,,,d77abc46-697c-4392-9fc5-5ff8cdc3145c,929,,"[73.9, 0.1]",266664,22,,,,,0.37355602,,,,,,"[93.8, 7.9]",,High Pass,,21.37405,,,,David Zurutuza Veillet,6669.0,,,,,,Throw-in,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,51,Real Sociedad,210,['e4e6374d-6314-4350-a7ec-861bfb7c1eb5'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:40.391,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.363693,,,,,,,,,,,,3677b136-2484-4f6e-843a-7bc7ded2c534,931,,"[93.6, 7.9]",266664,22,,,,,0.33343616,,Head,,,,"[111.5, 14.1]",,High Pass,,18.943336,,Pass Offside,,Carlos Alberto Vela Garrido,5560.0,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Center Midfield,51,Real Sociedad,210,['18b59acd-ae12-4850-aa23-af56bc8c7205'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:41.767,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.705034,,,,,,,,,,,,d4fe85fa-aec9-460f-9c92-5f044c8774bf,933,,"[8.6, 71.3]",266664,22,,,,,-0.99363035,,Right Foot,,,,"[49.1, 9.1]",,High Pass,,74.22324,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,True,,,Free Kick,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,52,Barcelona,217,"['06d2c3ac-660b-4096-acbe-36a33783c26d', '3153bff7-4cc1-42f5-ac29-3eba0487ecd9']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.490,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.2017,,,,,,,,,,,,3153bff7-4cc1-42f5-ac29-3eba0487ecd9,936,,"[71.0, 71.0]",266664,22,,,,True,-1.3838171,,,,,,"[73.1, 59.9]",,High Pass,,11.296903,,,,Asier Illarramendi Andonegi,6671.0,,,,,,Recovery,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,52,Barcelona,217,"['38f29805-4121-4dbf-8999-ed985fc0a54c', 'ac7f0d03-f56b-4a06-b71c-eae875939335', 'd4fe85fa-aec9-460f-9c92-5f044c8774bf']",58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:58.195,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.470647,,,,,,,,,,,,e17d8e16-8a6e-4443-aefb-f897039d4fe1,941,,"[47.1, 14.2]",266664,23,,,,,-1.8717166,,Right Foot,,,,"[46.2, 11.3]",,Ground Pass,,3.0364454,,,,Sergi Roberto Carnicer,6379.0,,,,,,Recovery,1,From Free Kick,Arda Turan,11094.0,Left Center Midfield,52,Barcelona,217,['cbbf7887-0ccb-4a70-a271-c7132007ea70'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.259,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,21ae4286-8b9a-4236-a37a-143f894f8cd5,944,,"[45.7, 6.8]",266664,23,,,,,2.3132102,,Right Foot,,,,"[36.8, 16.5]",,Ground Pass,,13.164346,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Back,52,Barcelona,217,['d1b3e4ce-01ce-4069-88c9-d1030280ac75'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.384,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.7779,,,,,,,,,,,,41d540c0-faec-4e03-a5df-78dedb523eec,947,,"[41.9, 23.5]",266664,23,,,,,-0.03775541,,Right Foot,,,,"[92.2, 21.6]",,High Pass,,50.335873,,Incomplete,,Munir El Haddadi Mohamed,6616.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,52,Barcelona,217,"['2ce6789d-c3d7-4fe4-8289-8ce0627a01f9', 'bd47507d-0327-416e-8868-3a4cc97c6c36']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.929,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3704,,,,,,,,,,,,b3520f85-61df-46d1-b1fa-42e25fef3cfe,951,,"[74.1, 1.7]",266664,23,,,,,2.4558632,,Right Foot,,,,"[66.4, 8.0]",,Low Pass,,9.94887,,,,Arda Turan,11094.0,,,,,,Recovery,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Back,52,Barcelona,217,"['49689451-e4a0-4716-87b5-bef3e61b7537', 'bbae421c-3e9d-4ff0-a098-69a81680f4f5']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.735,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,0d133888-8783-476f-95fd-ea40215f6611,958,,"[71.8, 28.7]",266664,23,,,,,1.8665006,,Right Foot,,,,"[67.2, 43.8]",,Ground Pass,,15.78512,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Arda Turan,11094.0,Left Center Midfield,52,Barcelona,217,['c47348fd-b935-42dd-ae52-c81eed211e64'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.557,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9877,,,,,,,,,,,,e4f958cc-b3c7-40f6-af3f-5fc7704c3f1e,961,,"[67.0, 44.1]",266664,23,,,,,1.4281814,,Right Foot,,,,"[69.8, 63.6]",,Ground Pass,,19.7,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,['3698191c-a165-496c-a7bc-6db8d1132037'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.929,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.028,,,,,,,,,,,,9a185fbc-7f78-4cff-9616-c89f1b2adaef,964,,"[69.8, 63.9]",266664,23,,,,,1.0467242,,Right Foot,,,,"[76.1, 74.8]",,Ground Pass,,12.589679,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,['ede5bb9b-5482-485f-a216-4bb0abdfcf8d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.599,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.0111,,,,,,,,,,,,7adca204-19fd-4cd1-b0e3-fbdc50f75a8a,967,,"[81.1, 75.4]",266664,23,,,,,-1.6895016,,Left Foot,,,,"[79.8, 64.5]",,Ground Pass,,10.977249,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,['0fe8ffd7-d81c-450a-9d8b-1940d2fba738'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.698,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8487,,,,,,,,,,,,9033b39c-6599-45da-b46e-8b222bf9228c,970,,"[78.1, 61.9]",266664,23,,,,,2.2579205,,Right Foot,,,,"[71.7, 69.7]",,Ground Pass,,10.089599,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,['3356b81c-c4a9-44be-8d61-2defdaa107cc'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.183,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.4371,,,,,,,,,,,,ee9909db-6cc4-4e80-b387-18d7092b6d57,973,,"[70.4, 68.0]",266664,23,,,,,-0.9550366,,Left Foot,,,,"[103.3, 21.5]",,High Pass,,56.961918,,,,Sergi Roberto Carnicer,6379.0,,,True,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,['2f26e6ae-837e-4ecc-bde3-ac8686f2c334'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.346,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3789,,,,,,,,,,,,aac3d27b-6a03-490d-b6c2-816b458f97d6,975,,"[103.3, 21.5]",266664,23,,,,True,1.2220253,,,,,,"[108.5, 35.8]",,Low Pass,,15.21611,,Incomplete,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Back,52,Barcelona,217,"['292fa88d-b294-457a-a15d-2ab0cce813e3', '7aa10475-0984-4845-81f8-690e134f5220']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.783,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.1856,,,,,,,,,,,,6c37e5f3-84a8-4f47-93c2-a58503240516,979,,"[78.6, 23.6]",266664,23,,,,True,0.34587455,,,,,,"[100.8, 31.6]",,High Pass,,23.597458,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,52,Barcelona,217,"['230b0add-f657-4d6e-9aea-12de2aa8ec78', '65fc0520-4ae8-441d-b83b-a73e38650e08']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.430,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.5659,,,,,,,,,,,,a9733f54-8b95-492e-aff7-65a628182cdb,983,,"[76.0, 22.5]",266664,23,,,,,2.927121,,Right Foot,,,,"[65.9, 24.7]",,Ground Pass,,10.336827,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,['eafc9cf2-2802-4211-adc1-875ab7fd325c'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.314,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.8613,,,,,,,,,,,,8dbd0b87-530c-4a43-b32e-1ba8b9398090,986,,"[65.0, 24.1]",266664,23,,,,,1.825233,,Right Foot,,,,"[57.9, 51.4]",,Ground Pass,,28.208155,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,52,Barcelona,217,"['8a5e60f0-535f-46c1-a7d3-79e7cb8b6be8', '9d612e94-a12a-4d80-8707-b22961be0d4f']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:23:48.880,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.543,,,,,,,,,,,,ce697c15-82ef-4a72-95a6-59a5f3cbb22f,989,,"[70.3, 51.2]",266664,23,,,,,-1.7294515,,Right Foot,,,,"[68.3, 38.7]",,Ground Pass,,12.658989,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,['d5cdb622-74a0-4224-b688-6f06eecba4f2'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.091,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.573378,,,,,,,,,,,,d36828f0-469f-481c-965b-042bbc4499fe,995,,"[67.0, 39.5]",266664,24,,True,,,1.0787011,,Left Foot,,,,"[77.4, 58.9]",,Ground Pass,,22.011814,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['c8182764-a64a-44de-8314-60b3fc590163'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:24:33.559,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9786,,,,,,,,,,,,9f3acfe5-948c-4a2c-a172-ac8fc3286033,997,,"[77.5, 58.5]",266664,24,,,,,1.0245484,,Left Foot,,,,"[88.2, 76.1]",,Ground Pass,,20.59733,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['239becf6-ac5b-439f-ba95-39603f739469'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:24:37.374,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9372,,,,,,,,,,,,fc4bd8d4-e9ec-4d1f-99f4-f373691f0c0f,1000,,"[87.5, 75.7]",266664,24,,,,,-2.8907404,,Right Foot,,,,"[71.5, 71.6]",,Ground Pass,,16.51696,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['38715753-710c-4e68-b793-470bf96d71d7'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.422,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.295431,,,,,,,,,,,,91cdbc09-db8a-474a-9da7-a99c9e04e775,1004,,"[68.9, 72.2]",266664,24,,,,,-1.7153846,,Left Foot,,,,"[63.6, 35.8]",,Ground Pass,,36.78383,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,"['4b0fbeb9-50a9-4071-81f1-fab1dd2057fc', 'b02cfd70-7cd7-46e0-b2ed-50dfc26cfa94']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.684,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.8982,,,,,,,,,,,,6b41599e-0ddc-4f6e-a824-194c60f60aab,1007,,"[65.6, 36.4]",266664,24,,,,,-0.5284916,,Right Foot,,,,"[95.4, 19.0]",,Low Pass,,34.50797,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,53,Barcelona,217,"['62efe3c4-8d13-4936-9b41-c2bc6c2e6b54', 'a5def910-25c0-4b4d-9df9-139dccb1c35b']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.257,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.6577,,,,,,,,,,,,a5def910-25c0-4b4d-9df9-139dccb1c35b,1009,,"[24.7, 61.1]",266664,24,,,,,1.0869203,,Head,,,,"[31.9, 74.8]",,Low Pass,,15.476757,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,Recovery,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,53,Barcelona,217,"['1376bb77-b10a-487f-8467-ca8304f2e979', '2c66610e-ebe9-429b-b574-29dc5b1ec313', '6b41599e-0ddc-4f6e-a824-194c60f60aab']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:47.155,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8325,,,,,,,,,,,,a71e67c0-f679-48f2-b1d2-a5a60021bbcf,1013,,"[86.9, 8.7]",266664,24,,,,,1.2154193,,Right Foot,,,,"[90.5, 18.4]",,Ground Pass,,10.346497,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Back,53,Barcelona,217,['c4063f20-ec41-448b-ad89-09f5ae4a3081'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.600,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0199,,,,,,,,,,,,81729235-3113-4f4e-9bd9-9e978be34db5,1017,,"[87.7, 26.7]",266664,24,,,,,1.1470048,,Right Foot,,,,"[93.7, 40.0]",,Ground Pass,,14.590751,,,,Munir El Haddadi Mohamed,6616.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,"['13576700-b466-49ff-addd-6e25eb8a7e83', '853657e6-5e52-4453-a010-a35d660536c4']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.049,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.9444,,,,,,,,,,,,629dafcb-6351-411c-a26c-fcbf32ee2168,1019,,"[94.8, 40.0]",266664,24,,,,,-3.0882082,,Left Foot,,,,"[81.7, 39.3]",,Ground Pass,,13.118689,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Munir El Haddadi Mohamed,6616.0,Center Forward,53,Barcelona,217,['6a71033e-07af-4ed0-858f-9ea31e1f8cb3'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.069,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.25094,,,,,,,,,,,,bb79b52c-44bb-4972-ae56-fcf77b4d2c1b,1022,,"[80.6, 40.3]",266664,24,,,,,1.2490457,,Right Foot,,,,"[86.6, 58.3]",,Ground Pass,,18.973665,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,['a768fef3-7fcb-4ebe-8190-95b36a0c8b82'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.324,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9652,,,,,,,,,,,,d9553329-0ecd-44c9-902b-f3f20e0c20f3,1026,,"[88.9, 46.7]",266664,25,,,,,-1.9756881,,Left Foot,,,,"[81.1, 28.5]",,Ground Pass,,19.80101,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['fe18e5c1-b7b9-4153-8d75-3cb0b709c7ea'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.183,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.074908,,,,,,,,,,,,ff99a476-b88c-40b9-9428-cce0ee992c8e,1028,,"[79.4, 40.5]",266664,25,,,,,1.1383885,,Right Foot,,,,"[87.2, 57.4]",,Ground Pass,,18.613167,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['6002c999-fd3c-4dd8-a9ba-1976323e5b6f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.148,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.5902,,,,,,,,,,,,0ffea031-00e1-439a-a5f8-87601195982c,1032,,"[90.1, 50.0]",266664,25,,,,,-0.32175055,,Right Foot,,,,"[100.9, 46.4]",,Low Pass,,11.384199,,Incomplete,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,['7d726b4b-cb79-4109-b275-0b1b7d7eeb8a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.311,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8702,,,,,,,,,,,,aab54432-5eef-493b-b08c-edee1e8764e2,1037,,"[41.1, 23.9]",266664,25,,,,,1.8593837,,Left Foot,,,,"[39.2, 30.3]",,High Pass,,6.676077,,Incomplete,,David Zurutuza Veillet,6669.0,,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Center Forward,53,Barcelona,217,"['0afbf307-2ea8-4d1e-a117-2bcfde41703c', 'edccb1aa-65b4-4169-83b0-8f2f552c826b']",9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:09.580,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7377,,,,,,,,,,,,0afbf307-2ea8-4d1e-a117-2bcfde41703c,1039,,"[80.9, 49.8]",266664,25,,,,,2.9244814,,Right Foot,,,,"[74.1, 51.3]",,Low Pass,,6.963476,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,53,Barcelona,217,"['65cf243f-8383-4571-a99e-c37857771f54', 'aab54432-5eef-493b-b08c-edee1e8764e2']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.450,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4939,,,,,,,,,,,,35aefc2a-576a-4ddf-86fb-bc82e6d54579,1042,,"[74.3, 50.9]",266664,25,,,,,-1.3204772,,Left Foot,,,,"[78.8, 33.3]",,Low Pass,,18.166178,,,,Arda Turan,11094.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['a00cd5b6-4b13-4279-a0ab-c8f7d9a68501'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.294,Pass,,2015/2016
