ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.352751,,,,,,,,,,,,,,012f3cc2-4a4f-4f60-b0af-90003ae85f9a,3571,,"[56.4, 73.7]",69149,90,,,,-0.8090377,,Right Foot,,,"[91.5, 36.9]",,High Pass,,50.855186,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,190,Barcelona,217,['75d5d03a-5c07-469f-99f5-ad04415d1b03'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:45:22.730,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.777283,,,,,,,,,,,,,,3a205737-da91-4253-b003-d0a7d36e59d7,3574,,"[91.5, 35.7]",69149,90,,,,-0.7135617,,Right Foot,,,"[113.1, 17.0]",,Low Pass,,28.57009,,Incomplete,,Thierry Henry,15516.0,,,,,,2,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,190,Barcelona,217,"['581dad18-e7cb-44ce-84a1-7cb81b0f887a', 'c415bf96-e822-480d-bac9-b3a87add2791']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:45:26.437,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.0992,,,,,,,,,,,,,,e1709ae1-81ec-4179-8c34-63ab59f930f5,3578,,"[6.2, 77.1]",69149,90,,,,0.0,,Right Foot,,,"[10.4, 77.1]",,Ground Pass,,4.2,,Incomplete,,,,,,,,,2,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,190,Barcelona,217,['27d8458e-c726-4e98-90af-db950774b2ad'],31,,,,,,,,,,,,,,,,,Valencia,207,00:45:31.903,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.290015,,,,,,,,,,,,,,ef7918ab-aece-4366-b4ac-a254986b57db,3583,,"[102.0, 8.6]",69149,90,,,,1.4472458,,Right Foot,,,"[103.9, 23.9]",,Ground Pass,,15.417522,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,190,Barcelona,217,"['b1f87dce-418c-4b72-a515-d38b05e95ec5', 'b2c06942-f5a3-4fcd-861f-ce8e40eb1eab']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:45:33.913,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.1104,,,,,,,,,,,,,,7be26df7-f6f9-4469-a9f4-d045006a4084,3587,,"[13.1, 52.1]",69149,90,,,,0.32648987,,Other,,,"[44.7, 62.8]",,High Pass,,33.362404,,,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,2,From Free Kick,David Albelda Aliqués,20128.0,Center Defensive Midfield,190,Barcelona,217,['4734e8c5-54a1-44fb-becb-3e1190b284bd'],36,,,,,,,,,,,,,,,,,Valencia,207,00:45:36.255,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2904,,,,,,,,,,,,,,7cf9e0a5-abda-4c1c-b74d-28fe32fdb394,3591,,"[65.0, 72.9]",69149,90,,,,-0.9173375,,Right Foot,,,"[88.2, 42.6]",,Ground Pass,,38.161892,,Incomplete,,Vicente Rodríguez Guillén,20124.0,,,,,,2,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,190,Barcelona,217,"['3118b28e-a176-4524-87ca-b305c202fcca', 'a5adec7c-c5bd-48d8-8be7-071711188e1c']",40,,,,,,,,,,,,,,,,,Valencia,207,00:45:40.996,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7816,,,,,,,,,,,,,,f9e2e0ce-929d-476d-b32e-84068325bead,3597,,"[4.3, 15.7]",69149,90,,,,1.0773069,,Right Foot,,,"[11.4, 28.9]",,Ground Pass,,14.988329,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,190,Barcelona,217,"['180b74f9-ec39-47c9-b442-34c05e69afcd', 'bb0dbbe6-f8dc-43ab-a0b7-54b000dbd9d7']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.042,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.849355,,,,,,,,,,,,,,12d066c7-e899-480f-afbb-6734220116fc,3600,,"[12.5, 25.8]",69149,90,,,,-1.0064188,,Right Foot,,,"[28.2, 1.0]",,Ground Pass,,29.351831,,Out,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,190,Barcelona,217,['56758686-f7f5-451b-acb3-e6815bbe0f9e'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:45:49.863,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.4246,,,,,,,,,,,,,,0b6bd93f-b7f0-44a2-80d8-c86c7105bb4f,3602,,"[85.4, 80.0]",69149,91,,,,-1.0387957,,,,,"[94.7, 64.2]",,Low Pass,,18.333849,,,,Pablo Hernández Domínguez,4711.0,,,,,Throw-in,2,From Throw In,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,191,Valencia,207,['2a83a6ef-ebe0-4ea1-85dd-2c180acf9dbf'],1,,,,,,,,,,,,,,,,,Valencia,207,00:46:01.162,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.234344,,,,,,,,,,,,,,c99a47de-7880-4f85-9c9b-2b8f15a3e192,3605,,"[94.7, 64.7]",69149,91,,,,2.2427595,,Right Foot,,,"[84.2, 77.9]",,Ground Pass,,16.86683,,,,Manuel Henrique Tavares Fernandes,6350.0,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing,191,Valencia,207,['dc07e51e-b827-4350-b1d4-1108f81b6558'],3,,,,,,,,,,,,,,,,,Valencia,207,00:46:03.593,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.771601,,,,,,,,,,,,,,20a1180d-8f93-4da0-ad07-a207e3dcc79f,3609,,"[82.7, 73.3]",69149,91,,,,-2.258065,,Right Foot,,,"[65.3, 52.1]",,Ground Pass,,27.426266,,,,David Albelda Aliqués,20128.0,,,,,,2,From Throw In,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,191,Valencia,207,['16b7756f-8396-4eaa-98d8-f88af52dc1b3'],5,,,,,,,,,,,,,,,,,Valencia,207,00:46:05.618,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.503926,,,,,,,,,,,,,,ab662f72-a5ea-434c-b8c8-8f90e2c21c2d,3620,,"[36.0, 58.4]",69149,91,,,,0.6875805,,Left Foot,,,"[59.5, 77.7]",,Ground Pass,,30.409538,,,,Bojan Krkíc Pérez,4913.0,,,,,Recovery,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,192,Barcelona,217,['0596c81b-39ef-4a2b-8296-acaefa7f01f2'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:46:14.098,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.030809,,,,,,,,,,,,,,22fc82b4-4b06-4a50-af68-c16395626112,3624,,"[50.9, 77.1]",69149,91,,,,-1.1383885,,Right Foot,,,"[58.1, 61.5]",,Ground Pass,,17.181385,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,192,Barcelona,217,['f4c159e1-632d-4d33-bb8a-767db2c146da'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:46:19.087,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.030388,,,,,,,,,,,,,,fbd73452-b6b8-40a8-8a96-41777b44db33,3627,,"[63.7, 55.6]",69149,91,,,,-1.7764561,,Left Foot,,,"[57.4, 25.4]",,Ground Pass,,30.850122,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,192,Barcelona,217,['b05d144c-a8ad-4a23-aa4b-1c3beb358d1e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:46:23.601,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.307729,,,,,,,,,,,,,,89a317e2-cba0-492e-98dc-defd5803bf60,3631,,"[79.3, 9.0]",69149,91,,,,-2.9516044,,Left Foot,,,"[63.7, 6.0]",,Ground Pass,,15.885842,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,192,Barcelona,217,['7b47e914-8281-44f0-87b4-e5a4c07c38e0'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:46:34.458,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.912505,,,,,,,,,,,,,,d5862a7c-5cc8-4214-b11f-015eff3c01a1,3634,,"[63.5, 9.4]",69149,91,,,,0.5644775,,Right Foot,,,"[89.4, 25.8]",,Ground Pass,,30.655668,,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,192,Barcelona,217,['11ffc775-d9e2-48d0-9a33-fdb26e4e963d'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.715,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.708123,,,,,,,,,,,,,,33192ca8-ad51-4b81-a2e5-c0a30b4046cf,3637,,"[97.1, 24.7]",69149,91,,,,2.128758,,Right Foot,,,"[88.3, 38.8]",,Ground Pass,,16.62077,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,192,Barcelona,217,['2c198c36-d1fb-4564-b091-37136c6cc065'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:46:40.123,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.422609,,,,,,,,,,,,,,488388b0-dd0b-4904-9b39-243fe36137b4,3644,,"[89.4, 35.0]",69149,91,,,,2.8357139,,Left Foot,,,"[76.1, 39.2]",,Ground Pass,,13.947401,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,192,Barcelona,217,['053779a7-ea4d-43c6-8a4d-bff44fa23682'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:46:44.627,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.566668,,,,,,,,,,,,,,b2640d20-33fc-4df9-a1ea-595aa9c36262,3647,,"[76.1, 39.9]",69149,91,,,,1.3515788,,Left Foot,,,"[84.7, 78.5]",,High Pass,,39.54643,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,192,Barcelona,217,['9965016e-009f-4380-a5c8-3a569c9be7bd'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:46:46.089,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.146443,,,,,,,,,,,,,,51c7c4cd-010f-4fd1-948e-f618034a56ec,3650,,"[87.3, 76.4]",69149,91,,,,-2.4087775,,Right Foot,,,"[80.3, 70.1]",,Ground Pass,,9.417537,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,192,Barcelona,217,['a7115010-130d-45d5-8fff-cb9370b4b865'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:46:50.021,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.076282,,,,,,,,,,,,,,30f44246-e892-4b34-9d19-aea68ba2c956,3655,,"[86.2, 65.9]",69149,91,,,,0.5087298,,Right Foot,,,"[107.0, 77.5]",,Ground Pass,,23.815962,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,192,Barcelona,217,['ba047c8a-3356-4da0-bc93-33e2d2576783'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:46:56.100,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7636,,,,,,,,,,,,,,5082ef77-3417-4529-96ce-da9447104411,3658,,"[108.3, 77.5]",69149,91,,,,-1.5477457,714a13e6-92bf-44a5-83f4-161eba6bed94,Right Foot,True,,"[109.1, 42.8]",,High Pass,,34.70922,,,,Seydou Kéita,20169.0,True,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,192,Barcelona,217,['3f2fdcd5-d298-450c-a112-0df786018eec'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:46:58.237,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.597,,,,,,,,,,,,,,6f2bca94-ea9a-43cd-8cd3-cbf99372afa3,3663,,"[6.0, 44.0]",69149,92,,,,0.13185251,,Right Foot,,,"[71.6, 52.7]",,High Pass,,66.17439,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,Goal Kick,2,From Goal Kick,Renan Brito Soares,26397.0,Goalkeeper,193,Valencia,207,"['446e1912-6142-4f49-a13e-0df063b8c535', '9e234d9e-4f36-4dca-bd1b-e237f25134db']",27,,,,,,,,,,,,,,,,,Valencia,207,00:47:27.261,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7429,,,,,,,,,,,,,,9e234d9e-4f36-4dca-bd1b-e237f25134db,3665,,"[49.4, 28.3]",69149,92,,,True,0.607953,,,,,"[68.8, 41.8]",,High Pass,,23.634932,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,Recovery,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,193,Valencia,207,"['6edf053c-a851-4006-8d7a-a42f2dedaa6d', '6f2bca94-ea9a-43cd-8cd3-cbf99372afa3', 'c4967fcb-bcf7-4dad-a752-bb422d236a54', 'c9964599-54e7-4ac2-93a2-a433b0ba7c37']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:47:30.858,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.08774,,,,,,,,,,,,,,c9964599-54e7-4ac2-93a2-a433b0ba7c37,3668,,"[52.2, 39.2]",69149,92,,,,0.48344702,,Head,,,"[64.2, 45.5]",,High Pass,,13.553228,,Unknown,,Manuel Henrique Tavares Fernandes,6350.0,,,,,Recovery,2,From Goal Kick,David Albelda Aliqués,20128.0,Center Defensive Midfield,193,Valencia,207,"['1f20b805-4a84-4220-9f74-6876fed6a6eb', '9e234d9e-4f36-4dca-bd1b-e237f25134db']",32,,,,,,,,,,,,,,,,,Valencia,207,00:47:32.601,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.201449,,,,,,,,,,,,,,90fff689-7c2b-4420-a62c-8e3dd4382064,3672,,"[64.4, 42.2]",69149,92,,,,-1.2850239,,Right Foot,,,"[70.1, 22.8]",,Ground Pass,,20.22004,,,,Vicente Rodríguez Guillén,20124.0,,,,,Free Kick,2,From Free Kick,David Albelda Aliqués,20128.0,Center Defensive Midfield,194,Valencia,207,['9608be6f-aab9-4a1c-a0b2-702ef9a24a6e'],50,,,,,,,,,,,,,,,,,Valencia,207,00:47:50.485,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.5599,,,,,,,,,,,,,,aafecea7-4596-439d-8300-ebcc06d4d7df,3675,,"[71.1, 24.3]",69149,92,,,,1.9462215,,Left Foot,,,"[64.4, 41.3]",,Ground Pass,,18.272657,,,,Manuel Henrique Tavares Fernandes,6350.0,,,,,,2,From Free Kick,Vicente Rodríguez Guillén,20124.0,Left Wing,194,Valencia,207,['1340ad4a-0576-46f3-b03c-9c051a787ef4'],53,,,,,,,,,,,,,,,,,Valencia,207,00:47:53.892,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1341,,,,,,,,,,,,,,bd389c1b-78e7-400c-a1aa-2eccbd9cfa00,3679,,"[64.2, 40.9]",69149,92,,,,0.957589,,Right Foot,,,"[73.7, 54.4]",,Ground Pass,,16.507574,,,,Miguel Alfonso Herrero Javaloyas,11301.0,,,,,,2,From Free Kick,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,194,Valencia,207,"['6defd0b7-2de9-4e58-be12-0d613c2275b2', 'e9133dc5-300b-420e-899c-e5b6b8accb8e']",56,,,,,,,,,,,,,,,,,Valencia,207,00:47:56.509,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.88354,,,,,,,,,,,,,,1cbf78a9-91e6-4d3a-81bc-f4665563964b,3682,,"[74.9, 56.7]",69149,92,,,,0.720273,,Right Foot,,,"[94.5, 73.9]",,Ground Pass,,26.076809,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,From Free Kick,Miguel Alfonso Herrero Javaloyas,11301.0,Left Center Midfield,194,Valencia,207,['75839185-1280-42e8-a5c8-a656d5c42fb0'],58,,,,,,,,,,,,,,,,,Valencia,207,00:47:58.598,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7378,,,,,,,,,,,,,,f19f3db5-cc24-46b8-96e8-876faec9ed3c,3696,,"[69.0, 48.5]",69149,93,,,,2.9337535,,Right Foot,,,"[54.3, 51.6]",,Ground Pass,,15.023315,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,From Free Kick,David Albelda Aliqués,20128.0,Center Defensive Midfield,194,Valencia,207,['d8fbec64-14d7-4383-ab28-5f9c16077b4d'],7,,,,,,,,,,,,,,,,,Valencia,207,00:48:07.183,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b2b10ad-5be3-407f-9734-97c4470e0364,6,,"[60.5, 42.4]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,['62abaef1-1516-434e-b26e-d0450a552830'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.127,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72320170-d215-4a4d-9009-b43b4a7f1992,9,,"[52.5, 40.8]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,['67209615-3c68-498a-96a2-2de074db167f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.001,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e9c1ac0-b271-45a5-9773-0d5c2d373cee,12,,"[48.0, 3.9]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['8c82a1cc-8e30-468a-8178-0289ca4af722'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.844,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b68c14fb-6284-49c6-8f44-3682b744aa68,16,,"[60.7, 2.4]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thierry Henry,15516.0,Center Forward,2,Barcelona,217,['2512e811-1308-416b-af1c-6e863104ae59'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.557,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a09790-aa51-43dc-81b3-017f734b6b82,20,,"[40.2, 3.4]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['b29fdd44-663e-430d-bc88-0a8c47e74013'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.025,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc83c14-5e2d-48aa-a095-dacd9a99d48b,23,,"[29.3, 30.4]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['11e5d097-9feb-4a93-9523-55dfee3dd670'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.384,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9928dbd0-adfa-4d49-a1c3-459bfbf1fcdd,26,,"[50.9, 40.0]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,['fb02b3f5-fa6a-4afb-a9ce-c0d7e44f797a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.775,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104ea687-1519-49bf-a897-f3bfab05d31b,30,,"[59.1, 73.8]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['b6a45049-23b3-45e5-b771-53a7fcd15ac7'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.179,Ball Receipt*,,2008/2009
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee2d055-54a7-428f-989f-60e0aa5f39d5,33,,"[65.5, 61.3]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['8193d8f8-1a62-4ea8-ab2b-a95c4af2c321'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.706,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133bb4b9-31bd-402e-8178-6ba64acab5fb,36,,"[49.7, 5.3]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,3,Valencia,207,"['29ed59b0-6a1c-4c66-bd68-b3abbfbf74f9', 'b41c27b3-37fa-4f10-92b8-0100085affe1']",23,,,,,,,,,,,,,,,,,Valencia,207,00:00:23.828,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e996ef81-ca51-47c0-982c-56a260cc49e1,40,,"[55.5, 18.7]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Left Center Midfield,3,Valencia,207,['af3020cb-beae-42d8-9b3b-59ffe4aa2320'],26,,,,,,,,,,,,,,,,,Valencia,207,00:00:26.306,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8afd35f-45b6-4674-a168-ca3dd238c236,42,,"[42.6, 11.5]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier del Horno Cosgaya,26398.0,Left Back,3,Valencia,207,['f71b40f3-26ec-4d54-9058-17a327ae9474'],27,,,,,,,,,,,,,,,,,Valencia,207,00:00:27.401,Ball Receipt*,,2008/2009
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283da81f-9105-424c-9b5d-e5e87c67bfab,45,,"[73.0, 25.0]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,3,Valencia,207,['08845360-ae25-4f58-b585-a6ccd9d10d27'],29,,,,,,,,,,,,,,,,,Valencia,207,00:00:29.575,Ball Receipt*,,2008/2009
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dde41fc-3947-49e7-86c2-893c1196111a,56,,"[85.3, 26.5]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,4,Barcelona,217,['c6448f72-3fc2-4c71-aefd-f840782db311'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.493,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1cfff0-68a6-47cb-b688-c44c690104e7,66,,"[84.6, 57.6]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['b43651f1-c131-4d3a-b9ce-67db9ca7492c'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.813,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a20440-8bea-4212-91a5-d3a50fe19d2a,69,,"[69.4, 72.6]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['29e9b6a5-b860-4a06-81c3-9be017d9f1f4'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.460,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468131be-a965-424b-b568-559aa5250f66,72,,"[79.0, 43.9]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['daf690c7-69e3-4e74-a10b-4da95df42371'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.792,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0255d10c-8995-494c-a534-393efbf24f2b,75,,"[91.4, 69.7]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['59e9aaec-8b11-4b01-b722-d3f62b634770'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.153,Ball Receipt*,,2008/2009
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145293bb-154b-48c0-ab0c-62883227adee,78,,"[105.1, 36.0]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,4,Barcelona,217,['4fbc468d-28dc-4bb6-b0ab-244392f005f0'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.706,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011f416-eca4-496f-ba90-48c3aceb415d,82,,"[66.2, 21.2]",69149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Barcelona,217,['693aa063-545d-451a-af5d-7b1d6204e369'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.243,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095e2db-d0d0-4fdd-b96b-9ca00aeedca4,85,,"[51.1, 26.3]",69149,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['c8d06b0b-e169-40c8-a8e4-c15356a3521b'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.743,Ball Receipt*,,2008/2009
