50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.777,,,,,,,,,,,,,,68ae8487-ea50-4cda-9fd5-c2459b0e3f30,17,,,"[62.4, 46.3]",70280,0,,,,,2.0878284,,Right Foot,,,,"[59.5, 51.4]",,Ground Pass,5.866856,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,3,Barcelona,217,['13559ecb-87c3-459c-8270-220a6c9de7a7'],8,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.743,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7275,,,,,,,,,,,,,,542366dc-da7e-47ac-872c-1cb45e98ccd4,20,,,"[59.5, 52.6]",70280,0,,,,,-0.81170785,,Right Foot,,,,"[63.2, 48.7]",,Ground Pass,5.375872,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['96912fe6-cce1-4490-a9b6-cc95920e526a'],9,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.560,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.78631,,,,,,,,,,,,,,457a6234-5aa6-4f10-89b4-a8e89a301cd6,23,,,"[64.2, 47.5]",70280,0,,,,,1.6054645,,Left Foot,,,,"[63.6, 64.8]",,Ground Pass,17.310402,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,3,Barcelona,217,['7d931d41-0b6e-4580-9f9f-b157da197727'],10,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.327,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.756188,,,,,,,,,,,,,,8692c313-0d90-4bd1-a097-357d76face89,26,,,"[64.2, 67.5]",70280,0,,,,,-2.274615,,Right Foot,,,,"[56.9, 58.9]",,Low Pass,11.280514,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['168d0d94-7da2-4b93-b3a0-6fa3cf51139d'],12,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.435,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.692958,,,,,,,,,,,,,,68603a78-69ae-418a-9b07-b6714a5fe7f4,30,,,"[60.8, 67.1]",70280,0,,,,,-2.402793,,Right Foot,,,,"[50.7, 57.9]",,Ground Pass,13.661991,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['21f352a4-e225-4326-8a14-70846080f1fa'],16,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.899,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.094399,,,,,,,,,,,,,,1c229b36-ae5e-41c4-8773-2a0e0d9d65e7,33,,,"[52.8, 51.6]",70280,0,,,,,-1.3553107,,Right Foot,,,,"[57.9, 28.3]",,Ground Pass,23.851625,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['96ec5874-75fa-46f4-848a-a874d8c9b3a5'],20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.227,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.323563,,,,,,,,,,,,,,1de4c9b9-d502-4fdb-bc7a-50cae6a07de3,36,,,"[62.2, 27.3]",70280,0,,,,,-1.3705463,,Right Foot,,,,"[66.3, 7.1]",,Ground Pass,20.611889,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,3,Barcelona,217,['cded6da6-fd09-4dce-9492-e54ae7fcc2bf'],22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.586,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0164,,,,,,,,,,,,,,4e27bb0d-3249-495f-9119-5a619e5d2fe9,40,,,"[66.3, 6.0]",70280,0,,,,,2.0257106,,Right Foot,,,,"[61.8, 15.2]",,Ground Pass,10.241582,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,3,Barcelona,217,"['241f1b3c-622e-434d-b0b6-df717286e55d', '4e08dff2-de7f-4d45-8203-92fedfa3d18c']",25,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.115,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.9287,,,,,,,,,,,,,,2413b6cb-a4ff-4e2c-8f5d-ced99589572d,42,,,"[61.8, 15.2]",70280,0,,,,,-0.12184244,,Right Foot,,,,"[66.7, 14.6]",,Low Pass,4.936598,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,3,Barcelona,217,['c6216b4e-4504-4032-937d-7c5ad3f74917'],26,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.131,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.4597,,,,,,,,,,,,,,2ce52eaa-29e2-4f3c-9c09-fae54df39668,45,,,"[65.9, 16.0]",70280,0,,,,,0.80426383,,Left Foot,,,,"[68.5, 18.7]",,Low Pass,3.748333,,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,3,Barcelona,217,"['1fb07434-e570-4f90-b231-9860262abc3a', '2ed96670-26eb-46eb-b1e5-255cfa9202be', '9b7fc35c-ed37-4d9a-9a47-d52205b43af6']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.060,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.776501,,,,,,,,,,,,,,a57a8dff-01a6-492f-97e7-fc4182ad7838,52,,,"[36.4, 60.3]",70280,0,,,,,-2.2108846,,Right Foot,,,,"[29.4, 50.9]",,Ground Pass,11.720068,,,,,Sergio Martínez Ballesteros,26444.0,,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Wing,3,Barcelona,217,"['311e747b-e306-4918-9df9-29d2d40b5f64', 'c109c90b-b2d8-492f-a553-2bba30858f8a']",30,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:30.262,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.2622,,,,,,,,,,,,,,e891d9fa-d351-4156-b006-256ffd528c81,55,,,"[30.4, 52.1]",70280,0,,,,,0.376242,,Right Foot,,,,"[54.7, 61.7]",,High Pass,26.127571,,,Incomplete,,Obafemi Akinwunmi Martins,27143.0,,,,,,,1,Regular Play,Sergio Martínez Ballesteros,26444.0,Right Center Back,3,Barcelona,217,"['6bf03df4-b42e-4871-ba67-85b128a7feb9', 'b2ccfedc-a474-4d0b-83d0-7ed468aac450']",31,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:31.078,Pass,,2012/2013
,,,,,,,,,,,True,,,,,,0.8298,,,,,,,,,,,,,,b2ccfedc-a474-4d0b-83d0-7ed468aac450,57,,,"[66.3, 19.3]",70280,0,,,,,1.1341692,,Head,,,,"[70.5, 28.3]",,Low Pass,9.931767,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Interception,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,"['57fa0966-594c-4046-bd17-7a1e204b6cad', 'e891d9fa-d351-4156-b006-256ffd528c81']",32,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.341,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.307272,,,,,,,,,,,,,,9629c640-a198-41e5-9b99-d697d98e1585,60,,,"[65.6, 26.3]",70280,0,,,,,2.1739264,,Right Foot,,,,"[55.2, 41.4]",,Ground Pass,18.33494,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['ac6b6cce-9fa1-406f-8379-ef83b36379bb'],34,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.413,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.968385,,,,,,,,,,,,,,a8db9510-c985-4dd9-8867-e5f86675d325,63,,,"[56.1, 46.3]",70280,0,,,,,0.9423965,,Right Foot,,,,"[77.9, 76.3]",,Low Pass,37.08423,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['62eaec4b-44e4-4f86-a12e-bc6fc3042cad'],37,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.258,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0226,,,,,,,,,,,,,,81fbfa60-0440-4184-94e9-779936af39e0,67,,,"[78.3, 76.9]",70280,0,,,,,-2.837743,,Right Foot,,,,"[66.5, 73.2]",,Ground Pass,12.366487,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,3,Barcelona,217,['4f970e42-5ac8-493f-aaf9-bb4247b107ea'],40,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.286,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0076,,,,,,,,,,,,,,55c19697-7b2c-49ee-9b78-3d62e9df85f8,70,,,"[70.8, 72.2]",70280,0,,,,,-1.5025265,,Right Foot,,,,"[71.6, 60.5]",,Ground Pass,11.727319,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['ab55bd90-5aa1-4155-9833-110e7883207c'],44,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.216,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1168,,,,,,,,,,,,,,39860cc4-a564-4915-896a-778e1d529eb5,74,,,"[77.7, 58.3]",70280,0,,,,,2.224879,,Right Foot,,,,"[70.8, 67.3]",,Ground Pass,11.340635,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['42830549-99e9-494c-ab8a-cf638d03bca5'],47,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.819,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5072,,,,,,,,,,,,,,0ba37d3d-36d9-40f0-82a3-b361710b77f0,77,,,"[71.2, 71.4]",70280,0,,,,,-1.2636315,,Right Foot,,,,"[77.1, 52.8]",,Ground Pass,19.513329,,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['4ed4a97d-0c7e-4893-8db6-94c022e312ac', 'c4b17697-4126-4597-9d6a-34a5ec97d128']",50,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.428,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.2281,,,,,,,,,,,,,,6befaa92-aabd-4f7d-a16c-7199d74aba28,84,,,"[92.2, 31.6]",70280,0,,,,,1.4580687,,Right Foot,,,,"[92.8, 36.9]",,Ground Pass,5.333854,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['46f5dd5b-e660-4489-8620-21256aa362ce', 'a02244ca-90fa-4e0e-a6b8-d61f6f852540']",58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.297,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8549,,,,,,,,,,,,,,b79a1793-768e-4d79-92b8-1504189f7fb2,87,,,"[28.8, 44.9]",70280,0,,,,,-2.985998,,Right Foot,,,,"[23.7, 44.1]",,Low Pass,5.162364,,,,,Sergio Martínez Ballesteros,26444.0,,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,4,Levante UD,221,['d3519cae-e4fa-47b4-83f4-5fe4e3c80d28'],58,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:58.962,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5733,,,,,,,,,,,,,,c8507d45-7758-4776-aa01-230c34284a49,90,,,"[23.7, 44.1]",70280,0,,,,,-0.46632856,,Left Foot,,,,"[38.6, 36.6]",,Low Pass,16.681128,,,,,José Javier Barkero Saludes,26226.0,,,,,,,1,Regular Play,Sergio Martínez Ballesteros,26444.0,Right Center Back,4,Levante UD,221,['7edb227f-4039-4c37-b7bb-e1c9cc73cd1e'],59,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:59.857,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.920302,,,,,,,,,,,,,,4e608b4f-ca2b-4ecb-a2af-6cff5f9d0192,94,,,"[85.9, 40.7]",70280,1,,,,,-2.5161076,,Left Foot,,,,"[76.9, 34.2]",,Ground Pass,11.101802,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['f8176eea-b128-4a58-8a02-ecc6ea38095b'],1,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.925,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.261401,,,,,,,,,,,,,,34401e94-788e-4a27-b625-f59e9a559141,97,,,"[72.6, 35.4]",70280,1,,,,,1.1765236,,Right Foot,,,,"[89.7, 76.5]",,Low Pass,44.515392,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,5,Barcelona,217,['fda40cd8-be1a-448c-b589-1dbb75122f94'],4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.101,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3334,,,,,,,,,,,,,,f084547a-847d-47b9-ba45-76ba029eb09a,100,,,"[89.9, 70.6]",70280,1,,,,,2.62652,,Left Foot,,,,"[84.6, 73.6]",,Ground Pass,6.090156,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,5,Barcelona,217,['b144aac3-1ce7-4726-8023-e1b8f02a2a43'],9,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.515,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6858,,,,,,,,,,,,,,1e16e8b7-c35b-4c1a-84c6-cb2f108da379,102,,,"[84.6, 73.2]",70280,1,,,,,-0.8960554,,Right Foot,,,,"[92.6, 63.2]",,Ground Pass,12.806249,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['bfecb1f0-be99-4d4d-b4f9-53b3c9b9bed0'],10,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.848,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0352,,,,,,,,,,,,,,6c350afe-9e43-4647-95f4-48aacf0fe8a3,104,,,"[93.2, 64.8]",70280,1,,,,,1.0547622,,Right Foot,,,,"[99.1, 75.2]",,Ground Pass,11.957006,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,5,Barcelona,217,['35957e4b-8062-45be-bd3a-451aaf1ceb10'],11,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.534,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7674,,,,,,,,,,,,,,1134cba2-89eb-4582-881a-864bb461af90,107,,,"[107.7, 75.9]",70280,1,,,,,-2.0142446,,Left Foot,,,,"[100.1, 59.9]",,Ground Pass,17.713272,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['d9fcce06-c640-49f6-8e16-3e5de73a2a78'],15,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.835,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.981369,,,,,,,,,,,,,,1de2a147-4b1a-40a1-801d-a97575fcdf41,109,,,"[100.1, 59.9]",70280,1,,,,,-0.23200922,,Right Foot,,,,"[118.3, 55.6]",,High Pass,18.701069,,,Pass Offside,,Daniel Alves da Silva,4324.0,,,,Through Ball,True,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,5,Barcelona,217,['15d98208-4f7f-4aaf-8fb0-61198aed5442'],16,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.602,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.3246,,,,,,,,,,,,,,7a3ee06b-1b46-46ff-a8ca-6bad24603295,111,,,"[12.3, 31.9]",70280,1,,True,,,0.22912584,,Right Foot,,,,"[71.9, 45.8]",,High Pass,61.19943,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,6,Levante UD,221,['b7463aff-72b7-4c5d-9136-e3050391a589'],48,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:48.458,Pass,,2012/2013
