bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.888954,,,,,,,,,,,,,,1cb81923-48c2-4f00-a901-1c2c94235ac5,3127,,"[43.5, 62.4]",69232,81,,,,,-1.9571335,,Right Foot,,,"[38.7, 50.6]",,Ground Pass,,12.738916,,,,Fernando Soriano Marco,26435.0,,,,,,2,Regular Play,Julio Álvarez Mosquera,26663.0,Left Defensive Midfield,164,Almería,403,['fa03985a-69d7-430a-9121-5af242a528f4'],5,,,,,,,,,,,,,,,,,,Almería,403,00:36:05.073,Pass,,2008/2009
,,,,,,,,,,,,,,1.495157,,,,,,,,,,,,,,3f58f9f8-4cc8-4232-8305-fc8af03e4b2c,3131,,"[37.3, 50.5]",69232,81,,,,,2.232644,,Left Foot,,,"[30.6, 59.1]",,Ground Pass,,10.9018345,,,,Carlos García Badías,26439.0,,,,,,2,Regular Play,Fernando Soriano Marco,26435.0,Right Defensive Midfield,164,Almería,403,"['15071198-d7c2-4da2-bfd6-b7b56c61e061', '1fde1fe4-3e41-4e2d-9a07-3ba5be3e3956']",6,,,,,,,,,,,,,,,,,,Almería,403,00:36:06.220,Pass,True,2008/2009
,,,,,,,,,,,,,,1.436043,,,,,,,,,,,,,,5d7eca73-9ed2-4e59-b1e2-4043f0b1bb6b,3134,,"[27.2, 59.2]",69232,81,,,,,0.2571414,,Right Foot,,,"[54.2, 66.3]",,High Pass,,27.917915,,Incomplete,,,,,,,,,2,Regular Play,Carlos García Badías,26439.0,Right Center Back,164,Almería,403,['c9adab5f-bb0f-4568-80f1-0f3da7376ff5'],9,,,,,,,,,,,,,,,,,,Almería,403,00:36:09.012,Pass,,2008/2009
,,,,,,,,,,,,,,1.142078,,,,,,,,,,,,,,9a86ee01-ab5a-4dd7-ad6c-8cbb4762e00f,3142,,"[46.6, 57.0]",69232,81,,,,,-0.9072406,,Left Foot,,,"[55.2, 46.0]",,Ground Pass,,13.962808,,,,Julio Álvarez Mosquera,26663.0,,,,,,2,Regular Play,Fernando Soriano Marco,26435.0,Right Defensive Midfield,164,Almería,403,['c7064341-0e3e-46ef-809d-b75374fd794b'],12,,,,,,,,,,,,,,,,,,Almería,403,00:36:12.893,Pass,,2008/2009
,,,,,,,,,,,,,,0.982808,,,,,,,,,,,,,,fb83b6b6-d6ec-4ec4-962c-72a752033a06,3145,,"[54.9, 46.3]",69232,81,,,,,0.86148417,,Right Foot,,,"[65.2, 58.3]",,Ground Pass,,15.814234,,,,Natalio Lorenzo Poquet,26662.0,,,,,,2,Regular Play,Julio Álvarez Mosquera,26663.0,Left Defensive Midfield,164,Almería,403,['e786dc34-bffe-41f0-a177-104b5d3d8481'],14,,,,,,,,,,,,,,,,,,Almería,403,00:36:14.079,Pass,,2008/2009
,,,,,,,,,,,,,,1.023506,,,,,,,,,,,,,,9fbd2d08-b9f5-4e3d-9d08-ff5493f0fc73,3148,,"[70.2, 57.2]",69232,81,,,,,2.1831183,,Right Foot,,,"[64.3, 65.6]",,Ground Pass,,10.264989,,,,Miguel Ángel García Pérez Roldán,26432.0,,,,,,2,Regular Play,Natalio Lorenzo Poquet,26662.0,Right Center Forward,164,Almería,403,['d21aba8c-c951-4b37-9072-44568bfb32ee'],15,,,,,,,,,,,,,,,,,,Almería,403,00:36:15.322,Pass,,2008/2009
,,,,,,,,,,,,,,2.573274,,,,,,,,,,,,,,e66a2a54-0b1f-42f6-8122-32797c908daa,3152,,"[68.1, 60.5]",69232,81,,,,,-1.119532,,Right Foot,,,"[93.3, 8.5]",,High Pass,,57.784428,,,,José Manuel Jiménez Ortiz,26436.0,,True,,,,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Right Midfield,164,Almería,403,['78b578e9-1600-43f3-bc4f-1f3c22256c80'],17,,,,,,,,,,,,,,,,,,Almería,403,00:36:17.801,Pass,,2008/2009
,,,,,,,,,,,,,,1.20909,,,,,,,,,,,,,,73508580-2579-4a65-a6c3-8b161471a8f0,3155,,"[106.2, 26.5]",69232,81,,,,,2.5713546,7f785303-bb77-480d-a119-99200f6501aa,Left Foot,,,"[97.0, 32.4]",,Ground Pass,,10.929318,,,,Julio Álvarez Mosquera,26663.0,True,,,,,2,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Midfield,164,Almería,403,['0e7544c7-b4bb-46b3-9819-5c95ee7c3041'],24,,,,,,,,,,,,,,,,,,Almería,403,00:36:24.890,Pass,,2008/2009
,,,,,,,,,,,,,,2.097545,,,,,,,,,,,,,,e33aa0ab-1f82-4344-9b40-719abb90ac29,3160,,"[7.0, 45.0]",69232,81,,True,,,0.3006764,,Right Foot,,,"[45.7, 57.0]",,Ground Pass,,40.517773,,,,Xavier Hernández Creus,20131.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,165,Barcelona,217,['af389ebb-9076-40fa-bcb2-2c3b07389875'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.615,Pass,,2008/2009
,,,,,,,,,,,,,,1.239912,,,,,,,,,,,,,,b401d7e8-0411-4d55-8f23-84e21c412959,3162,,"[45.7, 57.0]",69232,81,,,,,-2.6535597,,Right Foot,,,"[37.6, 52.7]",,Ground Pass,,9.170606,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,165,Barcelona,217,['4c258271-9937-48d3-8505-88e37464eb08'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:50.928,Pass,,2008/2009
,,,,,,,,,,,,,,0.802623,,,,,,,,,,,,,,81f81277-5cbf-463f-9d56-70e8a973212c,3165,,"[37.4, 52.4]",69232,81,,,,,0.76350385,,Right Foot,,,"[44.4, 59.1]",,Ground Pass,,9.689685,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,165,Barcelona,217,['be84fe9e-d230-4774-bd7d-5d78cbe7f430'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.999,Pass,,2008/2009
,,,,,,,,,,,,,,1.311546,,,,,,,,,,,,,,8577dd3b-dc90-4c08-92fc-3296ff58899f,3168,,"[43.5, 58.5]",69232,81,,,,,0.8593372,,Right Foot,,,"[58.5, 75.9]",,Ground Pass,,22.973028,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,165,Barcelona,217,['c0fb9d92-dc6b-4079-b3b7-786add861a21'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:55.213,Pass,,2008/2009
,,,,,,,,,,,,,,1.649776,,,,,,,,,,,,,,5ee28c7e-9936-4c16-9d18-13485f48112b,3171,,"[59.4, 75.4]",69232,81,,,,,-2.894331,,Right Foot,,,"[49.1, 72.8]",,Ground Pass,,10.623088,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Forward,165,Barcelona,217,['cc8d001e-7738-48fc-be32-1749422b4636'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.928,Pass,,2008/2009
,,,,,,,,,,,,,,1.222844,,,,,,,,,,,,,,3f639697-393e-43e4-80c4-1cd75cfc2931,3174,,"[49.6, 68.5]",69232,82,,,,,-1.9647317,,Right Foot,,,"[42.7, 51.9]",,Ground Pass,,17.976929,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,165,Barcelona,217,['76b593bf-ab05-44fc-87d8-191f686ab747'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:02.924,Pass,,2008/2009
,,,,,,,,,,,,,,1.499554,,,,,,,,,,,,,,9ebc5556-b5e6-44f3-98b3-e68f1dbd479f,3177,,"[45.6, 45.2]",69232,82,,,,,-1.152572,,Right Foot,,,"[52.4, 29.9]",,Ground Pass,,16.74306,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,165,Barcelona,217,['e3bdc109-6df6-45ed-bd62-512ab3512c0f'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.765,Pass,,2008/2009
,,,,,,,,,,,,,,2.068154,,,,,,,,,,,,,,74eb90bc-714b-48af-99ce-53c05c786cd9,3180,,"[51.8, 26.4]",69232,82,,,,,-0.6679919,,Right Foot,,,"[73.6, 9.2]",,Ground Pass,,27.768328,,,,Aliaksandr Hleb,18882.0,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,165,Barcelona,217,['a14731ea-aeca-4e03-a55c-8300457635f5'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:09.062,Pass,,2008/2009
,,,,,,,,,,,,,,0.59674,,,,,,,,,,,,,,4a6b69a0-f28b-4634-a476-5a39280de9d8,3185,,"[17.8, 63.1]",69232,82,,,,,-1.3734008,,Right Foot,,,"[19.3, 55.6]",,Ground Pass,,7.648529,,,,Fernando Soriano Marco,26435.0,,,,,Recovery,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Right Midfield,166,Almería,403,['1c308dac-49c3-46ce-9c6c-6cd8b1df7bb3'],18,,,,,,,,,,,,,,,,,,Almería,403,00:37:18.951,Pass,,2008/2009
,,,,,,,,,,,,,,1.462391,,,,,,,,,,,,,,50a719c4-e854-4db0-a711-fb7780612b49,3189,,"[20.7, 52.4]",69232,82,,,,,0.20176235,,Left Foot,,,"[33.9, 55.1]",,Ground Pass,,13.473307,,,,Julio Álvarez Mosquera,26663.0,,,,,,2,Regular Play,Fernando Soriano Marco,26435.0,Right Defensive Midfield,166,Almería,403,"['3e2e2622-4452-4e6a-9372-b60b10188c75', '67a0307d-2164-452e-930d-58988b107a9a']",20,,,,,,,,,,,,,,,,,,Almería,403,00:37:20.186,Pass,True,2008/2009
,,,,,,,,,,,,,,4.134183,,,,,,,,,,,,,,efb7622f-fdbb-477d-877f-b4406883d708,3192,,"[32.5, 55.9]",69232,82,,,,,2.3640273,,Right Foot,,,"[13.2, 74.9]",,Ground Pass,,27.083021,,,,Miguel Ángel García Pérez Roldán,26432.0,,,,,,2,Regular Play,Julio Álvarez Mosquera,26663.0,Left Defensive Midfield,166,Almería,403,['ed061b6b-d428-43a2-8a0a-6423939cd1e9'],21,,,,,,,,,,,,,,,,,,Almería,403,00:37:21.911,Pass,,2008/2009
,,,,,,,,,,,,,,0.764905,,,,,,,,,,,,,,f2154bb7-2b55-4464-a714-1a566ae35023,3196,,"[12.6, 75.4]",69232,82,,,,,-1.6349285,,Right Foot,,,"[11.9, 64.5]",,Ground Pass,,10.922454,,,,Carlos García Badías,26439.0,,,,,,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Right Midfield,166,Almería,403,['636679ad-074f-4af1-8fbd-a7e68f00b358'],26,,,,,,,,,,,,,,,,,,Almería,403,00:37:26.834,Pass,,2008/2009
,,,,,,,,,,,,,,1.107773,,,,,,,,,,,,,,32df74eb-8512-4862-acd0-b09610a50283,3199,,"[10.8, 66.3]",69232,82,,,,,0.06798019,,Right Foot,,,"[34.3, 67.9]",,Ground Pass,,23.554405,,,,Julio Álvarez Mosquera,26663.0,,,,,,2,Regular Play,Carlos García Badías,26439.0,Right Center Back,166,Almería,403,['20ee0ba2-e46e-4341-b3d2-20c9bc7afba2'],27,,,,,,,,,,,,,,,,,,Almería,403,00:37:27.718,Pass,,2008/2009
,,,,,,,,,,,,,,1.250906,,,,,,,,,,,,,,0fc36578-9254-46b8-876d-bf391742bb71,3205,,"[37.3, 80.0]",69232,82,,True,,,-1.0544338,,,,,"[46.1, 64.5]",,Low Pass,,17.82386,,,,Carlos García Badías,26439.0,,,,,Throw-in,2,From Throw In,Bruno Saltor Grau,3095.0,Right Back,167,Almería,403,['3e53b536-cbc1-4ab2-b047-60ca7c55160b'],52,,,,,,,,,,,,,,,,,,Almería,403,00:37:52.962,Pass,,2008/2009
,,,,,,,,,,,,,,2.309454,,,,,,,,,,,,,,f6e6333d-ba93-44cf-a6db-818340ba63ba,3207,,"[43.5, 63.5]",69232,82,,True,,,-1.6387445,,Right Foot,,,"[39.9, 10.6]",,High Pass,,53.022354,,,,Guilherme Oliveira Santos,26650.0,,True,,,,2,From Throw In,Carlos García Badías,26439.0,Right Center Back,167,Almería,403,['146b29fe-66f2-4fdc-b1c0-91a2d520d957'],54,,,,,,,,,,,,,,,,,,Almería,403,00:37:54.254,Pass,,2008/2009
,,,,,,,,,,,,,,0.933723,,,,,,,,,,,,,,d3e20f43-69c9-4d4c-8a37-f37f971ca97d,3209,,"[39.9, 10.6]",69232,82,,,,,-0.092849664,,Left Foot,,,"[64.6, 8.3]",,Ground Pass,,24.806854,,,,José Manuel Jiménez Ortiz,26436.0,,,,,,2,From Throw In,Guilherme Oliveira Santos,26650.0,Left Back,167,Almería,403,['1f6d771b-23fe-444c-a9eb-5d1c5fd8173f'],58,,,,,,,,,,,,,,,,,,Almería,403,00:37:58.347,Pass,,2008/2009
,,,,,,,,,,,,,,1.956289,,,,,,,,,,,,,,d706bb56-a17d-43d9-8223-2c32d2b30734,3215,,"[54.1, 1.0]",69232,83,,,,,1.6606438,,,,,"[52.1, 23.2]",,Low Pass,,22.289907,,,,Fernando Soriano Marco,26435.0,,,,,Throw-in,2,From Throw In,Guilherme Oliveira Santos,26650.0,Left Back,168,Almería,403,['34a9ffd4-5332-4835-b0b6-79b1dde80b43'],7,,,,,,,,,,,,,,,,,,Almería,403,00:38:07.604,Pass,,2008/2009
,,,,,,,,,,,,,,1.017,,,,,,,,,,,,,,ca9c4af6-576f-4b58-8d66-4037919d715f,3218,,"[64.7, 35.0]",69232,83,,,,,-0.41241044,,Right Foot,,,"[82.3, 27.3]",,Ground Pass,,19.210674,,Incomplete,,José Manuel Jiménez Ortiz,26436.0,,,,,,2,From Throw In,Fernando Soriano Marco,26435.0,Right Defensive Midfield,168,Almería,403,"['22412857-1eb3-4bac-bbcc-4ad772500432', 'd817733c-9fc7-4eb6-9332-fdf2612f13c7']",13,,,,,,,,,,,,,,,,,,Almería,403,00:38:13.858,Pass,,2008/2009
,,,,,,,,,,,,,,0.577938,,,,,,,,,,,,,,d817733c-9fc7-4eb6-9332-fdf2612f13c7,3220,,"[38.7, 53.7]",69232,83,,,,,0.6300339,,Right Foot,,,"[43.5, 57.2]",,Ground Pass,,5.940539,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,169,Barcelona,217,"['ca9c4af6-576f-4b58-8d66-4037919d715f', 'e0afb992-d207-443a-b126-ed1e57ae50b3']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.875,Pass,,2008/2009
,,,,,,,,,,,,,,1.798513,,,,,,,,,,,,,,e2de5b02-a2de-4ffb-a358-58f183d9c63a,3223,,"[77.6, 57.2]",69232,83,,,,,1.0551124,,Right Foot,,,"[88.2, 75.9]",,Ground Pass,,21.495348,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,169,Barcelona,217,['075e2481-07fc-4319-99ad-2534eab4ade0'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.551,Pass,,2008/2009
,,,,,,,,,,,,,,0.515662,,,,,,,,,,,,,,4f34c136-6df6-4cb5-bdd0-b30024a5932e,3227,,"[116.3, 70.8]",69232,83,,,,,-1.7928783,,Right Foot,,,"[115.6, 67.7]",,High Pass,,3.1780498,,Incomplete,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,169,Barcelona,217,['501bf38b-2ba9-42f4-8d78-b07400cabbf2'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.854,Pass,,2008/2009
,,,,,,,,,,,,,,1.731555,,,,,,,,,,,,,,dbf8370e-5814-42ee-affa-429a2f6bbe3f,3231,,"[120.0, 80.0]",69232,84,,,,,-1.7375267,35d59aa1-0234-4e46-9549-97602f6e0c19,Right Foot,,,"[113.1, 39.0]",,High Pass,,41.576557,,,True,Carles Puyol i Saforcada,20125.0,True,True,Outswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,['80d8c938-803b-406a-b1d1-24972112569f'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.033,Pass,,2008/2009
,,,,,,,,,,,,,,0.77938,,,,,,,,,,,,,,2de765db-9174-49bd-921d-403ef8d9e2bc,3239,,"[85.1, 34.5]",69232,84,,,,True,0.75762755,,,,,"[88.8, 38.0]",,Low Pass,,5.0931325,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,From Corner,Carles Puyol i Saforcada,20125.0,Left Center Back,170,Barcelona,217,"['0b175142-4d0e-4d4d-b7cc-01f841a20d4c', '73810190-27bf-4bd2-9ca4-379fa750cc7c']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.505,Pass,True,2008/2009
,,,,,,,,,,,,,,1.928436,,,,,,,,,,,,,,d0ff163a-640e-4a4a-9bdc-7bcf1fc6ebab,3244,,"[78.4, 47.9]",69232,84,,,,,1.2808821,,Right Foot,,,"[85.5, 71.7]",,Low Pass,,24.836466,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,From Corner,Rafael Márquez Álvarez,5558.0,Right Center Back,170,Barcelona,217,['16505bc9-81ac-486a-a6dd-5b5cca00e2a3'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.920,Pass,,2008/2009
,,,,,,,,,,,,,,1.570628,,,,,,,,,,,,,,164af866-3215-4f01-8161-27952e1cc07a,3247,,"[92.8, 68.7]",69232,84,,,,,-1.1523157,,Right Foot,True,,"[108.9, 32.5]",,High Pass,,39.61881,,,,Samuel Eto''o Fils,19298.0,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,['f2e896c5-69cf-4346-97a5-7016efc3b5b7'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.558,Pass,,2008/2009
,,,,,,,,,,,,,,0.980419,,,,,,,,,,,,,,cdbdcfe4-ac06-4ed7-b3a7-2a3d456ce3cc,3264,,"[37.5, 53.3]",69232,85,,,,,-0.26299474,,Right Foot,,,"[42.7, 51.9]",,Ground Pass,,5.3851647,,,,Miguel Ángel García Pérez Roldán,26432.0,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,171,Almería,403,['18dda365-4d9a-4d34-8815-c1a489d02163'],11,,,,,,,,,,,,,,,,,,Almería,403,00:40:11.760,Pass,,2008/2009
,,,,,,,,,,,,,,1.128638,,,,,,,,,,,,,,90efdd87-9b1f-45fe-a7f0-787e471cb8a9,3267,,"[42.7, 51.9]",69232,85,,,,,-2.8593352,,Right Foot,,,"[32.7, 49.0]",,Ground Pass,,10.412012,,,,Carlos García Badías,26439.0,,,,,,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Right Midfield,171,Almería,403,['1f10e64b-a68d-45d6-baff-be5beae9bd2e'],12,,,,,,,,,,,,,,,,,,Almería,403,00:40:12.780,Pass,,2008/2009
,,,,,,,,,,,,,,0.282355,,,,,,,,,,,,,,d450915f-b9eb-4e83-b0f6-fefac5146eb4,3270,,"[32.7, 49.0]",69232,85,,,,,1.7307094,,Left Foot,,,"[31.2, 58.3]",,Ground Pass,,9.420191,,,,Bruno Saltor Grau,3095.0,,,,,,2,Regular Play,Carlos García Badías,26439.0,Right Center Back,171,Almería,403,['8d628063-0280-49a7-aec7-23202705d336'],13,,,,,,,,,,,,,,,,,,Almería,403,00:40:13.949,Pass,,2008/2009
,,,,,,,,,,,,,,2.441087,,,,,,,,,,,,,,c4bf8d28-37c6-4cfc-84e7-6d211e135785,3273,,"[32.5, 58.0]",69232,85,,,,,-2.5848002,,Right Foot,,,"[7.6, 42.5]",,Ground Pass,,29.330189,,,,Diego Alves Carreira,25144.0,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,171,Almería,403,['a4071b32-4e68-448d-b3af-e8682d408089'],14,,,,,,,,,,,,,,,,,,Almería,403,00:40:14.681,Pass,,2008/2009
,,,,,,,,,,,,,,3.138507,,,,,,,,,,,,,,a0ce51a2-610b-4ceb-bdc8-906ab68cb7b1,3276,,"[8.9, 44.2]",69232,85,,,,,0.01694753,,Left Foot,,,"[67.9, 45.2]",,High Pass,,59.008472,,Pass Offside,,Natalio Lorenzo Poquet,26662.0,,,,,,2,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,171,Almería,403,['0d80b3de-6f6c-4267-851b-4c342121ee07'],17,,,,,,,,,,,,,,,,,,Almería,403,00:40:17.282,Pass,,2008/2009
,,,,,,,,,,,,,,1.178952,,,,,,,,,,,,,,cae39638-9966-4cde-b12f-ebbdca6817d9,3279,,"[52.7, 34.1]",69232,85,,,,,-0.989714,,Right Foot,,,"[57.1, 27.4]",,Ground Pass,,8.01561,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Free Kick,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,172,Barcelona,217,['e5a2d68c-280b-423b-8c62-6168a8860b6a'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.590,Pass,,2008/2009
,,,,,,,,,,,,,,1.247646,,,,,,,,,,,,,,866d661a-fdda-486c-9196-6d20d550a897,3282,,"[56.4, 27.7]",69232,85,,,,,-1.4448006,,Right Foot,,,"[58.3, 12.7]",,Ground Pass,,15.119855,,,,Víctor Sánchez Mata,6758.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['19f5c999-56c6-4238-9180-8f76e3594025'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:29.402,Pass,,2008/2009
,,,,,,,,,,,,,,0.943797,,,,,,,,,,,,,,6c44e780-1cc2-4770-b0ab-970571d174d8,3285,,"[61.5, 23.8]",69232,85,,,,,1.5529411,,Right Foot,,,"[61.7, 35.0]",,Ground Pass,,11.201786,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,172,Barcelona,217,['389842ed-efd8-4e38-9271-eb30109f46d0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.887,Pass,,2008/2009
,,,,,,,,,,,,,,0.872684,,,,,,,,,,,,,,7100be51-8fb3-4b07-b97f-ae19098226e8,3288,,"[61.7, 35.0]",69232,85,,,,,-0.90858084,,Right Foot,,,"[66.3, 29.1]",,Ground Pass,,7.48131,,,,Víctor Sánchez Mata,6758.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,172,Barcelona,217,['2d10d687-6395-4484-bffe-7dadb81dcea5'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.951,Pass,,2008/2009
,,,,,,,,,,,,,,1.3477,,,,,,,,,,,,,,1b336b4d-0d7c-4f4c-a36e-3ed6914d4d57,3292,,"[65.8, 32.5]",69232,85,,,,,-2.695487,,Right Foot,,,"[54.3, 27.0]",,Ground Pass,,12.747549,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,172,Barcelona,217,['c4cbdf34-ef2d-45d4-a1e2-b19a72446143'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.700,Pass,,2008/2009
,,,,,,,,,,,,,,1.467344,,,,,,,,,,,,,,b7fafda0-56fd-40b1-886e-0b25fc093ac9,3295,,"[52.4, 26.6]",69232,85,,,,,1.9978749,,Left Foot,,,"[44.8, 43.3]",,Ground Pass,,18.348024,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['dd86b947-cde3-4770-8af9-bfd1baf4fa3d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.235,Pass,,2008/2009
,,,,,,,,,,,,,,1.463857,,,,,,,,,,,,,,26969dd2-1b00-4802-9105-3fdb7258f115,3298,,"[49.4, 50.8]",69232,85,,,,,1.1835027,,Left Foot,,,"[55.6, 66.0]",,Ground Pass,,16.415846,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,172,Barcelona,217,['e4849517-df17-4eca-80e9-b4fd79382408'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.018,Pass,,2008/2009
,,,,,,,,,,,,,,0.986784,,,,,,,,,,,,,,08e95a2c-e4c8-4390-a161-1a753b1117e7,3301,,"[55.0, 64.4]",69232,85,,,,,-0.90975314,,Right Foot,,,"[66.9, 49.1]",,Ground Pass,,19.382982,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,172,Barcelona,217,['756a745c-2790-4c87-9ac5-0684e3c4fac7'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:45.962,Pass,,2008/2009
,,,,,,,,,,,,,,1.068012,,,,,,,,,,,,,,ed29c933-e3c7-4f0b-9559-283394e4c5b0,3304,,"[66.9, 49.1]",69232,85,,,,,1.2220253,,Right Foot,,,"[72.1, 63.4]",,Ground Pass,,15.21611,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,172,Barcelona,217,['1f111063-0172-4ded-a2cc-fa9087e9f1c7'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.029,Pass,,2008/2009
,,,,,,,,,,,,,,3.004679,,,,,,,,,,,,,,2c3b8534-f6a4-47f1-9a69-cc905c2bde34,3308,,"[76.8, 59.7]",69232,85,,,,,0.34688494,,Right Foot,,,"[98.1, 67.4]",,Ground Pass,,22.649061,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,"['127c64c9-f396-40ba-b1b0-534ed128874b', '560cf6e5-98eb-4fee-8d82-0a02542030c8']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.118,Pass,True,2008/2009
