id_partido,fecha,equipo_rival,minuto,jugador_implicado,tipo_evento,detalle_accion,fase
163669189,"Wednesday March 11, 2009",Lyon,0,Víctor Valdés,TITULAR,Alineación Inicial,Champions
163669189,"Wednesday March 11, 2009",Lyon,0,Xavi,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Jordi Alba,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Dani Alves,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Javier Mascherano,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Jérémy Mathieu,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Neymar,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Gerard Piqué,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Ivan Rakitić,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Luis Suárez,TITULAR,Alineación Inicial,Champions
1397392838,"Wednesday March 18, 2015",Manchester City,0,Marc-André ter Stegen,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Éric Abidal,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Dani Alves,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Sergio Busquets,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Javier Mascherano,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Pedro,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Gerard Piqué,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Víctor Valdés,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,David Villa,TITULAR,Alineación Inicial,Champions
1920658952,"Saturday May 28, 2011",Manchester United,0,Xavi,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Sergio Busquets,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Samuel Eto'o,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Thierry Henry,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Gerard Piqué,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Carles Puyol,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Sylvinho,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Yaya Touré,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Víctor Valdés,TITULAR,Alineación Inicial,Champions
1244528538,"Wednesday May 27, 2009",Manchester United,0,Xavi,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Juliano Belletti,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Giovanni van Bronckhorst,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Deco,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Edmílson,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Samuel Eto'o,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Ludovic Giuly,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Rafael Márquez,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Carles Puyol,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Ronaldinho,TITULAR,Alineación Inicial,Champions
2105134653,"Wednesday April 26, 2006",Milan,0,Víctor Valdés,TITULAR,Alineación Inicial,Champions
